ID,raw_event_ID,start_time,end_time,player_ID,team_ID,action,half,successful,pos_x,pos_y
20200722-NJ-CHI-393,20200722-NJ-CHI-3166,78:34,78:54,Nahomi Kawasumi,NJ,tackle,2nd half,1,69.1,61.0
20200722-NJ-CHI-394,20200722-NJ-CHI-3168,78:34,78:54,Nahomi Kawasumi,NJ,challenge,2nd half,1,69.1,61.0
20200722-NJ-CHI-395,20200722-NJ-CHI-3169,78:34,78:54,Zoey Goralski,CHI,challenge,2nd half,0,35.9,7.0
20200722-NJ-CHI-396,20200722-NJ-CHI-3172,78:34,78:54,Zoey Goralski,CHI,recovery,2nd half,null,35.9,7.0
20200722-NJ-CHI-397,20200722-NJ-CHI-3173,78:34,78:54,Zoey Goralski,CHI,take_on,2nd half,0,35.9,7.0
20200722-NJ-CHI-398,20200722-NJ-CHI-3178,78:36,78:56,Evelyne Viens,NJ,recovery,2nd half,null,76.8,57.9
20200722-NJ-CHI-399,20200722-NJ-CHI-3180,78:37,78:57,Vanessa Sue Di Bernardo,CHI,challenge,2nd half,1,25.0,10.2
20200722-NJ-CHI-400,20200722-NJ-CHI-3182,78:37,78:57,Evelyne Viens,NJ,challenge,2nd half,0,80.0,57.8
20200722-NJ-CHI-401,20200722-NJ-CHI-3183,78:37,78:57,Vanessa Sue Di Bernardo,CHI,tackle,2nd half,1,25.0,10.2
20200722-NJ-CHI-402,20200722-NJ-CHI-3185,78:41,79:01,Julie Beth Ertz,CHI,recovery,2nd half,null,4.9,10.4
20200722-NJ-CHI-403,20200722-NJ-CHI-3190,78:45,79:05,Erica Skroski,NJ,recovery,2nd half,null,55.1,54.7
20200722-NJ-CHI-404,20200722-NJ-CHI-3204,79:00,79:20,Sarah Gorden,CHI,recovery,2nd half,null,14.9,26.9
20200722-NJ-CHI-405,20200722-NJ-CHI-3207,79:02,79:22,Sarah Christine Woldmoe,NJ,recovery,2nd half,null,81.0,48.3
20200722-NJ-CHI-406,20200722-NJ-CHI-3214,79:02,79:22,Makenzy Doniak,CHI,recovery,2nd half,null,18.7,13.0
20200722-NJ-CHI-407,20200722-NJ-CHI-3217,79:05,79:25,Margaret Purce,NJ,recovery,2nd half,null,66.7,35.4
20200722-NJ-CHI-408,20200722-NJ-CHI-3224,79:09,79:29,Bianca St. Georges,CHI,recovery,2nd half,null,30.8,47.3
20200722-NJ-CHI-409,20200722-NJ-CHI-3227,79:12,79:32,Bianca St. Georges,CHI,challenge,2nd half,0,41.5,63.3
20200722-NJ-CHI-410,20200722-NJ-CHI-3228,79:12,79:32,Elizabeth Hunt Eddy,NJ,challenge,2nd half,1,63.5,4.7
20200722-NJ-CHI-411,20200722-NJ-CHI-3229,79:12,79:32,Elizabeth Hunt Eddy,NJ,tackle,2nd half,1,63.5,4.7
20200722-NJ-CHI-412,20200722-NJ-CHI-3239,79:32,79:52,Evelyne Viens,NJ,foul,2nd half,null,83.5,24.7
20200722-NJ-CHI-413,20200722-NJ-CHI-3245,80:22,80:42,Margaret Purce,NJ,challenge,2nd half,1,32.2,19.0
20200722-NJ-CHI-414,20200722-NJ-CHI-3246,80:22,80:42,Kealia Mae Watt,CHI,challenge,2nd half,0,72.8,49.0
20200722-NJ-CHI-415,20200722-NJ-CHI-3282,81:31,81:51,Sarah Christine Woldmoe,NJ,recovery,2nd half,null,55.9,57.3
20200722-NJ-CHI-416,20200722-NJ-CHI-3300,82:04,82:24,Gina Loren Lewandowski,NJ,challenge,2nd half,0,39.1,6.5
20200722-NJ-CHI-417,20200722-NJ-CHI-3301,82:04,82:24,Katie Johnson Carreon,CHI,challenge,2nd half,1,65.9,61.5
20200722-NJ-CHI-418,20200722-NJ-CHI-3308,82:07,82:27,Katie Johnson Carreon,CHI,challenge,2nd half,0,60.7,58.1
20200722-NJ-CHI-419,20200722-NJ-CHI-3309,82:07,82:27,Ifeoma Chukwufumnay Onumonu,NJ,challenge,2nd half,1,44.3,9.9
20200722-NJ-CHI-420,20200722-NJ-CHI-3312,82:09,82:29,Sarah Christine Woldmoe,NJ,recovery,2nd half,null,43.8,21.1
20200722-NJ-CHI-421,20200722-NJ-CHI-3336,82:38,82:58,Kailen Mary Sheridan,NJ,recovery,2nd half,null,17.4,20.9
20200722-NJ-CHI-422,20200722-NJ-CHI-3347,82:55,83:15,Nahomi Kawasumi,NJ,challenge,2nd half,0,69.0,49.2
20200722-NJ-CHI-423,20200722-NJ-CHI-3348,82:55,83:15,Makenzy Doniak,CHI,challenge,2nd half,1,36.0,18.8
20200722-NJ-CHI-424,20200722-NJ-CHI-3352,82:56,83:16,McCall RaNae Zerboni,NJ,recovery,2nd half,null,63.9,46.8
20200722-NJ-CHI-425,20200722-NJ-CHI-3357,82:58,83:18,Kayla Sharples,CHI,recovery,2nd half,null,27.4,15.5
20200722-NJ-CHI-426,20200722-NJ-CHI-3363,83:01,83:21,Erica Skroski,NJ,recovery,2nd half,null,47.5,45.7
20200722-NJ-CHI-427,20200722-NJ-CHI-3387,84:09,84:29,Kealia Mae Watt,CHI,challenge,2nd half,1,84.3,55.8
20200722-NJ-CHI-428,20200722-NJ-CHI-3388,84:09,84:29,Margaret Purce,NJ,challenge,2nd half,0,20.7,12.2
20200722-NJ-CHI-429,20200722-NJ-CHI-3389,84:11,84:31,Gina Loren Lewandowski,NJ,challenge,2nd half,1,16.2,21.7
20200722-NJ-CHI-430,20200722-NJ-CHI-3391,84:11,84:31,Katie Johnson Carreon,CHI,challenge,2nd half,0,88.8,46.3
20200722-NJ-CHI-431,20200722-NJ-CHI-3394,84:12,84:32,Danielle Colaprico,CHI,challenge,2nd half,1,76.4,41.6
20200722-NJ-CHI-432,20200722-NJ-CHI-3398,84:12,84:32,Elizabeth Hunt Eddy,NJ,challenge,2nd half,0,28.6,26.4
20200722-NJ-CHI-433,20200722-NJ-CHI-3400,84:14,84:34,Elizabeth Hunt Eddy,NJ,challenge,2nd half,1,25.4,27.4
20200722-NJ-CHI-434,20200722-NJ-CHI-3402,84:14,84:34,Elizabeth Hunt Eddy,NJ,tackle,2nd half,1,25.4,27.4
20200722-NJ-CHI-435,20200722-NJ-CHI-3403,84:14,84:34,Michele Vasconcelos,CHI,challenge,2nd half,0,79.6,40.6
20200722-NJ-CHI-436,20200722-NJ-CHI-3406,84:17,84:37,Margaret Purce,NJ,recovery,2nd half,null,23.1,24.7
20200722-NJ-CHI-437,20200722-NJ-CHI-3426,84:34,84:54,Gina Loren Lewandowski,NJ,recovery,2nd half,null,59.8,22.5
20200722-NJ-CHI-438,20200722-NJ-CHI-3435,84:43,85:03,Kayla Sharples,CHI,recovery,2nd half,null,30.2,9.6
20200722-NJ-CHI-439,20200722-NJ-CHI-3438,84:44,85:04,Gina Loren Lewandowski,NJ,challenge,2nd half,1,63.3,38.0
20200722-NJ-CHI-440,20200722-NJ-CHI-3439,84:44,85:04,Katie Johnson Carreon,CHI,challenge,2nd half,0,41.7,30.0
20200722-NJ-CHI-441,20200722-NJ-CHI-3441,84:46,85:06,Vanessa Sue Di Bernardo,CHI,recovery,2nd half,null,30.1,30.8
20200722-NJ-CHI-442,20200722-NJ-CHI-3446,84:57,85:17,Kailen Mary Sheridan,NJ,recovery,2nd half,null,31.2,11.6
20200722-NJ-CHI-443,20200722-NJ-CHI-3458,86:04,86:24,Margaret Purce,NJ,take_on,2nd half,1,70.9,12.4
20200722-NJ-CHI-444,20200722-NJ-CHI-3459,86:04,86:24,Kealia Mae Watt,CHI,tackle,2nd half,0,34.1,55.6
20200722-NJ-CHI-445,20200722-NJ-CHI-3460,86:04,86:24,Kealia Mae Watt,CHI,challenge,2nd half,0,34.1,55.6
20200722-NJ-CHI-446,20200722-NJ-CHI-3462,86:05,86:25,Kealia Mae Watt,CHI,foul,2nd half,null,33.8,55.1
20200722-NJ-CHI-447,20200722-NJ-CHI-3468,86:44,87:04,Julie Beth Ertz,CHI,challenge,2nd half,1,14.5,32.7
20200722-NJ-CHI-448,20200722-NJ-CHI-3472,86:44,87:04,McCall RaNae Zerboni,NJ,challenge,2nd half,0,90.5,35.3
20200722-NJ-CHI-449,20200722-NJ-CHI-3474,86:48,87:08,Gina Loren Lewandowski,NJ,challenge,2nd half,1,69.7,60.7
20200722-NJ-CHI-450,20200722-NJ-CHI-3477,86:48,87:08,Kealia Mae Watt,CHI,challenge,2nd half,0,35.3,7.3
20200722-NJ-CHI-451,20200722-NJ-CHI-3482,86:53,87:13,Julie Beth Ertz,CHI,challenge,2nd half,1,11.8,20.9
20200722-NJ-CHI-452,20200722-NJ-CHI-3483,86:53,87:13,Evelyne Viens,NJ,challenge,2nd half,0,93.2,47.1
20200722-NJ-CHI-453,20200722-NJ-CHI-3486,86:53,87:13,Evelyne Viens,NJ,foul,2nd half,null,92.7,47.3
20200722-NJ-CHI-454,20200722-NJ-CHI-3493,87:31,87:51,Makenzy Doniak,CHI,challenge,2nd half,0,69.0,25.4
20200722-NJ-CHI-455,20200722-NJ-CHI-3494,87:31,87:51,McCall RaNae Zerboni,NJ,challenge,2nd half,1,36.0,42.6
20200722-NJ-CHI-456,20200722-NJ-CHI-3498,87:33,87:53,Gina Loren Lewandowski,NJ,recovery,2nd half,null,36.3,35.6
20200722-NJ-CHI-457,20200722-NJ-CHI-3499,87:34,87:54,Danielle Colaprico,CHI,recovery,2nd half,null,61.2,31.6
20200722-NJ-CHI-458,20200722-NJ-CHI-3514,87:43,88:03,Michele Vasconcelos,CHI,challenge,2nd half,0,71.6,52.1
20200722-NJ-CHI-459,20200722-NJ-CHI-3515,87:43,88:03,Michele Vasconcelos,CHI,tackle,2nd half,0,71.6,52.1
20200722-NJ-CHI-460,20200722-NJ-CHI-3516,87:43,88:03,Margaret Purce,NJ,take_on,2nd half,1,33.4,15.9
20200722-NJ-CHI-461,20200722-NJ-CHI-3538,88:03,88:23,Kayla Sharples,CHI,recovery,2nd half,null,22.5,15.8
20200722-NJ-CHI-462,20200722-NJ-CHI-3543,88:06,88:26,Sarah Christine Woldmoe,NJ,challenge,2nd half,0,67.8,44.0
20200722-NJ-CHI-463,20200722-NJ-CHI-3544,88:06,88:26,Michele Vasconcelos,CHI,challenge,2nd half,1,37.2,24.0
20200722-NJ-CHI-464,20200722-NJ-CHI-3548,88:07,88:27,Gina Loren Lewandowski,NJ,recovery,2nd half,null,60.5,37.0
20200722-NJ-CHI-465,20200722-NJ-CHI-3557,88:15,88:35,Margaret Purce,NJ,take_on,2nd half,0,86.3,14.6
20200722-NJ-CHI-466,20200722-NJ-CHI-3559,88:15,88:35,Kealia Mae Watt,CHI,tackle,2nd half,1,18.7,53.4
20200722-NJ-CHI-467,20200722-NJ-CHI-3560,88:15,88:35,Kealia Mae Watt,CHI,challenge,2nd half,1,18.7,53.4
20200722-NJ-CHI-468,20200722-NJ-CHI-3561,88:15,88:35,Margaret Purce,NJ,challenge,2nd half,0,86.3,14.6
20200722-NJ-CHI-469,20200722-NJ-CHI-3563,88:18,88:38,Margaret Purce,NJ,challenge,2nd half,1,82.2,18.1
20200722-NJ-CHI-470,20200722-NJ-CHI-3565,88:18,88:38,Kealia Mae Watt,CHI,challenge,2nd half,0,22.8,49.9
20200722-NJ-CHI-471,20200722-NJ-CHI-3584,88:33,88:53,Sarah Gorden,CHI,recovery,2nd half,null,16.1,42.0
20200722-NJ-CHI-472,20200722-NJ-CHI-3601,88:51,89:11,Vanessa Sue Di Bernardo,CHI,recovery,2nd half,null,25.2,33.8
20200722-NJ-CHI-473,20200722-NJ-CHI-3632,89:25,89:45,Kayla Sharples,CHI,recovery,2nd half,null,21.3,17.5
20200722-NJ-CHI-474,20200722-NJ-CHI-3646,89:49,90:09,Danielle Colaprico,CHI,challenge,2nd half,0,35.2,47.2
20200722-NJ-CHI-475,20200722-NJ-CHI-3647,89:49,90:09,Ifeoma Chukwufumnay Onumonu,NJ,challenge,2nd half,1,69.8,20.8
20200722-NJ-CHI-476,20200722-NJ-CHI-3668,90:38,90:58,Ifeoma Chukwufumnay Onumonu,NJ,challenge,2nd half,1,86.2,14.4
20200722-NJ-CHI-477,20200722-NJ-CHI-3671,90:38,90:58,Bianca St. Georges,CHI,challenge,2nd half,0,18.8,53.6
20200722-NJ-CHI-478,20200722-NJ-CHI-3676,90:56,91:16,Katie Johnson Carreon,CHI,challenge,2nd half,0,65.8,32.1
20200722-NJ-CHI-479,20200722-NJ-CHI-3677,90:56,91:16,Gina Loren Lewandowski,NJ,challenge,2nd half,1,39.2,35.9
20200722-NJ-CHI-480,20200722-NJ-CHI-3687,91:00,91:20,Kayla Sharples,CHI,recovery,2nd half,null,63.1,5.1
20200722-NJ-CHI-481,20200722-NJ-CHI-3698,91:24,91:44,Elizabeth Hunt Eddy,NJ,challenge,2nd half,0,74.9,54.9
20200722-NJ-CHI-482,20200722-NJ-CHI-3700,91:24,91:44,Vanessa Sue Di Bernardo,CHI,challenge,2nd half,1,30.1,13.1
20200722-NJ-CHI-483,20200722-NJ-CHI-3701,91:24,91:44,Elizabeth Hunt Eddy,NJ,take_on,2nd half,0,74.9,54.9
20200722-NJ-CHI-484,20200722-NJ-CHI-3702,91:24,91:44,Vanessa Sue Di Bernardo,CHI,tackle,2nd half,1,30.1,13.1
20200722-NJ-CHI-485,20200722-NJ-CHI-3705,91:27,91:47,Imani Michelle Dorsey,NJ,recovery,2nd half,null,62.4,63.7
20200722-NJ-CHI-486,20200722-NJ-CHI-3716,91:31,91:51,Kayla Sharples,CHI,recovery,2nd half,null,23.2,11.2
20200722-NJ-CHI-487,20200722-NJ-CHI-3737,91:58,92:18,Ifeoma Chukwufumnay Onumonu,NJ,challenge,2nd half,0,82.2,22.8
20200722-NJ-CHI-488,20200722-NJ-CHI-3739,91:58,92:18,Bianca St. Georges,CHI,challenge,2nd half,1,22.8,45.2
20200722-NJ-CHI-489,20200722-NJ-CHI-3794,92:56,93:16,Margaret Purce,NJ,challenge,2nd half,0,82.4,7.8
20200722-NJ-CHI-490,20200722-NJ-CHI-3795,92:56,93:16,Kealia Mae Watt,CHI,challenge,2nd half,1,22.6,60.2
20200722-NJ-CHI-491,20200722-NJ-CHI-3797,92:58,93:18,Bianca St. Georges,CHI,recovery,2nd half,null,12.6,57.5
20200722-NJ-CHI-492,20200722-NJ-CHI-3801,93:05,93:25,Kailen Mary Sheridan,NJ,recovery,2nd half,null,42.2,8.0
20200722-NJ-CHI-493,20200722-NJ-CHI-3820,93:26,93:46,Gina Loren Lewandowski,NJ,challenge,2nd half,1,9.6,5.4
20200722-NJ-CHI-494,20200722-NJ-CHI-3821,93:26,93:46,Gina Loren Lewandowski,NJ,tackle,2nd half,1,9.6,5.4
20200722-NJ-CHI-495,20200722-NJ-CHI-3822,93:26,93:46,Katie Johnson Carreon,CHI,challenge,2nd half,0,95.4,62.6
20200722-NJ-CHI-496,20200722-NJ-CHI-3824,93:29,93:49,McCall RaNae Zerboni,NJ,recovery,2nd half,null,15.6,7.5
20200722-NJ-CHI-497,20200722-NJ-CHI-3848,93:56,94:16,Bianca St. Georges,CHI,recovery,2nd half,null,8.5,54.4
20200722-NJ-CHI-498,20200722-NJ-CHI-3852,94:04,94:24,Gina Loren Lewandowski,NJ,recovery,2nd half,null,54.8,8.3
20200722-NJ-CHI-499,20200722-NJ-CHI-3862,94:10,94:30,Nahomi Kawasumi,NJ,challenge,2nd half,0,72.6,35.9
20200722-NJ-CHI-500,20200722-NJ-CHI-3864,94:10,94:30,Kayla Sharples,CHI,challenge,2nd half,1,32.4,32.1
20200722-NJ-CHI-501,20200722-NJ-CHI-3866,94:12,94:32,Sarah Christine Woldmoe,NJ,challenge,2nd half,0,66.2,35.9
20200722-NJ-CHI-502,20200722-NJ-CHI-3867,94:12,94:32,Kayla Sharples,CHI,challenge,2nd half,1,38.8,32.1
20200722-NJ-CHI-503,20200722-NJ-CHI-3873,94:34,94:54,McCall RaNae Zerboni,NJ,recovery,2nd half,null,5.9,51.4
20200722-NJ-CHI-504,20200722-NJ-CHI-3882,95:17,95:37,Margaret Purce,NJ,tackle,2nd half,1,6.4,3.9
20200722-NJ-CHI-505,20200722-NJ-CHI-3883,95:17,95:37,Margaret Purce,NJ,challenge,2nd half,1,6.4,3.9
20200722-NJ-CHI-506,20200722-NJ-CHI-3885,95:17,95:37,Katie Johnson Carreon,CHI,challenge,2nd half,0,98.6,64.1
