ID,raw_event_ID,start_time,end_time,player_ID,team_ID,action,half,successful,pos_x,pos_y
20190719-POR-UTA-399,20190719-POR-UTA-2766,65:23,65:43,Lindsey Michelle Horan,POR,challenge,2nd half,1,46.0,28.1
20190719-POR-UTA-400,20190719-POR-UTA-2767,65:23,65:43,Christen Annemarie Press,UTA,challenge,2nd half,0,59.0,39.9
20190719-POR-UTA-401,20190719-POR-UTA-2768,65:23,65:43,Christen Annemarie Press,UTA,take_on,2nd half,0,59.0,39.9
20190719-POR-UTA-402,20190719-POR-UTA-2769,65:23,65:43,Lindsey Michelle Horan,POR,tackle,2nd half,1,46.0,28.1
20190719-POR-UTA-403,20190719-POR-UTA-2773,65:24,65:44,Gabrielle Seiler,POR,recovery,2nd half,null,40.6,32.9
20190719-POR-UTA-404,20190719-POR-UTA-2778,65:26,65:46,Margaret Purce,POR,recovery,2nd half,null,42.9,53.9
20190719-POR-UTA-405,20190719-POR-UTA-2788,65:33,65:53,Amy Joy Rodriguez Shilling,UTA,challenge,2nd half,0,73.7,16.6
20190719-POR-UTA-406,20190719-POR-UTA-2789,65:33,65:53,Margaret Purce,POR,challenge,2nd half,1,31.3,51.4
20190719-POR-UTA-407,20190719-POR-UTA-2790,65:33,65:53,Margaret Purce,POR,tackle,2nd half,1,31.3,51.4
20190719-POR-UTA-408,20190719-POR-UTA-2794,65:34,65:54,Gunnhildur Yrsa Jonsdottir,UTA,recovery,2nd half,null,73.8,3.3
20190719-POR-UTA-409,20190719-POR-UTA-2813,65:47,66:07,Christen Annemarie Press,UTA,recovery,2nd half,null,76.7,25.0
20190719-POR-UTA-410,20190719-POR-UTA-2821,65:56,66:16,Elizabeth Rose Ball,POR,recovery,2nd half,null,4.2,5.0
20190719-POR-UTA-411,20190719-POR-UTA-2830,66:11,66:31,Elizabeth Rose Ball,POR,tackle,2nd half,1,14.5,8.7
20190719-POR-UTA-412,20190719-POR-UTA-2831,66:11,66:31,Katherine Nicole Stengel,UTA,challenge,2nd half,0,90.5,59.3
20190719-POR-UTA-413,20190719-POR-UTA-2832,66:11,66:31,Elizabeth Rose Ball,POR,challenge,2nd half,1,14.5,8.7
20190719-POR-UTA-414,20190719-POR-UTA-2834,66:13,66:33,Hayley Emma Raso,POR,recovery,2nd half,null,25.4,10.0
20190719-POR-UTA-415,20190719-POR-UTA-2839,66:16,66:36,Caitlin Jade Foord,POR,challenge,2nd half,0,39.4,20.8
20190719-POR-UTA-416,20190719-POR-UTA-2840,66:16,66:36,Desiree Rose Marie Scott,UTA,challenge,2nd half,1,65.6,47.2
20190719-POR-UTA-417,20190719-POR-UTA-2841,66:16,66:36,Desiree Rose Marie Scott,UTA,tackle,2nd half,1,65.6,47.2
20190719-POR-UTA-418,20190719-POR-UTA-2843,66:17,66:37,Becky Sauerbrunn,UTA,recovery,2nd half,null,62.1,49.5
20190719-POR-UTA-419,20190719-POR-UTA-2848,66:19,66:39,Caitlin Jade Foord,POR,challenge,2nd half,0,41.8,13.7
20190719-POR-UTA-420,20190719-POR-UTA-2849,66:19,66:39,Caitlin Jade Foord,POR,tackle,2nd half,0,41.8,13.7
20190719-POR-UTA-421,20190719-POR-UTA-2850,66:19,66:39,Lo'eau LaBonta,UTA,take_on,2nd half,1,63.2,54.3
20190719-POR-UTA-422,20190719-POR-UTA-2852,66:20,66:40,Caitlin Jade Foord,POR,foul,2nd half,null,40.9,14.1
20190719-POR-UTA-423,20190719-POR-UTA-2860,67:16,67:36,Desiree Rose Marie Scott,UTA,recovery,2nd half,null,75.2,19.6
20190719-POR-UTA-424,20190719-POR-UTA-2873,67:25,67:45,Amy Joy Rodriguez Shilling,UTA,challenge,2nd half,1,94.8,42.4
20190719-POR-UTA-425,20190719-POR-UTA-2874,67:25,67:45,Lindsey Michelle Horan,POR,challenge,2nd half,0,10.2,25.6
20190719-POR-UTA-426,20190719-POR-UTA-2902,68:05,68:25,Christine Margaret Sinclair,POR,challenge,2nd half,1,11.4,23.1
20190719-POR-UTA-427,20190719-POR-UTA-2903,68:05,68:25,Gunnhildur Yrsa Jonsdottir,UTA,challenge,2nd half,0,93.6,44.9
20190719-POR-UTA-428,20190719-POR-UTA-2907,69:06,69:26,Kelley Maureen O'Hara,UTA,challenge,2nd half,0,70.7,63.0
20190719-POR-UTA-429,20190719-POR-UTA-2908,69:06,69:26,Lindsey Michelle Horan,POR,challenge,2nd half,1,34.3,5.0
20190719-POR-UTA-430,20190719-POR-UTA-2924,69:17,69:37,Margaret Purce,POR,dribble,2nd half,1,62.1,63.4
20190719-POR-UTA-431,20190719-POR-UTA-2942,69:32,69:52,Caitlin Jade Foord,POR,challenge,2nd half,0,95.6,38.1
20190719-POR-UTA-432,20190719-POR-UTA-2945,69:32,69:52,Rachel Louise Corsie,UTA,challenge,2nd half,1,9.4,29.9
20190719-POR-UTA-433,20190719-POR-UTA-2947,69:36,69:56,Katherine Nicole Stengel,UTA,recovery,2nd half,null,23.3,14.1
20190719-POR-UTA-434,20190719-POR-UTA-2950,69:38,69:58,Katherine Nicole Stengel,UTA,challenge,2nd half,0,18.7,6.5
20190719-POR-UTA-435,20190719-POR-UTA-2954,69:38,69:58,Margaret Purce,POR,challenge,2nd half,1,86.3,61.5
20190719-POR-UTA-436,20190719-POR-UTA-2956,69:41,70:01,Meghan Elizabeth Klingenberg,POR,take_on,2nd half,0,98.7,59.9
20190719-POR-UTA-437,20190719-POR-UTA-2957,69:41,70:01,Kate Elizabeth Bowen,UTA,tackle,2nd half,1,6.3,8.1
20190719-POR-UTA-438,20190719-POR-UTA-2958,69:41,70:01,Kate Elizabeth Bowen,UTA,challenge,2nd half,1,6.3,8.1
20190719-POR-UTA-439,20190719-POR-UTA-2959,69:41,70:01,Meghan Elizabeth Klingenberg,POR,challenge,2nd half,0,98.7,59.9
20190719-POR-UTA-440,20190719-POR-UTA-3002,71:04,71:24,Rachel Louise Corsie,UTA,challenge,2nd half,1,57.0,6.5
20190719-POR-UTA-441,20190719-POR-UTA-3003,71:04,71:24,Caitlin Jade Foord,POR,challenge,2nd half,0,48.0,61.5
20190719-POR-UTA-442,20190719-POR-UTA-3029,71:29,71:49,Desiree Rose Marie Scott,UTA,recovery,2nd half,null,13.5,50.7
20190719-POR-UTA-443,20190719-POR-UTA-3036,71:38,71:58,Emily Townsend Menges,POR,recovery,2nd half,null,41.5,5.8
20190719-POR-UTA-444,20190719-POR-UTA-3059,72:00,72:20,Katherine Nicole Stengel,UTA,recovery,2nd half,null,46.4,12.1
20190719-POR-UTA-445,20190719-POR-UTA-3105,72:42,73:02,Gunnhildur Yrsa Jonsdottir,UTA,challenge,2nd half,0,58.5,21.6
20190719-POR-UTA-446,20190719-POR-UTA-3107,72:42,73:02,Katherine Reynolds,POR,challenge,2nd half,1,46.5,46.4
20190719-POR-UTA-447,20190719-POR-UTA-3108,72:43,73:03,Gunnhildur Yrsa Jonsdottir,UTA,foul,2nd half,null,57.9,17.7
20190719-POR-UTA-448,20190719-POR-UTA-3113,74:43,75:03,Meghan Elizabeth Klingenberg,POR,dribble,2nd half,1,56.0,65.5
20190719-POR-UTA-449,20190719-POR-UTA-3116,74:49,75:09,Margaret Purce,POR,dribble,2nd half,1,81.0,66.1
20190719-POR-UTA-450,20190719-POR-UTA-3118,74:51,75:11,Margaret Purce,POR,challenge,2nd half,0,81.2,61.5
20190719-POR-UTA-451,20190719-POR-UTA-3119,74:51,75:11,Katherine Nicole Stengel,UTA,challenge,2nd half,1,23.8,6.5
20190719-POR-UTA-452,20190719-POR-UTA-3121,74:51,75:11,Katherine Nicole Stengel,UTA,tackle,2nd half,1,23.8,6.5
20190719-POR-UTA-453,20190719-POR-UTA-3125,74:53,75:13,Christine Margaret Sinclair,POR,recovery,2nd half,null,86.4,49.3
20190719-POR-UTA-454,20190719-POR-UTA-3174,75:57,76:17,Caitlin Jade Foord,POR,challenge,2nd half,0,68.1,26.4
20190719-POR-UTA-455,20190719-POR-UTA-3175,75:57,76:17,Becky Sauerbrunn,UTA,challenge,2nd half,1,36.9,41.6
20190719-POR-UTA-456,20190719-POR-UTA-3176,75:57,76:17,Becky Sauerbrunn,UTA,tackle,2nd half,1,36.9,41.6
20190719-POR-UTA-457,20190719-POR-UTA-3178,75:59,76:19,Gunnhildur Yrsa Jonsdottir,UTA,challenge,2nd half,0,37.8,24.5
20190719-POR-UTA-458,20190719-POR-UTA-3179,75:59,76:19,Caitlin Jade Foord,POR,challenge,2nd half,1,67.2,43.5
20190719-POR-UTA-459,20190719-POR-UTA-3180,76:03,76:23,Meghan Elizabeth Klingenberg,POR,recovery,2nd half,null,59.7,66.3
20190719-POR-UTA-460,20190719-POR-UTA-3204,77:12,77:32,Tobin Powell Powell Heath,POR,dribble,2nd half,1,76.3,66.1
20190719-POR-UTA-461,20190719-POR-UTA-3207,77:20,77:40,Lindsey Michelle Horan,POR,take_on,2nd half,1,95.9,60.1
20190719-POR-UTA-462,20190719-POR-UTA-3209,77:20,77:40,Kate Elizabeth Bowen,UTA,challenge,2nd half,0,9.1,7.9
20190719-POR-UTA-463,20190719-POR-UTA-3210,77:20,77:40,Kate Elizabeth Bowen,UTA,tackle,2nd half,0,9.1,7.9
20190719-POR-UTA-464,20190719-POR-UTA-3216,77:23,77:43,Kelley Maureen O'Hara,UTA,challenge,2nd half,1,12.1,34.9
20190719-POR-UTA-465,20190719-POR-UTA-3217,77:23,77:43,Hayley Emma Raso,POR,challenge,2nd half,0,92.9,33.1
20190719-POR-UTA-466,20190719-POR-UTA-3221,77:28,77:48,Emily Ann Sonnett,POR,recovery,2nd half,null,69.5,5.4
20190719-POR-UTA-467,20190719-POR-UTA-3228,77:31,77:51,Gunnhildur Yrsa Jonsdottir,UTA,recovery,2nd half,null,22.8,46.4
20190719-POR-UTA-468,20190719-POR-UTA-3235,77:40,78:00,Kelley Maureen O'Hara,UTA,take_on,2nd half,1,43.6,64.7
20190719-POR-UTA-469,20190719-POR-UTA-3236,77:40,78:00,Hayley Emma Raso,POR,challenge,2nd half,0,61.4,3.3
20190719-POR-UTA-470,20190719-POR-UTA-3238,77:40,78:00,Hayley Emma Raso,POR,tackle,2nd half,0,61.4,3.3
20190719-POR-UTA-471,20190719-POR-UTA-3245,77:50,78:10,Emily Ann Sonnett,POR,recovery,2nd half,null,40.6,2.7
20190719-POR-UTA-472,20190719-POR-UTA-3264,78:11,78:31,Meghan Elizabeth Klingenberg,POR,dribble,2nd half,1,63.5,67.2
20190719-POR-UTA-473,20190719-POR-UTA-3265,78:16,78:36,Meghan Elizabeth Klingenberg,POR,challenge,2nd half,0,68.6,59.7
20190719-POR-UTA-474,20190719-POR-UTA-3267,78:16,78:36,Christen Annemarie Press,UTA,challenge,2nd half,1,36.4,8.3
20190719-POR-UTA-475,20190719-POR-UTA-3268,78:16,78:36,Christen Annemarie Press,UTA,tackle,2nd half,1,36.4,8.3
20190719-POR-UTA-476,20190719-POR-UTA-3270,78:18,78:38,Katherine Nicole Stengel,UTA,dribble,2nd half,1,41.8,12.1
20190719-POR-UTA-477,20190719-POR-UTA-3273,78:18,78:38,Katherine Nicole Stengel,UTA,recovery,2nd half,null,41.8,12.1
20190719-POR-UTA-478,20190719-POR-UTA-3277,78:25,78:45,Christen Annemarie Press,UTA,dribble,2nd half,1,58.3,6.4
20190719-POR-UTA-479,20190719-POR-UTA-3281,78:34,78:54,Veronica Boquete,UTA,challenge,2nd half,1,83.1,53.6
20190719-POR-UTA-480,20190719-POR-UTA-3282,78:34,78:54,Hayley Emma Raso,POR,challenge,2nd half,0,21.9,14.4
20190719-POR-UTA-481,20190719-POR-UTA-3290,78:41,79:01,Adrianna Nichole Franch,POR,recovery,2nd half,null,3.5,32.0
20190719-POR-UTA-482,20190719-POR-UTA-3296,79:13,79:33,Rachel Louise Corsie,UTA,recovery,2nd half,null,31.7,32.2
20190719-POR-UTA-483,20190719-POR-UTA-3297,79:15,79:35,Lindsey Michelle Horan,POR,recovery,2nd half,null,62.8,54.9
20190719-POR-UTA-484,20190719-POR-UTA-3316,79:35,79:55,Desiree Rose Marie Scott,UTA,dribble,2nd half,1,39.5,9.4
20190719-POR-UTA-485,20190719-POR-UTA-3334,79:58,80:18,Tobin Powell Powell Heath,POR,foul,2nd half,null,99.4,57.4
20190719-POR-UTA-486,20190719-POR-UTA-3337,80:07,80:27,Veronica Boquete,UTA,dribble,2nd half,1,40.8,43.0
20190719-POR-UTA-487,20190719-POR-UTA-3342,80:14,80:34,Kelley Maureen O'Hara,UTA,dribble,2nd half,1,66.7,65.1
20190719-POR-UTA-488,20190719-POR-UTA-3344,80:18,80:38,Emily Ann Sonnett,POR,tackle,2nd half,1,20.7,19.1
20190719-POR-UTA-489,20190719-POR-UTA-3345,80:18,80:38,Kelley Maureen O'Hara,UTA,challenge,2nd half,0,84.3,48.9
20190719-POR-UTA-490,20190719-POR-UTA-3347,80:18,80:38,Kelley Maureen O'Hara,UTA,take_on,2nd half,0,84.3,48.9
20190719-POR-UTA-491,20190719-POR-UTA-3348,80:18,80:38,Emily Ann Sonnett,POR,challenge,2nd half,1,20.7,19.1
20190719-POR-UTA-492,20190719-POR-UTA-3357,80:51,81:11,Rachel Louise Corsie,UTA,recovery,2nd half,null,38.3,12.1
20190719-POR-UTA-493,20190719-POR-UTA-3359,80:53,81:13,Emily Townsend Menges,POR,recovery,2nd half,null,35.7,34.7
20190719-POR-UTA-494,20190719-POR-UTA-3361,80:54,81:14,Emily Townsend Menges,POR,dribble,2nd half,1,36.2,34.9
20190719-POR-UTA-495,20190719-POR-UTA-3371,81:08,81:28,Kelley Maureen O'Hara,UTA,recovery,2nd half,null,10.3,62.2
20190719-POR-UTA-496,20190719-POR-UTA-3384,81:17,81:37,Lindsey Michelle Horan,POR,dribble,2nd half,1,69.1,25.8
20190719-POR-UTA-497,20190719-POR-UTA-3405,81:40,82:00,Meghan Elizabeth Klingenberg,POR,challenge,2nd half,0,71.1,66.5
20190719-POR-UTA-498,20190719-POR-UTA-3406,81:40,82:00,Kate Elizabeth Bowen,UTA,challenge,2nd half,1,33.9,1.5
20190719-POR-UTA-499,20190719-POR-UTA-3407,81:40,82:00,Kate Elizabeth Bowen,UTA,tackle,2nd half,1,33.9,1.5
20190719-POR-UTA-500,20190719-POR-UTA-3408,81:40,82:00,Meghan Elizabeth Klingenberg,POR,take_on,2nd half,0,71.1,66.5
20190719-POR-UTA-501,20190719-POR-UTA-3409,81:42,82:02,Amy Joy Rodriguez Shilling,UTA,recovery,2nd half,null,30.3,5.4
20190719-POR-UTA-502,20190719-POR-UTA-3411,81:46,82:06,Caitlin Jade Foord,POR,foul,2nd half,null,86.6,58.2
20190719-POR-UTA-503,20190719-POR-UTA-3425,82:45,83:05,Christen Annemarie Press,UTA,dribble,2nd half,1,96.4,61.8
20190719-POR-UTA-504,20190719-POR-UTA-3432,82:52,83:12,Lindsey Michelle Horan,POR,recovery,2nd half,null,12.9,23.1
20190719-POR-UTA-505,20190719-POR-UTA-3449,83:03,83:23,Rachel Louise Corsie,UTA,recovery,2nd half,null,53.2,19.6
20190719-POR-UTA-506,20190719-POR-UTA-3458,83:09,83:29,Veronica Boquete,UTA,dribble,2nd half,1,69.1,47.4
20190719-POR-UTA-507,20190719-POR-UTA-3460,83:12,83:32,Veronica Boquete,UTA,take_on,2nd half,1,74.4,45.7
20190719-POR-UTA-508,20190719-POR-UTA-3461,83:12,83:32,Christine Margaret Sinclair,POR,tackle,2nd half,0,30.6,22.3
20190719-POR-UTA-509,20190719-POR-UTA-3462,83:12,83:32,Christine Margaret Sinclair,POR,challenge,2nd half,0,30.6,22.3
20190719-POR-UTA-510,20190719-POR-UTA-3477,83:46,84:06,Tobin Powell Powell Heath,POR,challenge,2nd half,0,58.5,63.0
20190719-POR-UTA-511,20190719-POR-UTA-3478,83:46,84:06,Kate Elizabeth Bowen,UTA,challenge,2nd half,1,46.5,5.0
20190719-POR-UTA-512,20190719-POR-UTA-3479,83:46,84:06,Kate Elizabeth Bowen,UTA,tackle,2nd half,1,46.5,5.0
20190719-POR-UTA-513,20190719-POR-UTA-3481,83:47,84:07,Tobin Powell Powell Heath,POR,challenge,2nd half,1,56.7,61.8
20190719-POR-UTA-514,20190719-POR-UTA-3482,83:47,84:07,Katherine Nicole Stengel,UTA,challenge,2nd half,0,48.3,6.2
20190719-POR-UTA-515,20190719-POR-UTA-3490,83:51,84:11,Desiree Rose Marie Scott,UTA,challenge,2nd half,0,38.0,19.5
20190719-POR-UTA-516,20190719-POR-UTA-3491,83:51,84:11,Tobin Powell Powell Heath,POR,challenge,2nd half,1,67.0,48.5
20190719-POR-UTA-517,20190719-POR-UTA-3493,83:52,84:12,Christine Margaret Sinclair,POR,dribble,2nd half,1,72.8,32.0
20190719-POR-UTA-518,20190719-POR-UTA-3495,83:54,84:14,Gunnhildur Yrsa Jonsdottir,UTA,challenge,2nd half,0,25.2,41.6
20190719-POR-UTA-519,20190719-POR-UTA-3496,83:54,84:14,Christine Margaret Sinclair,POR,take_on,2nd half,1,79.8,26.4
20190719-POR-UTA-520,20190719-POR-UTA-3497,83:54,84:14,Gunnhildur Yrsa Jonsdottir,UTA,tackle,2nd half,0,25.2,41.6
20190719-POR-UTA-521,20190719-POR-UTA-3501,83:58,84:18,Meghan Elizabeth Klingenberg,POR,dribble,2nd half,1,84.9,50.3
20190719-POR-UTA-522,20190719-POR-UTA-3502,83:59,84:19,Meghan Elizabeth Klingenberg,POR,take_on,2nd half,1,85.8,47.2
20190719-POR-UTA-523,20190719-POR-UTA-3503,83:59,84:19,Kate Elizabeth Bowen,UTA,challenge,2nd half,0,19.2,20.8
20190719-POR-UTA-524,20190719-POR-UTA-3504,83:59,84:19,Kate Elizabeth Bowen,UTA,tackle,2nd half,0,19.2,20.8
20190719-POR-UTA-525,20190719-POR-UTA-3526,84:35,84:55,Kelley Maureen O'Hara,UTA,challenge,2nd half,1,41.0,64.3
20190719-POR-UTA-526,20190719-POR-UTA-3527,84:35,84:55,Caitlin Jade Foord,POR,challenge,2nd half,0,64.0,3.7
20190719-POR-UTA-527,20190719-POR-UTA-3533,84:36,84:56,Emily Townsend Menges,POR,recovery,2nd half,null,43.6,6.4
20190719-POR-UTA-528,20190719-POR-UTA-3538,84:40,85:00,Becky Sauerbrunn,UTA,recovery,2nd half,null,35.3,64.3
20190719-POR-UTA-529,20190719-POR-UTA-3555,85:01,85:21,Katherine Nicole Stengel,UTA,dribble,2nd half,1,57.0,50.5
20190719-POR-UTA-530,20190719-POR-UTA-3574,85:17,85:37,Emily Ann Sonnett,POR,recovery,2nd half,null,10.5,15.6
20190719-POR-UTA-531,20190719-POR-UTA-3585,85:24,85:44,Katherine Nicole Stengel,UTA,challenge,2nd half,0,96.8,22.3
20190719-POR-UTA-532,20190719-POR-UTA-3587,85:24,85:44,Meghan Elizabeth Klingenberg,POR,tackle,2nd half,1,8.2,45.7
20190719-POR-UTA-533,20190719-POR-UTA-3588,85:24,85:44,Meghan Elizabeth Klingenberg,POR,challenge,2nd half,1,8.2,45.7
20190719-POR-UTA-534,20190719-POR-UTA-3590,85:26,85:46,Meghan Elizabeth Klingenberg,POR,dribble,2nd half,1,10.0,48.7
20190719-POR-UTA-535,20190719-POR-UTA-3593,85:35,85:55,Rachel Louise Corsie,UTA,challenge,2nd half,0,46.5,6.9
20190719-POR-UTA-536,20190719-POR-UTA-3595,85:35,85:55,Hayley Emma Raso,POR,challenge,2nd half,1,58.5,61.1
20190719-POR-UTA-537,20190719-POR-UTA-3597,85:35,85:55,Rachel Louise Corsie,UTA,foul,2nd half,null,46.4,5.2
20190719-POR-UTA-538,20190719-POR-UTA-3607,86:17,86:37,Lindsey Michelle Horan,POR,challenge,2nd half,1,90.5,39.7
20190719-POR-UTA-539,20190719-POR-UTA-3609,86:17,86:37,Gunnhildur Yrsa Jonsdottir,UTA,challenge,2nd half,0,14.5,28.3
20190719-POR-UTA-540,20190719-POR-UTA-3669,89:31,89:51,Katherine Reynolds,POR,challenge,2nd half,1,13.7,37.4
20190719-POR-UTA-541,20190719-POR-UTA-3670,89:31,89:51,Rachel Louise Corsie,UTA,challenge,2nd half,0,91.3,30.6
20190719-POR-UTA-542,20190719-POR-UTA-3674,89:33,89:53,Emily Townsend Menges,POR,recovery,2nd half,null,12.1,21.0
20190719-POR-UTA-543,20190719-POR-UTA-3677,89:35,89:55,Kelley Maureen O'Hara,UTA,recovery,2nd half,null,77.7,56.6
20190719-POR-UTA-544,20190719-POR-UTA-3690,89:40,90:00,Rachel Louise Corsie,UTA,challenge,2nd half,1,97.8,26.8
20190719-POR-UTA-545,20190719-POR-UTA-3691,89:40,90:00,Meghan Elizabeth Klingenberg,POR,challenge,2nd half,0,7.2,41.2
20190719-POR-UTA-546,20190719-POR-UTA-3707,91:02,91:22,Desiree Rose Marie Scott,UTA,recovery,2nd half,null,60.2,13.1
20190719-POR-UTA-547,20190719-POR-UTA-3709,91:04,91:24,Desiree Rose Marie Scott,UTA,dribble,2nd half,1,60.0,11.0
20190719-POR-UTA-548,20190719-POR-UTA-3725,91:13,91:33,Katherine Reynolds,POR,recovery,2nd half,null,10.8,42.6
20190719-POR-UTA-549,20190719-POR-UTA-3736,91:34,91:54,Kelley Maureen O'Hara,UTA,recovery,2nd half,null,79.3,53.4
20190719-POR-UTA-550,20190719-POR-UTA-3743,91:38,91:58,Gunnhildur Yrsa Jonsdottir,UTA,challenge,2nd half,0,92.1,32.6
20190719-POR-UTA-551,20190719-POR-UTA-3745,91:38,91:58,Gabrielle Seiler,POR,challenge,2nd half,1,12.9,35.4
20190719-POR-UTA-552,20190719-POR-UTA-3749,91:41,92:01,Christine Margaret Sinclair,POR,challenge,2nd half,0,27.7,43.9
20190719-POR-UTA-553,20190719-POR-UTA-3750,91:41,92:01,Veronica Boquete,UTA,challenge,2nd half,1,77.3,24.1
20190719-POR-UTA-554,20190719-POR-UTA-3757,91:46,92:06,Veronica Boquete,UTA,dribble,2nd half,1,66.3,25.4
20190719-POR-UTA-555,20190719-POR-UTA-3759,91:48,92:08,Lindsey Michelle Horan,POR,challenge,2nd half,0,37.1,44.7
20190719-POR-UTA-556,20190719-POR-UTA-3760,91:48,92:08,Veronica Boquete,UTA,take_on,2nd half,1,67.9,23.3
20190719-POR-UTA-557,20190719-POR-UTA-3761,91:48,92:08,Lindsey Michelle Horan,POR,tackle,2nd half,0,37.1,44.7
20190719-POR-UTA-558,20190719-POR-UTA-3774,91:58,92:18,Adrianna Nichole Franch,POR,save,2nd half,null,5.2,43.3
20190719-POR-UTA-559,20190719-POR-UTA-3782,92:00,92:20,Tobin Powell Powell Heath,POR,recovery,2nd half,null,12.6,29.5
20190719-POR-UTA-560,20190719-POR-UTA-3787,92:06,92:26,Desiree Rose Marie Scott,UTA,recovery,2nd half,null,62.8,11.9
20190719-POR-UTA-561,20190719-POR-UTA-3806,92:21,92:41,Emily Townsend Menges,POR,recovery,2nd half,null,18.7,31.4
20190719-POR-UTA-562,20190719-POR-UTA-3808,92:24,92:44,Veronica Boquete,UTA,challenge,2nd half,1,76.7,33.7
20190719-POR-UTA-563,20190719-POR-UTA-3809,92:24,92:44,Veronica Boquete,UTA,tackle,2nd half,1,76.7,33.7
20190719-POR-UTA-564,20190719-POR-UTA-3811,92:24,92:44,Gabrielle Seiler,POR,challenge,2nd half,0,28.3,34.3
20190719-POR-UTA-565,20190719-POR-UTA-3815,92:25,92:45,Kate Elizabeth Bowen,UTA,recovery,2nd half,null,73.2,25.8
20190719-POR-UTA-566,20190719-POR-UTA-3826,92:31,92:51,Adrianna Nichole Franch,POR,recovery,2nd half,null,1.8,47.0
20190719-POR-UTA-567,20190719-POR-UTA-3836,93:02,93:22,Christen Annemarie Press,UTA,dribble,2nd half,1,80.5,65.5
20190719-POR-UTA-568,20190719-POR-UTA-3840,93:02,93:22,Christen Annemarie Press,UTA,recovery,2nd half,null,80.5,65.5
20190719-POR-UTA-569,20190719-POR-UTA-3847,93:16,93:36,Katherine Reynolds,POR,challenge,2nd half,1,12.8,37.2
20190719-POR-UTA-570,20190719-POR-UTA-3848,93:16,93:36,Amy Joy Rodriguez Shilling,UTA,challenge,2nd half,0,92.2,30.8
20190719-POR-UTA-571,20190719-POR-UTA-3853,93:17,93:37,Katherine Nicole Stengel,UTA,recovery,2nd half,null,91.5,37.4
20190719-POR-UTA-572,20190719-POR-UTA-3860,93:18,93:38,Adrianna Nichole Franch,POR,save,2nd half,null,13.7,32.6
20190719-POR-UTA-573,20190719-POR-UTA-3864,93:22,93:42,Emily Ann Sonnett,POR,recovery,2nd half,null,8.4,16.0
20190719-POR-UTA-574,20190719-POR-UTA-3883,94:12,94:32,Kate Elizabeth Bowen,UTA,recovery,2nd half,null,28.0,2.7
20190719-POR-UTA-575,20190719-POR-UTA-3894,94:21,94:41,Adrianna Nichole Franch,POR,recovery,2nd half,null,15.2,37.0
20190719-POR-UTA-576,20190719-POR-UTA-3902,94:28,94:48,Rachel Louise Corsie,UTA,recovery,2nd half,null,35.0,17.3
20190719-POR-UTA-577,20190719-POR-UTA-3904,94:29,94:49,Rachel Louise Corsie,UTA,challenge,2nd half,0,37.6,16.4
20190719-POR-UTA-578,20190719-POR-UTA-3905,94:29,94:49,Tobin Powell Powell Heath,POR,challenge,2nd half,1,67.4,51.6
20190719-POR-UTA-579,20190719-POR-UTA-3908,94:30,94:50,Christine Margaret Sinclair,POR,dribble,2nd half,1,68.2,55.3
20190719-POR-UTA-580,20190719-POR-UTA-3909,94:30,94:50,Christine Margaret Sinclair,POR,recovery,2nd half,null,68.2,55.3
20190719-POR-UTA-581,20190719-POR-UTA-3930,94:44,95:04,Meghan Elizabeth Klingenberg,POR,recovery,2nd half,null,60.7,59.9
20190719-POR-UTA-582,20190719-POR-UTA-3945,95:05,95:25,Adrianna Nichole Franch,POR,recovery,2nd half,null,14.0,48.7
20190719-POR-UTA-583,20190719-POR-UTA-3950,95:13,95:33,Rachel Louise Corsie,UTA,challenge,2nd half,1,34.7,14.1
20190719-POR-UTA-584,20190719-POR-UTA-3951,95:13,95:33,Caitlin Jade Foord,POR,challenge,2nd half,0,70.3,53.9
20190719-POR-UTA-585,20190719-POR-UTA-3958,95:24,95:44,Desiree Rose Marie Scott,UTA,recovery,2nd half,null,38.8,13.3
