ID,start_time,end_time,player_ID,team_ID,action,half,pos_x,pos_y
20180915-RGN-POR-1536,38:56,39:16,Alexandra Linsley Long Batista,RGN,Lost balls (in opp. half),1st half,44.7,30.2
20180915-RGN-POR-1537,38:56,39:16,Alexandra Linsley Long Batista,RGN,Positional attacks,1st half,35.3,22.3
20180915-RGN-POR-1538,38:57,39:17,Celeste Anais Boureille,POR,Interceptions (in opp. half),1st half,60.3,37.8
20180915-RGN-POR-1539,38:57,39:17,Celeste Anais Boureille,POR,Interceptions,1st half,60.3,37.8
20180915-RGN-POR-1540,38:57,39:17,Celeste Anais Boureille,POR,Positional attacks,1st half,60.3,37.8
20180915-RGN-POR-1541,39:00,39:20,Jessica Anne Fishlock,RGN,Positional attacks,1st half,32.3,42.9
20180915-RGN-POR-1542,39:00,39:20,Jessica Anne Fishlock,RGN,Fouls,1st half,32.3,42.9
20180915-RGN-POR-1543,39:48,40:08,Tobin Powell Powell Heath,POR,Free-kick attacks,1st half,73.1,22.0
20180915-RGN-POR-1544,39:48,40:08,Tobin Powell Powell Heath,POR,Free-kick attacks,1st half,73.1,22.0
20180915-RGN-POR-1545,39:48,40:08,Tobin Powell Powell Heath,POR,Passes into the penalty box,1st half,73.1,22.0
20180915-RGN-POR-1546,39:48,40:08,Tobin Powell Powell Heath,POR,Passes accurate,1st half,73.1,22.0
20180915-RGN-POR-1547,39:50,40:10,Alexandra Linsley Long Batista,RGN,Free-kick attacks,1st half,9.2,31.4
20180915-RGN-POR-1548,39:50,40:10,Emily Ann Sonnett,POR,Challenges (lost),1st half,95.8,36.6
20180915-RGN-POR-1549,39:50,40:10,Alexandra Linsley Long Batista,RGN,Challenges (won),1st half,9.2,31.4
20180915-RGN-POR-1550,39:50,40:10,Alexandra Linsley Long Batista,RGN,Air challenges (won),1st half,9.2,31.4
20180915-RGN-POR-1551,39:50,40:10,Emily Ann Sonnett,POR,Air challenges (lost),1st half,95.8,36.6
20180915-RGN-POR-1552,39:52,40:12,Meghan Elizabeth Klingenberg,POR,Challenges (lost),1st half,90.1,39.5
20180915-RGN-POR-1553,39:52,40:12,Jodie Lee Taylor,RGN,Challenges (won),1st half,14.9,28.5
20180915-RGN-POR-1554,39:52,40:12,Jodie Lee Taylor,RGN,Free-kick attacks,1st half,14.9,28.5
20180915-RGN-POR-1555,39:52,40:12,Jodie Lee Taylor,RGN,Air challenges (won),1st half,14.9,28.5
20180915-RGN-POR-1556,39:52,40:12,Meghan Elizabeth Klingenberg,POR,Air challenges (lost),1st half,90.1,39.5
20180915-RGN-POR-1557,39:54,40:14,Margaret Purce,POR,Free-kick attacks,1st half,92.0,51.5
20180915-RGN-POR-1558,39:54,40:14,Margaret Purce,POR,Free-kick attacks,1st half,92.0,51.5
20180915-RGN-POR-1559,39:54,40:14,Margaret Purce,POR,Passes into the penalty box,1st half,92.0,51.5
20180915-RGN-POR-1560,39:54,40:14,Margaret Purce,POR,Passes (inaccurate),1st half,92.0,51.5
20180915-RGN-POR-1561,39:54,40:14,Margaret Purce,POR,Picking-ups (in opp. half),1st half,92.0,51.5
20180915-RGN-POR-1562,39:54,40:14,Margaret Purce,POR,Picking-ups,1st half,92.0,51.5
20180915-RGN-POR-1563,39:54,40:14,Margaret Purce,POR,Lost balls,1st half,101.2,38.8
20180915-RGN-POR-1564,39:56,40:16,Lydia Grace Yilkari Williams,RGN,Free-kick attacks,1st half,3.8,29.2
20180915-RGN-POR-1565,39:56,40:16,Lydia Grace Yilkari Williams,RGN,Interceptions,1st half,3.8,29.2
20180915-RGN-POR-1566,39:56,40:16,Emily Ann Sonnett,POR,Free-kick attacks,1st half,101.2,39.0
20180915-RGN-POR-1567,39:56,40:16,Emily Ann Sonnett,POR,Fouls,1st half,101.2,39.0
20180915-RGN-POR-1568,41:21,41:41,Lydia Grace Yilkari Williams,RGN,Passes accurate,1st half,6.9,29.7
20180915-RGN-POR-1569,41:24,41:44,Celeste Anais Boureille,POR,Air challenges (won),1st half,56.5,38.8
20180915-RGN-POR-1570,41:24,41:44,Jessica Anne Fishlock,RGN,Air challenges (lost),1st half,48.5,29.2
20180915-RGN-POR-1571,41:24,41:44,Celeste Anais Boureille,POR,Passes accurate,1st half,56.5,38.8
20180915-RGN-POR-1572,41:24,41:44,Jessica Anne Fishlock,RGN,Challenges (lost),1st half,48.5,29.2
20180915-RGN-POR-1573,41:24,41:44,Celeste Anais Boureille,POR,Challenges (won),1st half,56.5,38.8
20180915-RGN-POR-1574,41:24,41:44,Celeste Anais Boureille,POR,Positional attacks,1st half,56.5,38.8
20180915-RGN-POR-1575,41:24,41:44,Jessica Anne Fishlock,RGN,Lost balls,1st half,48.5,29.2
20180915-RGN-POR-1576,41:24,41:44,Jessica Anne Fishlock,RGN,Lost balls (in opp. half),1st half,48.5,29.2
20180915-RGN-POR-1577,41:26,41:46,Caitlin Jade Foord,POR,Positional attacks,1st half,71.0,32.3
20180915-RGN-POR-1578,41:27,41:47,Caitlin Jade Foord,POR,Passes accurate,1st half,72.7,28.7
20180915-RGN-POR-1579,41:27,41:47,Caitlin Jade Foord,POR,Positional attacks,1st half,72.7,28.7
20180915-RGN-POR-1580,41:29,41:49,Margaret Purce,POR,Positional attacks,1st half,72.4,18.0
20180915-RGN-POR-1581,41:30,41:50,Stephanie-Elise Catley,RGN,Positional attacks,1st half,33.4,50.8
20180915-RGN-POR-1582,41:30,41:50,Stephanie-Elise Catley,RGN,Challenges (won),1st half,33.4,50.8
20180915-RGN-POR-1583,41:30,41:50,Margaret Purce,POR,Challenges (lost),1st half,71.6,17.2
20180915-RGN-POR-1584,41:30,41:50,Stephanie-Elise Catley,RGN,Tackles (Successful actions),1st half,33.4,50.8
20180915-RGN-POR-1585,41:31,41:51,Megan Anna Rapinoe,RGN,Positional attacks,1st half,41.4,50.0
20180915-RGN-POR-1586,41:31,41:51,Celeste Anais Boureille,POR,Challenges (lost),1st half,63.6,18.0
20180915-RGN-POR-1587,41:31,41:51,Megan Anna Rapinoe,RGN,Challenges (won),1st half,41.4,50.0
20180915-RGN-POR-1588,41:32,41:52,Margaret Purce,POR,Passes accurate,1st half,70.3,16.5
20180915-RGN-POR-1589,41:32,41:52,Margaret Purce,POR,Positional attacks,1st half,70.3,16.5
20180915-RGN-POR-1590,41:32,41:52,Margaret Purce,POR,Positional attacks,1st half,70.3,16.5
20180915-RGN-POR-1591,41:32,41:52,Margaret Purce,POR,Picking-ups (in opp. half),1st half,70.3,16.5
20180915-RGN-POR-1592,41:32,41:52,Margaret Purce,POR,Picking-ups,1st half,70.3,16.5
20180915-RGN-POR-1593,41:33,41:53,Christine Margaret Sinclair,POR,Positional attacks,1st half,76.4,22.5
20180915-RGN-POR-1594,41:34,41:54,Christine Margaret Sinclair,POR,Passes accurate,1st half,78.5,24.4
20180915-RGN-POR-1595,41:34,41:54,Christine Margaret Sinclair,POR,Positional attacks,1st half,78.5,24.4
20180915-RGN-POR-1596,41:35,41:55,Margaret Purce,POR,Positional attacks,1st half,91.6,13.2
20180915-RGN-POR-1597,41:37,41:57,Margaret Purce,POR,Positional attacks,1st half,98.9,9.6
20180915-RGN-POR-1598,41:37,41:57,Margaret Purce,POR,Crosses (inaccurate),1st half,98.9,9.6
20180915-RGN-POR-1599,41:37,41:57,Margaret Purce,POR,Positional attacks,1st half,98.9,9.6
20180915-RGN-POR-1600,41:37,41:57,Margaret Purce,POR,Passes (inaccurate),1st half,98.9,9.6
20180915-RGN-POR-1601,41:37,41:57,Margaret Purce,POR,Passes into the penalty box,1st half,98.9,9.6
20180915-RGN-POR-1602,41:42,42:02,Lindsey Michelle Horan,POR,Positional attacks,1st half,102.9,60.6
20180915-RGN-POR-1603,41:45,42:05,Lindsey Michelle Horan,POR,Passes accurate,1st half,92.0,66.1
20180915-RGN-POR-1604,41:45,42:05,Lindsey Michelle Horan,POR,Positional attacks,1st half,92.0,66.1
20180915-RGN-POR-1605,41:47,42:07,Celeste Anais Boureille,POR,Positional attacks,1st half,81.5,50.0
20180915-RGN-POR-1606,41:47,42:07,Celeste Anais Boureille,POR,Positional attacks,1st half,85.5,51.2
20180915-RGN-POR-1607,41:47,42:07,Celeste Anais Boureille,POR,Passes into the penalty box,1st half,85.5,51.2
20180915-RGN-POR-1608,41:47,42:07,Celeste Anais Boureille,POR,Passes accurate,1st half,85.5,51.2
20180915-RGN-POR-1609,41:50,42:10,Tobin Powell Powell Heath,POR,Lost balls,1st half,97.7,52.7
20180915-RGN-POR-1610,41:50,42:10,Megan Leigh Oyster,RGN,Positional attacks,1st half,7.3,15.3
20180915-RGN-POR-1611,41:50,42:10,Tobin Powell Powell Heath,POR,Positional attacks,1st half,97.7,52.7
20180915-RGN-POR-1612,41:50,42:10,Tobin Powell Powell Heath,POR,Crosses (inaccurate),1st half,97.7,52.7
20180915-RGN-POR-1613,41:51,42:11,Jasmyne Spencer,RGN,Lost balls (in opp. half),1st half,51.0,2.9
20180915-RGN-POR-1614,41:51,42:11,Jasmyne Spencer,RGN,Passes (inaccurate),1st half,9.7,15.6
20180915-RGN-POR-1615,41:51,42:11,Jasmyne Spencer,RGN,Picking-ups,1st half,9.7,15.6
20180915-RGN-POR-1616,41:51,42:11,Jasmyne Spencer,RGN,Lost balls,1st half,51.0,2.9
20180915-RGN-POR-1617,41:56,42:16,Emily Townsend Menges,POR,Picking-ups,1st half,54.0,65.1
20180915-RGN-POR-1618,41:56,42:16,Emily Townsend Menges,POR,Picking-ups (in opp. half),1st half,54.0,65.1
20180915-RGN-POR-1619,41:56,42:16,Emily Townsend Menges,POR,Passes accurate,1st half,54.0,65.1
20180915-RGN-POR-1620,41:56,42:16,Emily Townsend Menges,POR,Positional attacks,1st half,54.0,65.1
20180915-RGN-POR-1621,41:57,42:17,Meghan Elizabeth Klingenberg,POR,Positional attacks,1st half,56.9,58.2
20180915-RGN-POR-1622,42:00,42:20,Meghan Elizabeth Klingenberg,POR,Positional attacks,1st half,65.1,54.6
20180915-RGN-POR-1623,42:00,42:20,Meghan Elizabeth Klingenberg,POR,Passes accurate,1st half,65.1,54.6
20180915-RGN-POR-1624,42:02,42:22,Lindsey Michelle Horan,POR,Passes accurate,1st half,63.4,62.3
20180915-RGN-POR-1625,42:02,42:22,Lindsey Michelle Horan,POR,Positional attacks,1st half,63.4,62.3
20180915-RGN-POR-1626,42:03,42:23,Tobin Powell Powell Heath,POR,Positional attacks,1st half,73.9,67.0
20180915-RGN-POR-1627,42:07,42:27,Tobin Powell Powell Heath,POR,Passes accurate,1st half,78.5,66.8
20180915-RGN-POR-1628,42:07,42:27,Tobin Powell Powell Heath,POR,Positional attacks,1st half,78.5,66.8
20180915-RGN-POR-1629,42:08,42:28,Lindsey Michelle Horan,POR,Positional attacks,1st half,70.8,63.5
20180915-RGN-POR-1630,42:09,42:29,Lindsey Michelle Horan,POR,Positional attacks,1st half,72.7,59.9
20180915-RGN-POR-1631,42:09,42:29,Lindsey Michelle Horan,POR,Passes into the penalty box,1st half,72.7,59.9
20180915-RGN-POR-1632,42:09,42:29,Lindsey Michelle Horan,POR,Passes (inaccurate),1st half,72.7,59.9
20180915-RGN-POR-1633,42:09,42:29,Lindsey Michelle Horan,POR,Lost balls,1st half,101.2,34.2
20180915-RGN-POR-1634,42:11,42:31,Lydia Grace Yilkari Williams,RGN,Positional attacks,1st half,3.8,33.8
20180915-RGN-POR-1635,42:11,42:31,Lydia Grace Yilkari Williams,RGN,Picking-ups,1st half,3.8,33.8
20180915-RGN-POR-1636,42:23,42:43,Lydia Grace Yilkari Williams,RGN,Passes accurate,1st half,14.9,35.9
20180915-RGN-POR-1637,42:23,42:43,Lydia Grace Yilkari Williams,RGN,Counter-attacks,1st half,14.9,35.9
20180915-RGN-POR-1638,42:27,42:47,Megan Anna Rapinoe,RGN,Challenges (lost),1st half,63.2,61.1
20180915-RGN-POR-1639,42:27,42:47,Ellie Madison Carpenter,POR,Air challenges (won),1st half,41.8,6.9
20180915-RGN-POR-1640,42:27,42:47,Ellie Madison Carpenter,POR,Challenges (won),1st half,41.8,6.9
20180915-RGN-POR-1641,42:27,42:47,Megan Anna Rapinoe,RGN,Air challenges (lost),1st half,63.2,61.1
20180915-RGN-POR-1642,42:27,42:47,Ellie Madison Carpenter,POR,Counter-attacks,1st half,41.8,6.9
20180915-RGN-POR-1643,42:27,42:47,Megan Anna Rapinoe,RGN,Lost balls,1st half,63.2,61.1
20180915-RGN-POR-1644,42:28,43:18,Lindsey Michelle Horan,POR,Assists,1st half,85.9,37.1
20180915-RGN-POR-1645,42:30,43:20,Tobin Powell Powell Heath,POR,Goals,1st half,100.8,41.7
20180915-RGN-POR-1646,42:30,43:20,Lydia Grace Yilkari Williams,RGN,Goals conceded,1st half,4.2,26.3
20180915-RGN-POR-1647,42:34,42:54,Ellie Madison Carpenter,POR,Positional attacks,1st half,36.5,0.0
20180915-RGN-POR-1648,42:34,42:54,Ellie Madison Carpenter,POR,Passes accurate,1st half,36.5,0.0
20180915-RGN-POR-1649,42:34,42:54,Christine Margaret Sinclair,POR,Passes accurate,1st half,59.4,9.6
20180915-RGN-POR-1650,42:34,42:54,Christine Margaret Sinclair,POR,Positional attacks,1st half,59.4,9.6
20180915-RGN-POR-1651,42:34,42:54,Christine Margaret Sinclair,POR,Positional attacks,1st half,59.4,9.6
20180915-RGN-POR-1652,42:34,42:54,Christine Margaret Sinclair,POR,Air challenges (won),1st half,59.4,9.6
20180915-RGN-POR-1653,42:34,42:54,Christine Margaret Sinclair,POR,Challenges (won),1st half,59.4,9.6
20180915-RGN-POR-1654,42:34,42:54,Rumi Utsugi,RGN,Air challenges (lost),1st half,45.6,58.4
20180915-RGN-POR-1655,42:34,42:54,Rumi Utsugi,RGN,Challenges (lost),1st half,45.6,58.4
20180915-RGN-POR-1656,42:36,42:56,Caitlin Jade Foord,POR,Positional attacks,1st half,67.6,15.8
20180915-RGN-POR-1657,42:39,42:59,Caitlin Jade Foord,POR,Positional attacks,1st half,62.6,21.1
20180915-RGN-POR-1658,42:39,42:59,Caitlin Jade Foord,POR,Passes accurate,1st half,62.6,21.1
20180915-RGN-POR-1659,42:40,43:00,Lindsey Michelle Horan,POR,Dribbling,1st half,71.6,38.5
20180915-RGN-POR-1660,42:40,43:00,Lindsey Michelle Horan,POR,Positional attacks,1st half,71.6,38.5
20180915-RGN-POR-1661,42:43,43:03,Lindsey Michelle Horan,POR,Positional attacks,1st half,85.9,37.1
20180915-RGN-POR-1662,42:43,43:03,Lindsey Michelle Horan,POR,Passes into the penalty box,1st half,85.9,37.1
20180915-RGN-POR-1663,42:43,43:03,Tobin Powell Powell Heath,POR,Positional attacks,1st half,87.2,48.8
20180915-RGN-POR-1664,42:43,43:03,Tobin Powell Powell Heath,POR,Positional attacks,1st half,0.0,0.0
20180915-RGN-POR-1665,42:43,43:03,Megan Leigh Oyster,RGN,Positional attacks,1st half,0.0,0.0
20180915-RGN-POR-1666,42:44,43:04,Tobin Powell Powell Heath,POR,Positional attacks,1st half,94.5,44.8
20180915-RGN-POR-1667,42:45,43:05,Lindsey Michelle Horan,POR,Positional attacks,1st half,0.0,0.0
20180915-RGN-POR-1668,42:45,43:05,Tobin Powell Powell Heath,POR,Positional attacks,1st half,0.0,0.0
20180915-RGN-POR-1669,42:45,43:05,Tobin Powell Powell Heath,POR,Positional attacks,1st half,100.8,41.7
20180915-RGN-POR-1670,42:45,43:05,Theresa Eslund,RGN,Errors,1st half,0.0,0.0
20180915-RGN-POR-1671,42:45,43:05,Megan Leigh Oyster,RGN,Errors leading to goal,1st half,0.0,0.0
20180915-RGN-POR-1672,42:45,43:05,Megan Leigh Oyster,RGN,Errors,1st half,0.0,0.0
20180915-RGN-POR-1673,42:45,43:05,Theresa Eslund,RGN,Errors leading to goal,1st half,0.0,0.0
20180915-RGN-POR-1674,44:02,44:22,Stephanie-Elise Catley,RGN,Positional attacks,1st half,97.0,68.0
20180915-RGN-POR-1675,44:02,44:22,Stephanie-Elise Catley,RGN,Passes accurate,1st half,97.0,68.0
20180915-RGN-POR-1676,44:03,44:23,Jodie Lee Taylor,RGN,Lost balls,1st half,96.0,55.3
20180915-RGN-POR-1677,44:03,44:23,Jodie Lee Taylor,RGN,Positional attacks,1st half,102.5,56.7
20180915-RGN-POR-1678,44:03,44:23,Jodie Lee Taylor,RGN,Passes (inaccurate),1st half,102.5,56.7
20180915-RGN-POR-1679,44:04,44:24,Celeste Anais Boureille,POR,Passes accurate,1st half,9.0,12.7
20180915-RGN-POR-1680,44:04,44:24,Celeste Anais Boureille,POR,Interceptions,1st half,9.0,12.7
20180915-RGN-POR-1681,44:04,44:24,Celeste Anais Boureille,POR,Positional attacks,1st half,9.0,12.7
20180915-RGN-POR-1682,44:05,44:25,Ellie Madison Carpenter,POR,Passes accurate,1st half,4.0,8.4
20180915-RGN-POR-1683,44:07,44:27,Alexandra Linsley Long Batista,RGN,Challenges (lost),1st half,79.6,52.4
20180915-RGN-POR-1684,44:07,44:27,Caitlin Jade Foord,POR,Challenges (won),1st half,25.4,15.6
20180915-RGN-POR-1685,44:07,44:27,Alexandra Linsley Long Batista,RGN,Fouls,1st half,79.8,52.4
20180915-RGN-POR-1686,44:36,44:56,Adrianna Nichole Franch,POR,Positional attacks,1st half,25.8,17.7
20180915-RGN-POR-1687,44:36,44:56,Adrianna Nichole Franch,POR,Passes accurate,1st half,25.8,17.7
20180915-RGN-POR-1688,44:41,45:01,Tobin Powell Powell Heath,POR,Lost balls,1st half,90.5,38.3
20180915-RGN-POR-1689,44:41,45:01,Tobin Powell Powell Heath,POR,Positional attacks,1st half,86.3,48.1
20180915-RGN-POR-1690,44:41,45:01,Tobin Powell Powell Heath,POR,Passes into the penalty box,1st half,86.3,48.1
20180915-RGN-POR-1691,44:41,45:01,Tobin Powell Powell Heath,POR,Passes (inaccurate),1st half,86.3,48.1
20180915-RGN-POR-1692,44:42,45:02,Megan Leigh Oyster,RGN,Interceptions,1st half,14.5,29.7
20180915-RGN-POR-1693,44:42,45:02,Megan Leigh Oyster,RGN,Positional attacks,1st half,14.5,29.7
20180915-RGN-POR-1694,44:44,45:04,Megan Leigh Oyster,RGN,Passes accurate,1st half,19.3,27.8
20180915-RGN-POR-1695,44:45,45:05,Jodie Lee Taylor,RGN,Lost balls (in opp. half),1st half,44.7,31.4
20180915-RGN-POR-1696,44:45,45:05,Jodie Lee Taylor,RGN,Lost balls,1st half,44.7,31.4
20180915-RGN-POR-1697,44:45,45:05,Jodie Lee Taylor,RGN,Bad ball control,1st half,44.7,31.4
20180915-RGN-POR-1698,44:47,45:07,Lindsey Michelle Horan,POR,Positional attacks,1st half,70.3,25.6
20180915-RGN-POR-1699,44:47,45:07,Jodie Lee Taylor,RGN,Tackles (Unsuccessful actions),1st half,34.7,42.4
20180915-RGN-POR-1700,44:47,45:07,Jodie Lee Taylor,RGN,Challenges (lost),1st half,34.7,42.4
20180915-RGN-POR-1701,44:47,45:07,Lindsey Michelle Horan,POR,Picking-ups,1st half,70.3,25.6
20180915-RGN-POR-1702,44:47,45:07,Lindsey Michelle Horan,POR,Picking-ups (in opp. half),1st half,70.3,25.6
20180915-RGN-POR-1703,44:47,45:07,Lindsey Michelle Horan,POR,Dribbles (Successful actions),1st half,70.3,25.6
20180915-RGN-POR-1704,44:47,45:07,Lindsey Michelle Horan,POR,Positional attacks,1st half,71.0,24.9
20180915-RGN-POR-1705,44:47,45:07,Lindsey Michelle Horan,POR,Dribbling,1st half,71.0,24.9
20180915-RGN-POR-1706,44:50,45:10,Lindsey Michelle Horan,POR,Positional attacks,1st half,72.0,12.0
20180915-RGN-POR-1707,44:50,45:10,Lindsey Michelle Horan,POR,Passes accurate,1st half,72.0,12.0
20180915-RGN-POR-1708,44:52,45:12,Lauren Kate Barnes,RGN,Positional attacks,1st half,22.5,53.6
20180915-RGN-POR-1709,44:52,45:12,Caitlin Jade Foord,POR,Challenges (lost),1st half,82.5,14.4
20180915-RGN-POR-1710,44:52,45:12,Lauren Kate Barnes,RGN,Challenges (won),1st half,22.5,53.6
20180915-RGN-POR-1711,44:53,45:13,Jodie Lee Taylor,RGN,Positional attacks,1st half,29.6,54.6
20180915-RGN-POR-1712,44:53,45:13,Jodie Lee Taylor,RGN,Picking-ups,1st half,29.6,54.6
20180915-RGN-POR-1713,44:55,45:15,Caitlin Jade Foord,POR,Challenges (won),1st half,73.7,18.7
20180915-RGN-POR-1714,44:55,45:15,Caitlin Jade Foord,POR,Tackles (Successful actions),1st half,73.7,18.7
20180915-RGN-POR-1715,44:55,45:15,Caitlin Jade Foord,POR,Positional attacks,1st half,73.7,18.7
20180915-RGN-POR-1716,44:55,45:15,Jodie Lee Taylor,RGN,Challenges (lost),1st half,31.3,49.3
20180915-RGN-POR-1717,44:56,45:16,Caitlin Jade Foord,POR,Dribbling,1st half,75.4,19.9
20180915-RGN-POR-1718,44:56,45:16,Caitlin Jade Foord,POR,Positional attacks,1st half,75.4,19.9
20180915-RGN-POR-1719,44:59,45:19,Lauren Kate Barnes,RGN,Positional attacks,1st half,11.6,46.2
20180915-RGN-POR-1720,44:59,45:19,Lauren Kate Barnes,RGN,Interceptions,1st half,11.6,46.2
20180915-RGN-POR-1721,44:59,45:19,Caitlin Jade Foord,POR,Positional attacks,1st half,90.9,20.6
20180915-RGN-POR-1722,44:59,45:19,Caitlin Jade Foord,POR,Shots,1st half,90.9,20.6
20180915-RGN-POR-1723,45:02,45:22,Margaret Purce,POR,Picking-ups (in opp. half),1st half,89.5,5.7
20180915-RGN-POR-1724,45:02,45:22,Margaret Purce,POR,Positional attacks,1st half,89.5,5.7
20180915-RGN-POR-1725,45:02,45:22,Margaret Purce,POR,Picking-ups,1st half,89.5,5.7
20180915-RGN-POR-1726,45:02,45:22,Margaret Purce,POR,Dribbling,1st half,89.0,4.5
20180915-RGN-POR-1727,45:02,45:22,Margaret Purce,POR,Positional attacks,1st half,89.0,4.5
20180915-RGN-POR-1728,45:07,45:27,Margaret Purce,POR,Positional attacks,1st half,97.7,12.2
20180915-RGN-POR-1729,45:07,45:27,Margaret Purce,POR,Crosses (inaccurate),1st half,97.7,12.2
20180915-RGN-POR-1730,45:07,45:27,Margaret Purce,POR,Positional attacks,1st half,97.7,12.2
20180915-RGN-POR-1731,45:07,45:27,Margaret Purce,POR,Passes into the penalty box,1st half,97.7,12.2
20180915-RGN-POR-1732,45:07,45:27,Margaret Purce,POR,Passes (inaccurate),1st half,97.7,12.2
20180915-RGN-POR-1733,45:35,45:55,Theresa Eslund,RGN,Passes accurate,1st half,8.0,0.0
20180915-RGN-POR-1734,45:36,45:56,Jasmyne Spencer,RGN,Challenges (lost),1st half,17.4,1.4
20180915-RGN-POR-1735,45:36,45:56,Tobin Powell Powell Heath,POR,Counter-attacks,1st half,87.6,66.6
20180915-RGN-POR-1736,45:36,45:56,Tobin Powell Powell Heath,POR,Challenges (won),1st half,87.6,66.6
20180915-RGN-POR-1737,45:36,45:56,Tobin Powell Powell Heath,POR,Passes accurate,1st half,87.6,66.6
20180915-RGN-POR-1738,45:36,45:56,Jasmyne Spencer,RGN,Lost balls (in opp. half),1st half,17.4,1.4
20180915-RGN-POR-1739,45:36,45:56,Jasmyne Spencer,RGN,Lost balls,1st half,17.4,1.4
20180915-RGN-POR-1740,45:38,45:58,Caitlin Jade Foord,POR,Counter-attacks,1st half,96.6,58.2
20180915-RGN-POR-1741,45:39,45:59,Caitlin Jade Foord,POR,Lost balls,1st half,92.4,57.0
20180915-RGN-POR-1742,45:39,45:59,Caitlin Jade Foord,POR,Challenges (lost),1st half,92.4,57.0
20180915-RGN-POR-1743,45:39,45:59,Caitlin Jade Foord,POR,Counter-attacks,1st half,92.4,57.0
20180915-RGN-POR-1744,45:39,45:59,Jasmyne Spencer,RGN,Challenges (won),1st half,12.6,11.0
20180915-RGN-POR-1745,45:39,45:59,Jasmyne Spencer,RGN,Tackles (Successful actions),1st half,12.6,11.0
20180915-RGN-POR-1746,45:39,45:59,Caitlin Jade Foord,POR,Dribbles (Unsuccessful actions),1st half,92.4,57.0
20180915-RGN-POR-1747,45:41,46:01,Megan Leigh Oyster,RGN,Picking-ups,1st half,10.5,9.1
20180915-RGN-POR-1748,45:43,46:03,Megan Leigh Oyster,RGN,Lost balls,1st half,47.0,0.2
20180915-RGN-POR-1749,45:43,46:03,Megan Leigh Oyster,RGN,Passes (inaccurate),1st half,13.9,5.0
20180915-RGN-POR-1750,45:43,46:03,Megan Leigh Oyster,RGN,Lost balls (in opp. half),1st half,47.0,0.2
20180915-RGN-POR-1751,45:46,46:06,Emily Townsend Menges,POR,Picking-ups,1st half,58.0,67.8
20180915-RGN-POR-1752,45:46,46:06,Emily Townsend Menges,POR,Positional attacks,1st half,58.0,67.8
20180915-RGN-POR-1753,45:46,46:06,Emily Townsend Menges,POR,Passes accurate,1st half,58.0,67.8
20180915-RGN-POR-1754,45:46,46:06,Emily Townsend Menges,POR,Picking-ups (in opp. half),1st half,58.0,67.8
20180915-RGN-POR-1755,45:47,46:07,Meghan Elizabeth Klingenberg,POR,Passes accurate,1st half,68.9,67.3
20180915-RGN-POR-1756,45:47,46:07,Meghan Elizabeth Klingenberg,POR,Positional attacks,1st half,68.9,67.3
20180915-RGN-POR-1757,45:48,46:08,Celeste Anais Boureille,POR,Passes (inaccurate),1st half,68.9,61.1
20180915-RGN-POR-1758,45:48,46:08,Celeste Anais Boureille,POR,Positional attacks,1st half,68.9,61.1
20180915-RGN-POR-1759,45:48,46:08,Jasmyne Spencer,RGN,Interceptions,1st half,36.5,3.1
20180915-RGN-POR-1760,45:48,46:08,Jasmyne Spencer,RGN,Positional attacks,1st half,36.5,3.1
20180915-RGN-POR-1761,46:02,46:22,Theresa Eslund,RGN,Passes accurate,1st half,33.6,0.0
20180915-RGN-POR-1762,46:03,46:23,Meghan Elizabeth Klingenberg,POR,Air challenges (won),1st half,57.1,64.9
20180915-RGN-POR-1763,46:03,46:23,Jasmyne Spencer,RGN,Air challenges (lost),1st half,47.9,3.1
20180915-RGN-POR-1764,46:03,46:23,Jasmyne Spencer,RGN,Challenges (lost),1st half,47.9,3.1
20180915-RGN-POR-1765,46:03,46:23,Meghan Elizabeth Klingenberg,POR,Challenges (won),1st half,57.1,64.9
20180915-RGN-POR-1766,46:03,46:23,Jasmyne Spencer,RGN,Lost balls,1st half,47.9,3.1
20180915-RGN-POR-1767,46:03,46:23,Jasmyne Spencer,RGN,Lost balls (in opp. half),1st half,47.9,3.1
20180915-RGN-POR-1768,46:05,46:25,Celeste Anais Boureille,POR,Passes accurate,1st half,60.7,62.7
20180915-RGN-POR-1769,46:05,46:25,Celeste Anais Boureille,POR,Picking-ups (in opp. half),1st half,60.7,62.7
20180915-RGN-POR-1770,46:05,46:25,Celeste Anais Boureille,POR,Picking-ups,1st half,60.7,62.7
20180915-RGN-POR-1771,46:07,46:27,Tobin Powell Powell Heath,POR,Challenges (lost),1st half,72.0,66.3
20180915-RGN-POR-1772,46:07,46:27,Theresa Eslund,RGN,Challenges (won),1st half,33.0,1.7
20180915-RGN-POR-1773,46:07,46:27,Theresa Eslund,RGN,Tackles (Successful actions),1st half,33.0,1.7
20180915-RGN-POR-1774,46:07,46:27,Tobin Powell Powell Heath,POR,Dribbles (Unsuccessful actions),1st half,72.0,66.3
20180915-RGN-POR-1775,46:18,46:38,Meghan Elizabeth Klingenberg,POR,Positional attacks,1st half,69.1,68.0
20180915-RGN-POR-1776,46:18,46:38,Meghan Elizabeth Klingenberg,POR,Passes accurate,1st half,69.1,68.0
20180915-RGN-POR-1777,46:19,46:39,Christine Margaret Sinclair,POR,Positional attacks,1st half,74.8,62.7
20180915-RGN-POR-1778,46:19,46:39,Christine Margaret Sinclair,POR,Positional attacks,1st half,71.8,63.5
