ID,raw_event_ID,start_time,end_time,player_ID,team_ID,half,start_pos_x,start_pos_y,successful,receiver,end_pos_x,end_pos_y,cross
20180915-RGN-POR-196,20180915-RGN-POR-996,25:05,25:25,Adrianna Nichole Franch,POR,1st half,8.6,30.2,0,Stephanie-Elise Catley,61.1,0.0,0
20180915-RGN-POR-197,20180915-RGN-POR-997,25:14,25:34,Stephanie-Elise Catley,RGN,1st half,43.9,68.0,1,Jessica Anne Fishlock,44.9,58.7,0
20180915-RGN-POR-198,20180915-RGN-POR-1001,25:18,25:38,Jessica Anne Fishlock,RGN,1st half,45.6,56.7,1,Rumi Utsugi,33.4,36.6,0
20180915-RGN-POR-199,20180915-RGN-POR-1003,25:21,25:41,Rumi Utsugi,RGN,1st half,32.3,34.2,1,Megan Leigh Oyster,31.1,19.9,0
20180915-RGN-POR-200,20180915-RGN-POR-1006,25:23,25:43,Megan Leigh Oyster,RGN,1st half,31.1,19.9,0,Meghan Elizabeth Klingenberg,53.5,0.0,0
20180915-RGN-POR-201,20180915-RGN-POR-1007,25:30,25:50,Meghan Elizabeth Klingenberg,POR,1st half,51.5,68.0,1,Lindsey Michelle Horan,56.3,62.7,0
20180915-RGN-POR-202,20180915-RGN-POR-1009,25:31,25:51,Lindsey Michelle Horan,POR,1st half,56.3,62.7,1,Meghan Elizabeth Klingenberg,50.8,67.8,0
20180915-RGN-POR-203,20180915-RGN-POR-1012,25:34,25:54,Meghan Elizabeth Klingenberg,POR,1st half,48.9,67.3,1,Lindsey Michelle Horan,48.9,61.5,0
20180915-RGN-POR-204,20180915-RGN-POR-1015,25:35,25:55,Lindsey Michelle Horan,POR,1st half,48.7,60.1,1,Celeste Anais Boureille,48.7,50.0,0
20180915-RGN-POR-205,20180915-RGN-POR-1019,25:38,25:58,Celeste Anais Boureille,POR,1st half,48.1,45.7,1,Emily Ann Sonnett,36.8,38.5,0
20180915-RGN-POR-206,20180915-RGN-POR-1021,25:42,26:02,Emily Ann Sonnett,POR,1st half,32.1,38.3,1,Adrianna Nichole Franch,14.1,35.7,0
20180915-RGN-POR-207,20180915-RGN-POR-1024,25:45,26:05,Adrianna Nichole Franch,POR,1st half,15.3,32.1,0,Stephanie-Elise Catley,50.4,0.0,0
20180915-RGN-POR-208,20180915-RGN-POR-1027,25:57,26:17,Stephanie-Elise Catley,RGN,1st half,54.6,68.0,1,Megan Anna Rapinoe,73.5,60.3,0
20180915-RGN-POR-209,20180915-RGN-POR-1029,26:00,26:20,Megan Anna Rapinoe,RGN,1st half,69.3,56.7,1,Rumi Utsugi,57.1,54.6,0
20180915-RGN-POR-210,20180915-RGN-POR-1033,26:03,26:23,Rumi Utsugi,RGN,1st half,57.1,59.1,1,Stephanie-Elise Catley,62.2,65.1,0
20180915-RGN-POR-211,20180915-RGN-POR-1036,26:04,26:24,Stephanie-Elise Catley,RGN,1st half,62.2,65.1,0,Margaret Purce,65.3,63.2,0
20180915-RGN-POR-212,20180915-RGN-POR-1039,26:05,26:25,Margaret Purce,POR,1st half,37.2,3.1,0,Stephanie-Elise Catley,46.8,0.0,0
20180915-RGN-POR-213,20180915-RGN-POR-1040,26:16,26:36,Stephanie-Elise Catley,RGN,1st half,58.2,68.0,1,Jessica Anne Fishlock,79.4,62.5,0
20180915-RGN-POR-214,20180915-RGN-POR-1043,26:22,26:42,Jessica Anne Fishlock,RGN,1st half,84.4,65.6,1,Megan Anna Rapinoe,80.0,59.6,0
20180915-RGN-POR-215,20180915-RGN-POR-1046,26:23,26:43,Megan Anna Rapinoe,RGN,1st half,80.0,59.6,1,Jessica Anne Fishlock,91.6,62.3,0
20180915-RGN-POR-216,20180915-RGN-POR-1064,28:42,29:02,Lindsey Michelle Horan,POR,1st half,41.4,41.2,1,Margaret Purce,68.9,8.9,0
20180915-RGN-POR-217,20180915-RGN-POR-1066,28:44,29:04,Margaret Purce,POR,1st half,68.9,8.9,0,Lydia Grace Yilkari Williams,100.4,31.6,0
20180915-RGN-POR-218,20180915-RGN-POR-1068,29:12,29:32,Lydia Grace Yilkari Williams,RGN,1st half,4.6,36.4,0,Margaret Purce,33.0,64.4,0
20180915-RGN-POR-219,20180915-RGN-POR-1084,29:19,29:39,Margaret Purce,POR,1st half,93.7,9.1,0,Lauren Kate Barnes,96.0,23.9,1
20180915-RGN-POR-220,20180915-RGN-POR-1087,29:20,29:40,Lauren Kate Barnes,RGN,1st half,9.0,44.1,1,Jessica Anne Fishlock,22.5,46.0,0
20180915-RGN-POR-221,20180915-RGN-POR-1093,29:25,29:45,Jessica Anne Fishlock,RGN,1st half,34.0,50.3,1,Jodie Lee Taylor,49.1,44.8,0
20180915-RGN-POR-222,20180915-RGN-POR-1113,29:38,29:58,Megan Leigh Oyster,RGN,1st half,36.5,20.6,1,Alexandra Linsley Long Batista,31.3,30.2,0
20180915-RGN-POR-223,20180915-RGN-POR-1116,29:40,30:00,Alexandra Linsley Long Batista,RGN,1st half,30.0,32.3,1,Rumi Utsugi,33.4,44.1,0
20180915-RGN-POR-224,20180915-RGN-POR-1118,29:42,30:02,Rumi Utsugi,RGN,1st half,33.6,43.6,1,Lauren Kate Barnes,26.2,46.5,0
20180915-RGN-POR-225,20180915-RGN-POR-1123,29:45,30:05,Lauren Kate Barnes,RGN,1st half,26.9,48.1,0,Celeste Anais Boureille,51.2,50.5,0
20180915-RGN-POR-226,20180915-RGN-POR-1127,29:46,30:06,Celeste Anais Boureille,POR,1st half,53.8,17.5,1,Margaret Purce,72.0,9.1,0
20180915-RGN-POR-227,20180915-RGN-POR-1137,29:50,30:10,Rumi Utsugi,RGN,1st half,39.1,52.0,1,Megan Anna Rapinoe,50.8,54.1,0
20180915-RGN-POR-228,20180915-RGN-POR-1140,29:51,30:11,Megan Anna Rapinoe,RGN,1st half,50.8,54.1,1,Jessica Anne Fishlock,48.5,49.6,0
20180915-RGN-POR-229,20180915-RGN-POR-1149,29:56,30:16,Jessica Anne Fishlock,RGN,1st half,62.6,52.4,1,Megan Anna Rapinoe,96.8,55.5,0
20180915-RGN-POR-230,20180915-RGN-POR-1154,30:04,30:24,Megan Anna Rapinoe,RGN,1st half,100.8,49.3,1,Jodie Lee Taylor,98.7,34.0,0
20180915-RGN-POR-231,20180915-RGN-POR-1175,30:17,30:37,Adrianna Nichole Franch,POR,1st half,7.3,39.7,1,Lindsey Michelle Horan,42.2,66.3,0
20180915-RGN-POR-232,20180915-RGN-POR-1177,30:22,30:42,Lindsey Michelle Horan,POR,1st half,44.1,63.9,0,Jasmyne Spencer,42.2,66.3,0
20180915-RGN-POR-233,20180915-RGN-POR-1185,30:29,30:49,Meghan Elizabeth Klingenberg,POR,1st half,34.2,68.0,1,Lindsey Michelle Horan,32.8,57.0,0
20180915-RGN-POR-234,20180915-RGN-POR-1187,30:31,30:51,Lindsey Michelle Horan,POR,1st half,32.1,58.9,0,Jessica Anne Fishlock,32.8,57.0,0
20180915-RGN-POR-235,20180915-RGN-POR-1192,30:33,30:53,Jessica Anne Fishlock,RGN,1st half,77.1,13.4,1,Jodie Lee Taylor,80.6,14.4,0
20180915-RGN-POR-236,20180915-RGN-POR-1195,30:36,30:56,Jodie Lee Taylor,RGN,1st half,79.8,18.9,1,Jessica Anne Fishlock,87.6,20.6,0
20180915-RGN-POR-237,20180915-RGN-POR-1197,30:37,30:57,Jessica Anne Fishlock,RGN,1st half,87.8,20.1,1,Jasmyne Spencer,91.8,7.9,0
20180915-RGN-POR-238,20180915-RGN-POR-1204,30:41,31:01,Jasmyne Spencer,RGN,1st half,97.9,8.9,0,Ellie Madison Carpenter,101.2,40.9,1
20180915-RGN-POR-239,20180915-RGN-POR-1209,31:14,31:34,Megan Anna Rapinoe,RGN,1st half,105.0,67.5,0,Adrianna Nichole Franch,102.3,33.0,0
20180915-RGN-POR-240,20180915-RGN-POR-1214,31:37,31:57,Theresa Eslund,RGN,1st half,91.1,0.0,1,Rumi Utsugi,81.5,8.6,0
20180915-RGN-POR-241,20180915-RGN-POR-1217,31:40,32:00,Rumi Utsugi,RGN,1st half,83.4,8.4,1,Theresa Eslund,84.6,1.2,0
20180915-RGN-POR-242,20180915-RGN-POR-1220,31:42,32:02,Theresa Eslund,RGN,1st half,85.1,1.2,1,Rumi Utsugi,77.1,3.8,0
20180915-RGN-POR-243,20180915-RGN-POR-1224,31:45,32:05,Rumi Utsugi,RGN,1st half,71.0,3.4,1,Megan Leigh Oyster,56.9,6.7,0
20180915-RGN-POR-244,20180915-RGN-POR-1226,31:48,32:08,Megan Leigh Oyster,RGN,1st half,56.1,12.7,1,Lauren Kate Barnes,48.5,32.1,0
20180915-RGN-POR-245,20180915-RGN-POR-1230,31:51,32:11,Lauren Kate Barnes,RGN,1st half,50.6,37.4,0,Emily Ann Sonnett,84.2,46.0,0
20180915-RGN-POR-246,20180915-RGN-POR-1245,32:41,33:01,Stephanie-Elise Catley,RGN,1st half,105.0,0.0,1,Alexandra Linsley Long Batista,100.8,34.2,0
20180915-RGN-POR-247,20180915-RGN-POR-1259,33:00,33:20,Emily Ann Sonnett,POR,1st half,9.7,40.2,1,Christine Margaret Sinclair,34.9,57.0,0
20180915-RGN-POR-248,20180915-RGN-POR-1274,33:11,33:31,Christine Margaret Sinclair,POR,1st half,84.2,35.9,1,Margaret Purce,96.0,13.2,0
20180915-RGN-POR-249,20180915-RGN-POR-1276,33:20,33:40,Margaret Purce,POR,1st half,98.3,12.9,0,null,null,null,1
20180915-RGN-POR-250,20180915-RGN-POR-1282,33:26,33:46,Tobin Powell Powell Heath,POR,1st half,98.7,58.9,1,Meghan Elizabeth Klingenberg,87.8,57.2,0
20180915-RGN-POR-251,20180915-RGN-POR-1288,33:29,33:49,Meghan Elizabeth Klingenberg,POR,1st half,88.0,57.0,1,Lindsey Michelle Horan,99.1,29.0,1
20180915-RGN-POR-252,20180915-RGN-POR-1300,34:03,34:23,Lydia Grace Yilkari Williams,RGN,1st half,5.0,39.0,1,Alexandra Linsley Long Batista,49.3,50.3,0
20180915-RGN-POR-253,20180915-RGN-POR-1308,34:07,34:27,Ellie Madison Carpenter,POR,1st half,49.8,11.7,0,Lauren Kate Barnes,81.9,20.8,0
20180915-RGN-POR-254,20180915-RGN-POR-1314,34:10,34:30,Lauren Kate Barnes,RGN,1st half,23.1,47.2,0,Christine Margaret Sinclair,29.6,51.7,0
20180915-RGN-POR-255,20180915-RGN-POR-1320,34:32,34:52,Stephanie-Elise Catley,RGN,1st half,4.4,68.0,1,Megan Anna Rapinoe,9.4,65.1,0
20180915-RGN-POR-256,20180915-RGN-POR-1321,34:35,34:55,Megan Anna Rapinoe,RGN,1st half,9.4,65.1,1,Stephanie-Elise Catley,4.8,64.4,0
20180915-RGN-POR-257,20180915-RGN-POR-1322,34:36,34:56,Stephanie-Elise Catley,RGN,1st half,4.8,64.4,1,Jodie Lee Taylor,38.4,66.1,0
20180915-RGN-POR-258,20180915-RGN-POR-1326,34:41,35:01,Jodie Lee Taylor,RGN,1st half,37.0,61.3,0,Meghan Elizabeth Klingenberg,56.3,22.5,0
20180915-RGN-POR-259,20180915-RGN-POR-1328,34:46,35:06,Meghan Elizabeth Klingenberg,POR,1st half,44.3,51.2,1,Emily Townsend Menges,30.5,47.2,0
20180915-RGN-POR-260,20180915-RGN-POR-1329,34:48,35:08,Emily Townsend Menges,POR,1st half,30.5,47.2,1,Meghan Elizabeth Klingenberg,97.7,37.1,0
20180915-RGN-POR-261,20180915-RGN-POR-1331,34:53,35:13,Meghan Elizabeth Klingenberg,POR,1st half,43.9,60.6,0,Lydia Grace Yilkari Williams,97.7,37.1,0
20180915-RGN-POR-262,20180915-RGN-POR-1334,35:13,35:33,Lydia Grace Yilkari Williams,RGN,1st half,14.1,31.4,1,Megan Anna Rapinoe,65.3,50.3,0
20180915-RGN-POR-263,20180915-RGN-POR-1336,35:17,35:37,Megan Anna Rapinoe,RGN,1st half,65.3,50.3,1,Jodie Lee Taylor,80.0,52.9,0
20180915-RGN-POR-264,20180915-RGN-POR-1350,35:39,35:59,Ellie Madison Carpenter,POR,1st half,7.8,0.0,0,Stephanie-Elise Catley,28.3,4.3,0
20180915-RGN-POR-265,20180915-RGN-POR-1351,35:41,36:01,Stephanie-Elise Catley,RGN,1st half,76.7,63.7,1,Alexandra Linsley Long Batista,71.8,61.5,0
20180915-RGN-POR-266,20180915-RGN-POR-1359,35:44,36:04,Alexandra Linsley Long Batista,RGN,1st half,69.3,59.1,1,Lauren Kate Barnes,39.1,56.0,0
20180915-RGN-POR-267,20180915-RGN-POR-1361,35:48,36:08,Lauren Kate Barnes,RGN,1st half,39.1,56.0,1,Lydia Grace Yilkari Williams,26.2,40.7,0
20180915-RGN-POR-268,20180915-RGN-POR-1364,35:50,36:10,Lydia Grace Yilkari Williams,RGN,1st half,26.2,41.2,1,Lauren Kate Barnes,30.0,55.8,0
20180915-RGN-POR-269,20180915-RGN-POR-1366,35:56,36:16,Lauren Kate Barnes,RGN,1st half,40.5,55.5,1,Jessica Anne Fishlock,67.6,52.0,0
20180915-RGN-POR-270,20180915-RGN-POR-1369,36:01,36:21,Jessica Anne Fishlock,RGN,1st half,55.7,47.4,1,Alexandra Linsley Long Batista,50.2,38.3,0
20180915-RGN-POR-271,20180915-RGN-POR-1373,36:03,36:23,Alexandra Linsley Long Batista,RGN,1st half,55.2,44.8,1,Rumi Utsugi,58.4,58.2,0
20180915-RGN-POR-272,20180915-RGN-POR-1375,36:05,36:25,Rumi Utsugi,RGN,1st half,60.3,56.0,1,Jasmyne Spencer,84.8,31.1,0
20180915-RGN-POR-273,20180915-RGN-POR-1379,36:07,36:27,Jasmyne Spencer,RGN,1st half,84.8,31.1,1,Theresa Eslund,95.1,15.6,0
20180915-RGN-POR-274,20180915-RGN-POR-1383,36:10,36:30,Theresa Eslund,RGN,1st half,95.1,15.6,1,Jasmyne Spencer,92.8,29.7,0
20180915-RGN-POR-275,20180915-RGN-POR-1386,36:13,36:33,Jasmyne Spencer,RGN,1st half,91.1,29.0,1,Alexandra Linsley Long Batista,82.5,22.5,0
20180915-RGN-POR-276,20180915-RGN-POR-1405,36:49,37:09,Megan Anna Rapinoe,RGN,1st half,105.0,68.0,1,Megan Leigh Oyster,101.8,34.0,0
20180915-RGN-POR-277,20180915-RGN-POR-1416,37:11,37:31,Adrianna Nichole Franch,POR,1st half,4.8,34.0,1,Lindsey Michelle Horan,48.7,61.1,0
20180915-RGN-POR-278,20180915-RGN-POR-1424,37:14,37:34,Tobin Powell Powell Heath,POR,1st half,55.0,66.3,1,Meghan Elizabeth Klingenberg,48.1,66.6,0
20180915-RGN-POR-279,20180915-RGN-POR-1430,37:18,37:38,Meghan Elizabeth Klingenberg,POR,1st half,46.2,67.0,1,Emily Townsend Menges,58.8,60.3,0
20180915-RGN-POR-280,20180915-RGN-POR-1433,37:19,37:39,Emily Townsend Menges,POR,1st half,33.8,65.6,0,Alexandra Linsley Long Batista,58.8,60.3,0
20180915-RGN-POR-281,20180915-RGN-POR-1439,37:23,37:43,Lauren Kate Barnes,RGN,1st half,34.2,17.2,1,Rumi Utsugi,46.8,22.0,0
20180915-RGN-POR-282,20180915-RGN-POR-1442,37:27,37:47,Rumi Utsugi,RGN,1st half,51.0,21.3,1,Theresa Eslund,56.1,4.8,0
20180915-RGN-POR-283,20180915-RGN-POR-1444,37:30,37:50,Theresa Eslund,RGN,1st half,55.7,6.7,1,Alexandra Linsley Long Batista,47.7,14.6,0
20180915-RGN-POR-284,20180915-RGN-POR-1447,37:32,37:52,Alexandra Linsley Long Batista,RGN,1st half,47.9,16.8,1,Rumi Utsugi,50.2,36.6,0
20180915-RGN-POR-285,20180915-RGN-POR-1450,37:35,37:55,Rumi Utsugi,RGN,1st half,50.2,38.5,1,Lauren Kate Barnes,46.6,53.6,0
20180915-RGN-POR-286,20180915-RGN-POR-1454,37:38,37:58,Lauren Kate Barnes,RGN,1st half,55.4,59.1,1,Jessica Anne Fishlock,65.3,50.0,0
20180915-RGN-POR-287,20180915-RGN-POR-1461,37:43,38:03,Jessica Anne Fishlock,RGN,1st half,74.3,61.3,1,Stephanie-Elise Catley,89.7,65.8,0
20180915-RGN-POR-288,20180915-RGN-POR-1464,37:45,38:05,Stephanie-Elise Catley,RGN,1st half,87.6,65.6,1,Jessica Anne Fishlock,75.6,62.0,0
20180915-RGN-POR-289,20180915-RGN-POR-1468,37:49,38:09,Jessica Anne Fishlock,RGN,1st half,72.7,59.1,0,Emily Townsend Menges,89.2,35.2,0
20180915-RGN-POR-290,20180915-RGN-POR-1477,37:53,38:13,Jasmyne Spencer,RGN,1st half,87.6,20.6,1,Theresa Eslund,93.9,14.8,0
20180915-RGN-POR-291,20180915-RGN-POR-1478,37:54,38:14,Theresa Eslund,RGN,1st half,93.9,14.8,1,Megan Anna Rapinoe,0.0,0.0,1
20180915-RGN-POR-292,20180915-RGN-POR-1495,37:59,38:19,Ellie Madison Carpenter,POR,1st half,1.0,18.9,0,Jessica Anne Fishlock,27.9,14.4,0
20180915-RGN-POR-293,20180915-RGN-POR-1501,38:03,38:23,Jessica Anne Fishlock,RGN,1st half,76.7,67.0,0,Ellie Madison Carpenter,41.6,60.8,0
20180915-RGN-POR-294,20180915-RGN-POR-1503,38:34,38:54,Ellie Madison Carpenter,POR,1st half,39.9,0.0,0,Rumi Utsugi,63.4,7.2,0
20180915-RGN-POR-295,20180915-RGN-POR-1505,38:36,38:56,Rumi Utsugi,RGN,1st half,41.6,60.8,1,Jessica Anne Fishlock,48.7,57.7,0
20180915-RGN-POR-296,20180915-RGN-POR-1508,38:37,38:57,Jessica Anne Fishlock,RGN,1st half,48.7,57.7,1,Jodie Lee Taylor,56.7,62.7,0
20180915-RGN-POR-297,20180915-RGN-POR-1510,38:39,38:59,Jodie Lee Taylor,RGN,1st half,56.7,62.7,0,Ellie Madison Carpenter,29.8,63.2,0
20180915-RGN-POR-298,20180915-RGN-POR-1512,38:44,39:04,Ellie Madison Carpenter,POR,1st half,55.0,0.0,0,Stephanie-Elise Catley,75.2,4.8,0
20180915-RGN-POR-299,20180915-RGN-POR-1515,38:45,39:05,Stephanie-Elise Catley,RGN,1st half,29.8,63.2,1,Alexandra Linsley Long Batista,30.2,55.3,0
20180915-RGN-POR-300,20180915-RGN-POR-1518,38:46,39:06,Alexandra Linsley Long Batista,RGN,1st half,30.2,55.3,1,Megan Anna Rapinoe,40.5,58.4,0
20180915-RGN-POR-301,20180915-RGN-POR-1525,38:48,39:08,Megan Anna Rapinoe,RGN,1st half,40.5,58.4,1,Jasmyne Spencer,35.3,39.0,0
20180915-RGN-POR-302,20180915-RGN-POR-1529,38:51,39:11,Jasmyne Spencer,RGN,1st half,38.2,31.6,1,Theresa Eslund,34.0,11.3,0
20180915-RGN-POR-303,20180915-RGN-POR-1531,38:54,39:14,Theresa Eslund,RGN,1st half,33.6,12.9,1,Alexandra Linsley Long Batista,32.3,21.5,0
20180915-RGN-POR-304,20180915-RGN-POR-1535,38:56,39:16,Alexandra Linsley Long Batista,RGN,1st half,35.3,22.3,0,Celeste Anais Boureille,44.7,30.2,0
20180915-RGN-POR-305,20180915-RGN-POR-1546,39:48,40:08,Tobin Powell Powell Heath,POR,1st half,73.1,22.0,1,Emily Ann Sonnett,95.8,36.6,0
20180915-RGN-POR-306,20180915-RGN-POR-1560,39:54,40:14,Margaret Purce,POR,1st half,92.0,51.5,0,Lydia Grace Yilkari Williams,101.2,38.8,0
20180915-RGN-POR-307,20180915-RGN-POR-1568,41:21,41:41,Lydia Grace Yilkari Williams,RGN,1st half,6.9,29.7,1,Jessica Anne Fishlock,48.5,29.2,0
20180915-RGN-POR-308,20180915-RGN-POR-1571,41:24,41:44,Celeste Anais Boureille,POR,1st half,56.5,38.8,1,Caitlin Jade Foord,71.0,32.3,0
20180915-RGN-POR-309,20180915-RGN-POR-1578,41:27,41:47,Caitlin Jade Foord,POR,1st half,72.7,28.7,1,Margaret Purce,72.4,18.0,0
20180915-RGN-POR-310,20180915-RGN-POR-1588,41:32,41:52,Margaret Purce,POR,1st half,70.3,16.5,1,Christine Margaret Sinclair,76.4,22.5,0
20180915-RGN-POR-311,20180915-RGN-POR-1594,41:34,41:54,Christine Margaret Sinclair,POR,1st half,78.5,24.4,1,Margaret Purce,91.6,13.2,0
20180915-RGN-POR-312,20180915-RGN-POR-1600,41:37,41:57,Margaret Purce,POR,1st half,98.9,9.6,0,Megan Leigh Oyster,97.7,52.7,1
20180915-RGN-POR-313,20180915-RGN-POR-1603,41:45,42:05,Lindsey Michelle Horan,POR,1st half,92.0,66.1,1,Celeste Anais Boureille,81.5,50.0,0
20180915-RGN-POR-314,20180915-RGN-POR-1608,41:47,42:07,Celeste Anais Boureille,POR,1st half,85.5,51.2,1,Tobin Powell Powell Heath,97.7,52.7,0
20180915-RGN-POR-315,20180915-RGN-POR-1614,41:51,42:11,Jasmyne Spencer,RGN,1st half,9.7,15.6,0,Emily Townsend Menges,51.0,2.9,0
20180915-RGN-POR-316,20180915-RGN-POR-1619,41:56,42:16,Emily Townsend Menges,POR,1st half,54.0,65.1,1,Meghan Elizabeth Klingenberg,56.9,58.2,0
20180915-RGN-POR-317,20180915-RGN-POR-1623,42:00,42:20,Meghan Elizabeth Klingenberg,POR,1st half,65.1,54.6,1,Lindsey Michelle Horan,63.4,62.3,0
20180915-RGN-POR-318,20180915-RGN-POR-1624,42:02,42:22,Lindsey Michelle Horan,POR,1st half,63.4,62.3,1,Tobin Powell Powell Heath,73.9,67.0,0
20180915-RGN-POR-319,20180915-RGN-POR-1627,42:07,42:27,Tobin Powell Powell Heath,POR,1st half,78.5,66.8,1,Lindsey Michelle Horan,70.8,63.5,0
20180915-RGN-POR-320,20180915-RGN-POR-1632,42:09,42:29,Lindsey Michelle Horan,POR,1st half,72.7,59.9,0,Lydia Grace Yilkari Williams,101.2,34.2,0
20180915-RGN-POR-321,20180915-RGN-POR-1636,42:23,42:43,Lydia Grace Yilkari Williams,RGN,1st half,14.9,35.9,1,Megan Anna Rapinoe,63.2,61.1,0
20180915-RGN-POR-322,20180915-RGN-POR-1644,42:28,43:18,Lindsey Michelle Horan,POR,1st half,85.9,37.1,1,Tobin Powell Powell Heath,100.8,41.7,0
20180915-RGN-POR-323,20180915-RGN-POR-1648,42:34,42:54,Ellie Madison Carpenter,POR,1st half,36.5,0.0,1,Christine Margaret Sinclair,59.4,9.6,0
20180915-RGN-POR-324,20180915-RGN-POR-1649,42:34,42:54,Christine Margaret Sinclair,POR,1st half,59.4,9.6,1,Caitlin Jade Foord,67.6,15.8,0
20180915-RGN-POR-325,20180915-RGN-POR-1658,42:39,42:59,Caitlin Jade Foord,POR,1st half,62.6,21.1,1,Lindsey Michelle Horan,71.6,38.5,0
20180915-RGN-POR-326,20180915-RGN-POR-1675,44:02,44:22,Stephanie-Elise Catley,RGN,1st half,97.0,68.0,1,Jodie Lee Taylor,96.0,55.3,0
20180915-RGN-POR-327,20180915-RGN-POR-1678,44:03,44:23,Jodie Lee Taylor,RGN,1st half,102.5,56.7,0,Celeste Anais Boureille,96.0,55.3,0
20180915-RGN-POR-328,20180915-RGN-POR-1679,44:04,44:24,Celeste Anais Boureille,POR,1st half,9.0,12.7,1,Ellie Madison Carpenter,4.0,8.4,0
20180915-RGN-POR-329,20180915-RGN-POR-1682,44:05,44:25,Ellie Madison Carpenter,POR,1st half,4.0,8.4,1,Caitlin Jade Foord,25.4,15.6,0
20180915-RGN-POR-330,20180915-RGN-POR-1687,44:36,44:56,Adrianna Nichole Franch,POR,1st half,25.8,17.7,1,Tobin Powell Powell Heath,90.5,38.3,0
20180915-RGN-POR-331,20180915-RGN-POR-1691,44:41,45:01,Tobin Powell Powell Heath,POR,1st half,86.3,48.1,0,Megan Leigh Oyster,90.5,38.3,0
20180915-RGN-POR-332,20180915-RGN-POR-1694,44:44,45:04,Megan Leigh Oyster,RGN,1st half,19.3,27.8,1,Jodie Lee Taylor,44.7,31.4,0
20180915-RGN-POR-333,20180915-RGN-POR-1707,44:50,45:10,Lindsey Michelle Horan,POR,1st half,72.0,12.0,1,Caitlin Jade Foord,82.5,14.4,0
20180915-RGN-POR-334,20180915-RGN-POR-1732,45:07,45:27,Margaret Purce,POR,1st half,97.7,12.2,0,Theresa Eslund,97.0,68.0,1
20180915-RGN-POR-335,20180915-RGN-POR-1733,45:35,45:55,Theresa Eslund,RGN,1st half,8.0,0.0,1,Jasmyne Spencer,17.4,1.4,0
20180915-RGN-POR-336,20180915-RGN-POR-1737,45:36,45:56,Tobin Powell Powell Heath,POR,1st half,87.6,66.6,1,Caitlin Jade Foord,96.6,58.2,0
20180915-RGN-POR-337,20180915-RGN-POR-1749,45:43,46:03,Megan Leigh Oyster,RGN,1st half,13.9,5.0,0,Emily Townsend Menges,47.0,0.2,0
20180915-RGN-POR-338,20180915-RGN-POR-1753,45:46,46:06,Emily Townsend Menges,POR,1st half,58.0,67.8,1,Meghan Elizabeth Klingenberg,68.9,67.3,0
20180915-RGN-POR-339,20180915-RGN-POR-1755,45:47,46:07,Meghan Elizabeth Klingenberg,POR,1st half,68.9,67.3,1,Celeste Anais Boureille,68.9,61.1,0
20180915-RGN-POR-340,20180915-RGN-POR-1757,45:48,46:08,Celeste Anais Boureille,POR,1st half,68.9,61.1,0,Jasmyne Spencer,68.5,64.9,0
20180915-RGN-POR-341,20180915-RGN-POR-1761,46:02,46:22,Theresa Eslund,RGN,1st half,33.6,0.0,1,Jasmyne Spencer,47.9,3.1,0
20180915-RGN-POR-342,20180915-RGN-POR-1768,46:05,46:25,Celeste Anais Boureille,POR,1st half,60.7,62.7,1,Tobin Powell Powell Heath,72.0,66.3,0
20180915-RGN-POR-343,20180915-RGN-POR-1776,46:18,46:38,Meghan Elizabeth Klingenberg,POR,1st half,69.1,68.0,1,Christine Margaret Sinclair,74.8,62.7,0
20180915-RGN-POR-344,20180915-RGN-POR-1779,46:19,46:39,Christine Margaret Sinclair,POR,1st half,71.8,63.5,1,Meghan Elizabeth Klingenberg,68.2,67.3,0
20180915-RGN-POR-345,20180915-RGN-POR-1781,46:20,46:40,Meghan Elizabeth Klingenberg,POR,1st half,68.2,67.3,0,Alexandra Linsley Long Batista,71.4,64.2,0
20180915-RGN-POR-346,20180915-RGN-POR-1787,46:23,46:43,Meghan Elizabeth Klingenberg,POR,1st half,73.7,65.6,1,Christine Margaret Sinclair,77.3,60.1,0
20180915-RGN-POR-347,20180915-RGN-POR-1791,46:25,46:45,Christine Margaret Sinclair,POR,1st half,76.0,59.1,1,Lindsey Michelle Horan,67.8,53.6,0
20180915-RGN-POR-348,20180915-RGN-POR-1793,46:27,46:47,Lindsey Michelle Horan,POR,1st half,67.8,50.8,1,Ellie Madison Carpenter,72.4,15.3,0
20180915-RGN-POR-349,20180915-RGN-POR-1803,46:48,47:08,Lydia Grace Yilkari Williams,RGN,1st half,15.8,35.2,1,Megan Anna Rapinoe,54.0,57.2,0
20180915-RGN-POR-350,20180915-RGN-POR-1804,46:51,47:11,Megan Anna Rapinoe,RGN,1st half,54.0,57.2,1,Jessica Anne Fishlock,62.4,50.8,0
20180915-RGN-POR-351,20180915-RGN-POR-1808,46:53,47:13,Celeste Anais Boureille,POR,1st half,42.6,17.2,1,Emily Ann Sonnett,72.0,18.9,0
20180915-RGN-POR-352,20180915-RGN-POR-1814,45:00,45:18,Emily Ann Sonnett,POR,2nd half,32.6,22.3,0,Lauren Kate Barnes,72.0,18.9,0
20180915-RGN-POR-353,20180915-RGN-POR-1815,45:00,45:14,Caitlin Jade Foord,POR,2nd half,52.5,33.8,1,Lindsey Michelle Horan,39.1,36.4,0
20180915-RGN-POR-354,20180915-RGN-POR-1816,45:00,45:15,Lindsey Michelle Horan,POR,2nd half,39.1,36.4,1,Ellie Madison Carpenter,49.6,6.9,0
