ID,raw_event_ID,start_time,end_time,player_ID,team_ID,action,half,successful,pos_x,pos_y
20180915-RGN-POR-204,20180915-RGN-POR-1132,29:48,30:08,Stephanie-Elise Catley,RGN,challenge,1st half,1,33.6,59.1
20180915-RGN-POR-205,20180915-RGN-POR-1133,29:48,30:08,Margaret Purce,POR,challenge,1st half,0,71.4,8.9
20180915-RGN-POR-206,20180915-RGN-POR-1134,29:48,30:08,Stephanie-Elise Catley,RGN,tackle,1st half,1,33.6,59.1
20180915-RGN-POR-207,20180915-RGN-POR-1138,29:50,30:10,Rumi Utsugi,RGN,recovery,1st half,null,39.1,52.0
20180915-RGN-POR-208,20180915-RGN-POR-1142,29:53,30:13,Jessica Anne Fishlock,RGN,take_on,1st half,1,48.5,49.6
20180915-RGN-POR-209,20180915-RGN-POR-1145,29:53,30:13,Jessica Anne Fishlock,RGN,dribble,1st half,1,48.5,49.6
20180915-RGN-POR-210,20180915-RGN-POR-1146,29:53,30:13,Celeste Anais Boureille,POR,challenge,1st half,0,56.5,18.4
20180915-RGN-POR-211,20180915-RGN-POR-1147,29:53,30:13,Celeste Anais Boureille,POR,tackle,1st half,0,56.5,18.4
20180915-RGN-POR-212,20180915-RGN-POR-1151,29:59,30:19,Megan Anna Rapinoe,RGN,dribble,1st half,1,96.8,55.5
20180915-RGN-POR-213,20180915-RGN-POR-1161,30:06,30:26,Jodie Lee Taylor,RGN,recovery,1st half,null,97.9,35.4
20180915-RGN-POR-214,20180915-RGN-POR-1162,30:07,30:27,Jodie Lee Taylor,RGN,challenge,1st half,0,96.4,35.9
20180915-RGN-POR-215,20180915-RGN-POR-1164,30:07,30:27,Celeste Anais Boureille,POR,challenge,1st half,1,8.6,32.1
20180915-RGN-POR-216,20180915-RGN-POR-1165,30:07,30:27,Celeste Anais Boureille,POR,tackle,1st half,1,8.6,32.1
20180915-RGN-POR-217,20180915-RGN-POR-1168,30:09,30:29,Alexandra Linsley Long Batista,RGN,recovery,1st half,null,73.5,30.4
20180915-RGN-POR-218,20180915-RGN-POR-1172,30:12,30:32,Adrianna Nichole Franch,POR,save,1st half,null,26.9,41.9
20180915-RGN-POR-219,20180915-RGN-POR-1181,30:23,30:43,Jasmyne Spencer,RGN,challenge,1st half,0,63.8,1.2
20180915-RGN-POR-220,20180915-RGN-POR-1182,30:23,30:43,Tobin Powell Powell Heath,POR,tackle,1st half,1,41.2,66.8
20180915-RGN-POR-221,20180915-RGN-POR-1183,30:23,30:43,Jasmyne Spencer,RGN,take_on,1st half,0,63.8,1.2
20180915-RGN-POR-222,20180915-RGN-POR-1184,30:23,30:43,Tobin Powell Powell Heath,POR,challenge,1st half,1,41.2,66.8
20180915-RGN-POR-223,20180915-RGN-POR-1234,31:55,32:15,Adrianna Nichole Franch,POR,save,1st half,null,20.4,25.9
20180915-RGN-POR-224,20180915-RGN-POR-1240,31:55,32:15,Jodie Lee Taylor,RGN,recovery,1st half,null,84.6,42.1
20180915-RGN-POR-225,20180915-RGN-POR-1248,32:43,33:03,Alexandra Linsley Long Batista,RGN,challenge,1st half,0,100.8,34.2
20180915-RGN-POR-226,20180915-RGN-POR-1249,32:43,33:03,Lindsey Michelle Horan,POR,challenge,1st half,1,4.2,33.8
20180915-RGN-POR-227,20180915-RGN-POR-1252,32:43,33:03,Megan Anna Rapinoe,RGN,recovery,1st half,null,99.1,40.2
20180915-RGN-POR-228,20180915-RGN-POR-1258,32:47,33:07,Tobin Powell Powell Heath,POR,recovery,1st half,null,4.6,48.4
20180915-RGN-POR-229,20180915-RGN-POR-1264,33:03,33:23,Theresa Eslund,RGN,challenge,1st half,1,70.1,11.0
20180915-RGN-POR-230,20180915-RGN-POR-1265,33:03,33:23,Christine Margaret Sinclair,POR,challenge,1st half,0,34.9,57.0
20180915-RGN-POR-231,20180915-RGN-POR-1268,33:06,33:26,Rumi Utsugi,RGN,challenge,1st half,0,56.3,21.1
20180915-RGN-POR-232,20180915-RGN-POR-1269,33:06,33:26,Christine Margaret Sinclair,POR,challenge,1st half,1,48.7,46.9
20180915-RGN-POR-233,20180915-RGN-POR-1272,33:06,33:26,Christine Margaret Sinclair,POR,dribble,1st half,1,50.2,45.5
20180915-RGN-POR-234,20180915-RGN-POR-1295,33:31,33:51,Alexandra Linsley Long Batista,RGN,challenge,1st half,0,5.9,39.0
20180915-RGN-POR-235,20180915-RGN-POR-1296,33:31,33:51,Lindsey Michelle Horan,POR,challenge,1st half,1,99.1,29.0
20180915-RGN-POR-236,20180915-RGN-POR-1301,34:06,34:26,Lindsey Michelle Horan,POR,challenge,1st half,1,55.7,17.7
20180915-RGN-POR-237,20180915-RGN-POR-1302,34:06,34:26,Alexandra Linsley Long Batista,RGN,challenge,1st half,0,49.3,50.3
20180915-RGN-POR-238,20180915-RGN-POR-1307,34:07,34:27,Ellie Madison Carpenter,POR,recovery,1st half,null,49.8,11.7
20180915-RGN-POR-239,20180915-RGN-POR-1323,34:39,34:59,Jodie Lee Taylor,RGN,challenge,1st half,1,38.4,66.1
20180915-RGN-POR-240,20180915-RGN-POR-1324,34:39,34:59,Ellie Madison Carpenter,POR,challenge,1st half,0,66.6,1.9
20180915-RGN-POR-241,20180915-RGN-POR-1327,34:45,35:05,Meghan Elizabeth Klingenberg,POR,recovery,1st half,null,48.7,45.5
20180915-RGN-POR-242,20180915-RGN-POR-1333,34:57,35:17,Lydia Grace Yilkari Williams,RGN,recovery,1st half,null,7.3,30.9
20180915-RGN-POR-243,20180915-RGN-POR-1340,35:17,35:37,Ellie Madison Carpenter,POR,challenge,1st half,0,39.7,17.7
20180915-RGN-POR-244,20180915-RGN-POR-1341,35:17,35:37,Megan Anna Rapinoe,RGN,challenge,1st half,1,65.3,50.3
20180915-RGN-POR-245,20180915-RGN-POR-1344,35:19,35:39,Jodie Lee Taylor,RGN,take_on,1st half,0,80.0,52.9
20180915-RGN-POR-246,20180915-RGN-POR-1345,35:19,35:39,Jodie Lee Taylor,RGN,challenge,1st half,0,80.0,52.9
20180915-RGN-POR-247,20180915-RGN-POR-1346,35:19,35:39,Emily Ann Sonnett,POR,tackle,1st half,1,25.0,15.1
20180915-RGN-POR-248,20180915-RGN-POR-1347,35:19,35:39,Emily Ann Sonnett,POR,challenge,1st half,1,25.0,15.1
20180915-RGN-POR-249,20180915-RGN-POR-1352,35:41,36:01,Stephanie-Elise Catley,RGN,recovery,1st half,null,76.7,63.7
20180915-RGN-POR-250,20180915-RGN-POR-1356,35:43,36:03,Alexandra Linsley Long Batista,RGN,challenge,1st half,1,71.8,61.5
20180915-RGN-POR-251,20180915-RGN-POR-1357,35:43,36:03,Caitlin Jade Foord,POR,challenge,1st half,0,33.2,6.5
20180915-RGN-POR-252,20180915-RGN-POR-1391,36:16,36:36,Jodie Lee Taylor,RGN,recovery,1st half,null,94.7,32.3
20180915-RGN-POR-253,20180915-RGN-POR-1397,36:17,36:37,Adrianna Nichole Franch,POR,save,1st half,null,9.2,34.0
20180915-RGN-POR-254,20180915-RGN-POR-1410,36:51,37:11,Megan Leigh Oyster,RGN,challenge,1st half,0,101.8,34.0
20180915-RGN-POR-255,20180915-RGN-POR-1412,36:51,37:11,Adrianna Nichole Franch,POR,challenge,1st half,1,3.2,34.0
20180915-RGN-POR-256,20180915-RGN-POR-1415,36:51,37:11,Megan Leigh Oyster,RGN,foul,1st half,null,101.4,33.8
20180915-RGN-POR-257,20180915-RGN-POR-1420,37:12,37:32,Jasmyne Spencer,RGN,challenge,1st half,0,56.3,6.9
20180915-RGN-POR-258,20180915-RGN-POR-1421,37:12,37:32,Lindsey Michelle Horan,POR,challenge,1st half,1,48.7,61.1
20180915-RGN-POR-259,20180915-RGN-POR-1423,37:14,37:34,Tobin Powell Powell Heath,POR,recovery,1st half,null,55.0,66.3
20180915-RGN-POR-260,20180915-RGN-POR-1437,37:23,37:43,Lauren Kate Barnes,RGN,recovery,1st half,null,34.2,17.2
20180915-RGN-POR-261,20180915-RGN-POR-1455,37:39,37:59,Jessica Anne Fishlock,RGN,dribble,1st half,1,65.3,50.0
20180915-RGN-POR-262,20180915-RGN-POR-1457,37:41,38:01,Jessica Anne Fishlock,RGN,take_on,1st half,1,70.1,56.3
20180915-RGN-POR-263,20180915-RGN-POR-1459,37:41,38:01,Celeste Anais Boureille,POR,challenge,1st half,0,34.9,11.7
20180915-RGN-POR-264,20180915-RGN-POR-1460,37:41,38:01,Celeste Anais Boureille,POR,tackle,1st half,0,34.9,11.7
20180915-RGN-POR-265,20180915-RGN-POR-1474,37:52,38:12,Jasmyne Spencer,RGN,recovery,1st half,null,87.2,23.5
20180915-RGN-POR-266,20180915-RGN-POR-1488,37:56,38:16,Adrianna Nichole Franch,POR,save,1st half,null,3.4,30.9
20180915-RGN-POR-267,20180915-RGN-POR-1496,37:59,38:19,Ellie Madison Carpenter,POR,recovery,1st half,null,1.0,18.9
20180915-RGN-POR-268,20180915-RGN-POR-1519,38:46,39:06,Alexandra Linsley Long Batista,RGN,challenge,1st half,1,30.2,55.3
20180915-RGN-POR-269,20180915-RGN-POR-1524,38:46,39:06,Christine Margaret Sinclair,POR,challenge,1st half,0,74.8,12.7
20180915-RGN-POR-270,20180915-RGN-POR-1542,39:00,39:20,Jessica Anne Fishlock,RGN,foul,1st half,null,32.3,42.9
20180915-RGN-POR-271,20180915-RGN-POR-1548,39:50,40:10,Emily Ann Sonnett,POR,challenge,1st half,0,95.8,36.6
20180915-RGN-POR-272,20180915-RGN-POR-1549,39:50,40:10,Alexandra Linsley Long Batista,RGN,challenge,1st half,1,9.2,31.4
20180915-RGN-POR-273,20180915-RGN-POR-1552,39:52,40:12,Meghan Elizabeth Klingenberg,POR,challenge,1st half,0,90.1,39.5
20180915-RGN-POR-274,20180915-RGN-POR-1553,39:52,40:12,Jodie Lee Taylor,RGN,challenge,1st half,1,14.9,28.5
20180915-RGN-POR-275,20180915-RGN-POR-1562,39:54,40:14,Margaret Purce,POR,recovery,1st half,null,92.0,51.5
20180915-RGN-POR-276,20180915-RGN-POR-1567,39:56,40:16,Emily Ann Sonnett,POR,foul,1st half,null,101.2,39.0
20180915-RGN-POR-277,20180915-RGN-POR-1572,41:24,41:44,Jessica Anne Fishlock,RGN,challenge,1st half,0,48.5,29.2
20180915-RGN-POR-278,20180915-RGN-POR-1573,41:24,41:44,Celeste Anais Boureille,POR,challenge,1st half,1,56.5,38.8
20180915-RGN-POR-279,20180915-RGN-POR-1582,41:30,41:50,Stephanie-Elise Catley,RGN,challenge,1st half,1,33.4,50.8
20180915-RGN-POR-280,20180915-RGN-POR-1583,41:30,41:50,Margaret Purce,POR,challenge,1st half,0,71.6,17.2
20180915-RGN-POR-281,20180915-RGN-POR-1584,41:30,41:50,Stephanie-Elise Catley,RGN,tackle,1st half,1,33.4,50.8
20180915-RGN-POR-282,20180915-RGN-POR-1586,41:31,41:51,Celeste Anais Boureille,POR,challenge,1st half,0,63.6,18.0
20180915-RGN-POR-283,20180915-RGN-POR-1587,41:31,41:51,Megan Anna Rapinoe,RGN,challenge,1st half,1,41.4,50.0
20180915-RGN-POR-284,20180915-RGN-POR-1592,41:32,41:52,Margaret Purce,POR,recovery,1st half,null,70.3,16.5
20180915-RGN-POR-285,20180915-RGN-POR-1615,41:51,42:11,Jasmyne Spencer,RGN,recovery,1st half,null,9.7,15.6
20180915-RGN-POR-286,20180915-RGN-POR-1617,41:56,42:16,Emily Townsend Menges,POR,recovery,1st half,null,54.0,65.1
20180915-RGN-POR-287,20180915-RGN-POR-1635,42:11,42:31,Lydia Grace Yilkari Williams,RGN,recovery,1st half,null,3.8,33.8
20180915-RGN-POR-288,20180915-RGN-POR-1638,42:27,42:47,Megan Anna Rapinoe,RGN,challenge,1st half,0,63.2,61.1
20180915-RGN-POR-289,20180915-RGN-POR-1640,42:27,42:47,Ellie Madison Carpenter,POR,challenge,1st half,1,41.8,6.9
20180915-RGN-POR-290,20180915-RGN-POR-1653,42:34,42:54,Christine Margaret Sinclair,POR,challenge,1st half,1,59.4,9.6
20180915-RGN-POR-291,20180915-RGN-POR-1655,42:34,42:54,Rumi Utsugi,RGN,challenge,1st half,0,45.6,58.4
20180915-RGN-POR-292,20180915-RGN-POR-1659,42:40,43:00,Lindsey Michelle Horan,POR,dribble,1st half,1,71.6,38.5
20180915-RGN-POR-293,20180915-RGN-POR-1683,44:07,44:27,Alexandra Linsley Long Batista,RGN,challenge,1st half,0,79.6,52.4
20180915-RGN-POR-294,20180915-RGN-POR-1684,44:07,44:27,Caitlin Jade Foord,POR,challenge,1st half,1,25.4,15.6
20180915-RGN-POR-295,20180915-RGN-POR-1685,44:07,44:27,Alexandra Linsley Long Batista,RGN,foul,1st half,null,79.8,52.4
20180915-RGN-POR-296,20180915-RGN-POR-1699,44:47,45:07,Jodie Lee Taylor,RGN,tackle,1st half,0,34.7,42.4
20180915-RGN-POR-297,20180915-RGN-POR-1700,44:47,45:07,Jodie Lee Taylor,RGN,challenge,1st half,0,34.7,42.4
20180915-RGN-POR-298,20180915-RGN-POR-1701,44:47,45:07,Lindsey Michelle Horan,POR,recovery,1st half,null,70.3,25.6
20180915-RGN-POR-299,20180915-RGN-POR-1703,44:47,45:07,Lindsey Michelle Horan,POR,take_on,1st half,1,70.3,25.6
20180915-RGN-POR-300,20180915-RGN-POR-1705,44:47,45:07,Lindsey Michelle Horan,POR,dribble,1st half,1,71.0,24.9
20180915-RGN-POR-301,20180915-RGN-POR-1709,44:52,45:12,Caitlin Jade Foord,POR,challenge,1st half,0,82.5,14.4
20180915-RGN-POR-302,20180915-RGN-POR-1710,44:52,45:12,Lauren Kate Barnes,RGN,challenge,1st half,1,22.5,53.6
20180915-RGN-POR-303,20180915-RGN-POR-1712,44:53,45:13,Jodie Lee Taylor,RGN,recovery,1st half,null,29.6,54.6
20180915-RGN-POR-304,20180915-RGN-POR-1713,44:55,45:15,Caitlin Jade Foord,POR,challenge,1st half,1,73.7,18.7
20180915-RGN-POR-305,20180915-RGN-POR-1714,44:55,45:15,Caitlin Jade Foord,POR,tackle,1st half,1,73.7,18.7
20180915-RGN-POR-306,20180915-RGN-POR-1716,44:55,45:15,Jodie Lee Taylor,RGN,challenge,1st half,0,31.3,49.3
20180915-RGN-POR-307,20180915-RGN-POR-1717,44:56,45:16,Caitlin Jade Foord,POR,dribble,1st half,1,75.4,19.9
20180915-RGN-POR-308,20180915-RGN-POR-1725,45:02,45:22,Margaret Purce,POR,recovery,1st half,null,89.5,5.7
20180915-RGN-POR-309,20180915-RGN-POR-1726,45:02,45:22,Margaret Purce,POR,dribble,1st half,1,89.0,4.5
20180915-RGN-POR-310,20180915-RGN-POR-1734,45:36,45:56,Jasmyne Spencer,RGN,challenge,1st half,0,17.4,1.4
20180915-RGN-POR-311,20180915-RGN-POR-1736,45:36,45:56,Tobin Powell Powell Heath,POR,challenge,1st half,1,87.6,66.6
20180915-RGN-POR-312,20180915-RGN-POR-1742,45:39,45:59,Caitlin Jade Foord,POR,challenge,1st half,0,92.4,57.0
20180915-RGN-POR-313,20180915-RGN-POR-1744,45:39,45:59,Jasmyne Spencer,RGN,challenge,1st half,1,12.6,11.0
20180915-RGN-POR-314,20180915-RGN-POR-1745,45:39,45:59,Jasmyne Spencer,RGN,tackle,1st half,1,12.6,11.0
20180915-RGN-POR-315,20180915-RGN-POR-1746,45:39,45:59,Caitlin Jade Foord,POR,take_on,1st half,0,92.4,57.0
20180915-RGN-POR-316,20180915-RGN-POR-1747,45:41,46:01,Megan Leigh Oyster,RGN,recovery,1st half,null,10.5,9.1
20180915-RGN-POR-317,20180915-RGN-POR-1751,45:46,46:06,Emily Townsend Menges,POR,recovery,1st half,null,58.0,67.8
20180915-RGN-POR-318,20180915-RGN-POR-1764,46:03,46:23,Jasmyne Spencer,RGN,challenge,1st half,0,47.9,3.1
20180915-RGN-POR-319,20180915-RGN-POR-1765,46:03,46:23,Meghan Elizabeth Klingenberg,POR,challenge,1st half,1,57.1,64.9
20180915-RGN-POR-320,20180915-RGN-POR-1770,46:05,46:25,Celeste Anais Boureille,POR,recovery,1st half,null,60.7,62.7
20180915-RGN-POR-321,20180915-RGN-POR-1771,46:07,46:27,Tobin Powell Powell Heath,POR,challenge,1st half,0,72.0,66.3
20180915-RGN-POR-322,20180915-RGN-POR-1772,46:07,46:27,Theresa Eslund,RGN,challenge,1st half,1,33.0,1.7
20180915-RGN-POR-323,20180915-RGN-POR-1773,46:07,46:27,Theresa Eslund,RGN,tackle,1st half,1,33.0,1.7
20180915-RGN-POR-324,20180915-RGN-POR-1774,46:07,46:27,Tobin Powell Powell Heath,POR,take_on,1st half,0,72.0,66.3
20180915-RGN-POR-325,20180915-RGN-POR-1786,46:21,46:41,Meghan Elizabeth Klingenberg,POR,recovery,1st half,null,68.0,67.0
20180915-RGN-POR-326,20180915-RGN-POR-1801,46:34,46:54,Lydia Grace Yilkari Williams,RGN,recovery,1st half,null,1.1,41.2
20180915-RGN-POR-327,20180915-RGN-POR-1810,46:53,47:13,Celeste Anais Boureille,POR,challenge,1st half,1,42.6,17.2
20180915-RGN-POR-328,20180915-RGN-POR-1811,46:53,47:13,Jessica Anne Fishlock,RGN,challenge,1st half,0,62.4,50.8
20180915-RGN-POR-329,20180915-RGN-POR-1819,45:01,45:21,Lauren Kate Barnes,RGN,recovery,2nd half,null,33.0,49.1
20180915-RGN-POR-330,20180915-RGN-POR-1826,45:04,45:24,Ellie Madison Carpenter,POR,recovery,2nd half,null,49.6,6.9
20180915-RGN-POR-331,20180915-RGN-POR-1835,45:09,45:29,Ellie Madison Carpenter,POR,recovery,2nd half,null,33.6,1.9
20180915-RGN-POR-332,20180915-RGN-POR-1865,46:04,46:24,Alexandra Linsley Long Batista,RGN,challenge,2nd half,0,102.3,28.5
20180915-RGN-POR-333,20180915-RGN-POR-1869,46:04,46:24,Emily Ann Sonnett,POR,challenge,2nd half,1,2.7,39.5
20180915-RGN-POR-334,20180915-RGN-POR-1873,46:31,46:51,Megan Leigh Oyster,RGN,recovery,2nd half,null,33.6,16.3
20180915-RGN-POR-335,20180915-RGN-POR-1878,46:34,46:54,Tobin Powell Powell Heath,POR,recovery,2nd half,null,69.1,53.9
20180915-RGN-POR-336,20180915-RGN-POR-1880,46:35,46:55,Rumi Utsugi,RGN,foul,2nd half,null,32.1,13.2
20180915-RGN-POR-337,20180915-RGN-POR-1893,47:54,48:14,Theresa Eslund,RGN,challenge,2nd half,0,35.3,6.5
20180915-RGN-POR-338,20180915-RGN-POR-1895,47:54,48:14,Meghan Elizabeth Klingenberg,POR,challenge,2nd half,1,69.7,61.5
20180915-RGN-POR-339,20180915-RGN-POR-1900,48:02,48:22,Megan Leigh Oyster,RGN,recovery,2nd half,null,20.2,2.2
20180915-RGN-POR-340,20180915-RGN-POR-1905,48:04,48:24,Celeste Anais Boureille,POR,recovery,2nd half,null,61.7,54.8
20180915-RGN-POR-341,20180915-RGN-POR-1913,48:09,48:29,Alexandra Linsley Long Batista,RGN,recovery,2nd half,null,29.8,6.7
20180915-RGN-POR-342,20180915-RGN-POR-1923,48:14,48:34,Christine Margaret Sinclair,POR,recovery,2nd half,null,69.5,63.2
20180915-RGN-POR-343,20180915-RGN-POR-1927,48:17,48:37,Theresa Eslund,RGN,foul,2nd half,null,27.5,3.8
20180915-RGN-POR-344,20180915-RGN-POR-1953,49:17,49:37,Jasmyne Spencer,RGN,dribble,2nd half,1,46.6,3.1
20180915-RGN-POR-345,20180915-RGN-POR-1954,49:21,49:41,Emily Townsend Menges,POR,challenge,2nd half,0,33.0,61.3
20180915-RGN-POR-346,20180915-RGN-POR-1956,49:21,49:41,Emily Townsend Menges,POR,tackle,2nd half,0,33.0,61.3
20180915-RGN-POR-347,20180915-RGN-POR-1958,49:21,49:41,Jasmyne Spencer,RGN,take_on,2nd half,1,72.0,6.7
20180915-RGN-POR-348,20180915-RGN-POR-1960,49:22,49:42,Emily Townsend Menges,POR,foul,2nd half,null,28.8,60.6
20180915-RGN-POR-349,20180915-RGN-POR-1978,51:07,51:27,Lauren Kate Barnes,RGN,recovery,2nd half,null,38.0,26.3
20180915-RGN-POR-350,20180915-RGN-POR-1985,51:12,51:32,Emily Ann Sonnett,POR,recovery,2nd half,null,31.7,35.0
20180915-RGN-POR-351,20180915-RGN-POR-1988,51:13,51:33,Megan Anna Rapinoe,RGN,challenge,2nd half,1,74.6,46.5
20180915-RGN-POR-352,20180915-RGN-POR-1989,51:13,51:33,Ellie Madison Carpenter,POR,challenge,2nd half,0,30.4,21.5
20180915-RGN-POR-353,20180915-RGN-POR-1991,51:13,51:33,Megan Anna Rapinoe,RGN,dribble,2nd half,1,74.6,46.0
20180915-RGN-POR-354,20180915-RGN-POR-1992,51:17,51:37,Adrianna Nichole Franch,POR,save,2nd half,null,26.0,43.8
20180915-RGN-POR-355,20180915-RGN-POR-2001,51:57,52:17,Megan Anna Rapinoe,RGN,challenge,2nd half,0,100.0,36.6
20180915-RGN-POR-356,20180915-RGN-POR-2003,51:57,52:17,Christine Margaret Sinclair,POR,challenge,2nd half,1,5.0,31.4
20180915-RGN-POR-357,20180915-RGN-POR-2014,52:28,52:48,Tobin Powell Powell Heath,POR,dribble,2nd half,1,13.7,19.6
20180915-RGN-POR-358,20180915-RGN-POR-2019,52:37,52:57,Lauren Kate Barnes,RGN,recovery,2nd half,null,35.1,39.7
20180915-RGN-POR-359,20180915-RGN-POR-2023,52:41,53:01,Meghan Elizabeth Klingenberg,POR,recovery,2nd half,null,34.9,12.5
20180915-RGN-POR-360,20180915-RGN-POR-2035,52:53,53:13,Ana Maria Crnogorcevic,POR,dribble,2nd half,1,58.2,0.5
20180915-RGN-POR-361,20180915-RGN-POR-2039,53:00,53:20,Ellie Madison Carpenter,POR,challenge,2nd half,0,94.3,4.1
20180915-RGN-POR-362,20180915-RGN-POR-2041,53:00,53:20,Stephanie-Elise Catley,RGN,tackle,2nd half,1,10.7,63.9
20180915-RGN-POR-363,20180915-RGN-POR-2042,53:00,53:20,Stephanie-Elise Catley,RGN,challenge,2nd half,1,10.7,63.9
20180915-RGN-POR-364,20180915-RGN-POR-2043,53:00,53:20,Ellie Madison Carpenter,POR,take_on,2nd half,0,94.3,4.1
20180915-RGN-POR-365,20180915-RGN-POR-2048,53:36,53:56,Celeste Anais Boureille,POR,challenge,2nd half,0,102.3,26.3
20180915-RGN-POR-366,20180915-RGN-POR-2049,53:36,53:56,Jodie Lee Taylor,RGN,challenge,2nd half,1,2.7,41.7
20180915-RGN-POR-367,20180915-RGN-POR-2063,53:44,54:04,Megan Anna Rapinoe,RGN,foul,2nd half,null,11.6,63.9
20180915-RGN-POR-368,20180915-RGN-POR-2070,54:48,55:08,Jessica Anne Fishlock,RGN,challenge,2nd half,1,7.1,36.4
20180915-RGN-POR-369,20180915-RGN-POR-2071,54:48,55:08,Lindsey Michelle Horan,POR,challenge,2nd half,0,97.9,31.6
20180915-RGN-POR-370,20180915-RGN-POR-2073,54:49,55:09,Lindsey Michelle Horan,POR,foul,2nd half,null,97.9,31.1
20180915-RGN-POR-371,20180915-RGN-POR-2076,55:13,55:33,Megan Anna Rapinoe,RGN,challenge,2nd half,0,47.5,55.1
20180915-RGN-POR-372,20180915-RGN-POR-2077,55:13,55:33,Celeste Anais Boureille,POR,challenge,2nd half,1,57.5,12.9
20180915-RGN-POR-373,20180915-RGN-POR-2092,55:20,55:40,Megan Anna Rapinoe,RGN,dribble,2nd half,1,44.7,64.2
20180915-RGN-POR-374,20180915-RGN-POR-2094,55:22,55:42,Megan Anna Rapinoe,RGN,take_on,2nd half,1,54.4,64.9
20180915-RGN-POR-375,20180915-RGN-POR-2095,55:22,55:42,Celeste Anais Boureille,POR,challenge,2nd half,0,50.6,3.1
20180915-RGN-POR-376,20180915-RGN-POR-2096,55:22,55:42,Celeste Anais Boureille,POR,tackle,2nd half,0,50.6,3.1
20180915-RGN-POR-377,20180915-RGN-POR-2098,55:23,55:43,Celeste Anais Boureille,POR,foul,2nd half,null,49.8,3.8
20180915-RGN-POR-378,20180915-RGN-POR-2104,56:04,56:24,Ana Maria Crnogorcevic,POR,tackle,2nd half,1,14.3,15.1
20180915-RGN-POR-379,20180915-RGN-POR-2105,56:04,56:24,Ana Maria Crnogorcevic,POR,challenge,2nd half,1,14.3,15.1
20180915-RGN-POR-380,20180915-RGN-POR-2106,56:04,56:24,Megan Anna Rapinoe,RGN,challenge,2nd half,0,90.7,52.9
20180915-RGN-POR-381,20180915-RGN-POR-2108,56:05,56:25,Jessica Anne Fishlock,RGN,recovery,2nd half,null,89.7,41.9
20180915-RGN-POR-382,20180915-RGN-POR-2109,56:05,56:25,Jessica Anne Fishlock,RGN,take_on,2nd half,0,89.7,41.9
20180915-RGN-POR-383,20180915-RGN-POR-2112,56:05,56:25,Lindsey Michelle Horan,POR,tackle,2nd half,1,15.3,26.1
20180915-RGN-POR-384,20180915-RGN-POR-2113,56:05,56:25,Lindsey Michelle Horan,POR,challenge,2nd half,1,15.3,26.1
20180915-RGN-POR-385,20180915-RGN-POR-2115,56:05,56:25,Jessica Anne Fishlock,RGN,challenge,2nd half,0,89.7,41.9
20180915-RGN-POR-386,20180915-RGN-POR-2118,56:09,56:29,Christine Margaret Sinclair,POR,challenge,2nd half,0,29.8,28.7
20180915-RGN-POR-387,20180915-RGN-POR-2120,56:09,56:29,Jessica Anne Fishlock,RGN,tackle,2nd half,1,75.2,39.3
20180915-RGN-POR-388,20180915-RGN-POR-2121,56:09,56:29,Jessica Anne Fishlock,RGN,challenge,2nd half,1,75.2,39.3
20180915-RGN-POR-389,20180915-RGN-POR-2122,56:09,56:29,Christine Margaret Sinclair,POR,take_on,2nd half,0,29.8,28.7
20180915-RGN-POR-390,20180915-RGN-POR-2124,56:10,56:30,Rumi Utsugi,RGN,recovery,2nd half,null,75.8,43.3
20180915-RGN-POR-391,20180915-RGN-POR-2126,56:11,56:31,Christine Margaret Sinclair,POR,foul,2nd half,null,29.2,24.9
20180915-RGN-POR-392,20180915-RGN-POR-2136,57:14,57:34,Jasmyne Spencer,RGN,challenge,2nd half,1,66.6,4.8
20180915-RGN-POR-393,20180915-RGN-POR-2138,57:14,57:34,Meghan Elizabeth Klingenberg,POR,challenge,2nd half,0,38.4,63.2
20180915-RGN-POR-394,20180915-RGN-POR-2151,57:23,57:43,Ellie Madison Carpenter,POR,dribble,2nd half,1,25.8,18.9
20180915-RGN-POR-395,20180915-RGN-POR-2157,57:28,57:48,Lauren Kate Barnes,RGN,challenge,2nd half,0,44.1,53.2
20180915-RGN-POR-396,20180915-RGN-POR-2158,57:28,57:48,Caitlin Jade Foord,POR,challenge,2nd half,1,60.9,14.8
20180915-RGN-POR-397,20180915-RGN-POR-2160,57:28,57:48,Lauren Kate Barnes,RGN,foul,2nd half,null,43.7,53.6
20180915-RGN-POR-398,20180915-RGN-POR-2168,57:58,58:18,Lindsey Michelle Horan,POR,challenge,2nd half,0,95.8,35.0
20180915-RGN-POR-399,20180915-RGN-POR-2169,57:58,58:18,Lydia Grace Yilkari Williams,RGN,challenge,2nd half,1,9.2,33.0
20180915-RGN-POR-400,20180915-RGN-POR-2176,58:00,58:20,Tobin Powell Powell Heath,POR,challenge,2nd half,1,91.1,30.4
20180915-RGN-POR-401,20180915-RGN-POR-2178,58:00,58:20,Rumi Utsugi,RGN,challenge,2nd half,0,13.9,37.6
20180915-RGN-POR-402,20180915-RGN-POR-2182,58:03,58:23,Megan Anna Rapinoe,RGN,recovery,2nd half,null,14.5,50.8
20180915-RGN-POR-403,20180915-RGN-POR-2185,58:06,58:26,Celeste Anais Boureille,POR,recovery,2nd half,null,67.8,12.9
20180915-RGN-POR-404,20180915-RGN-POR-2194,58:09,58:29,Ana Maria Crnogorcevic,POR,challenge,2nd half,0,84.2,11.3
