ID,start_time,end_time,player,team,action,half,pos_x,pos_y
314,7:32,7:52,12. Christine Margaret Sinclair,Portland Thorns,Positional attacks,1st half,91.8,52.0
315,7:33,7:53,1. Lydia Grace Yilkari Williams,OL Reign,Shot on target (saved),1st half,14.7,20.1
316,7:33,7:53,12. Christine Margaret Sinclair,Portland Thorns,Positional attacks,1st half,90.3,47.9
317,7:33,7:53,12. Christine Margaret Sinclair,Portland Thorns,Shots,1st half,90.3,47.9
318,7:33,7:53,12. Christine Margaret Sinclair,Portland Thorns,Shot on target,1st half,90.3,47.9
319,7:33,7:53,1. Lydia Grace Yilkari Williams,OL Reign,Supersaves,1st half,14.7,20.1
320,7:34,7:54,1. Lydia Grace Yilkari Williams,OL Reign,Positional attacks,1st half,3.2,34.5
321,7:55,8:15,3. Lauren Kate Barnes,OL Reign,Challenges (won),1st half,28.8,63.2
322,7:55,8:15,9. Caitlin Jade Foord,Portland Thorns,Challenges (lost),1st half,76.2,4.8
323,7:55,8:15,9. Caitlin Jade Foord,Portland Thorns,Fouls,1st half,77.1,4.5
324,8:26,8:46,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,27.9,61.3
325,8:26,8:46,3. Lauren Kate Barnes,OL Reign,Passes accurate,1st half,27.9,61.3
326,8:27,8:47,20. Rumi Utsugi,OL Reign,Passes accurate,1st half,39.3,57.0
327,8:27,8:47,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,39.3,57.0
328,8:28,8:48,23. Margaret Purce,Portland Thorns,Positional attacks,1st half,0.0,0.0
329,8:28,8:48,9. Caitlin Jade Foord,Portland Thorns,Positional attacks,1st half,0.0,0.0
330,8:28,8:48,12. Christine Margaret Sinclair,Portland Thorns,Positional attacks,1st half,0.0,0.0
331,8:28,8:48,17. Tobin Powell Powell Heath,Portland Thorns,Positional attacks,1st half,0.0,0.0
332,8:28,8:48,30. Celeste Anais Boureille,Portland Thorns,Positional attacks,1st half,0.0,0.0
333,8:28,8:48,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,29.2,63.5
334,8:29,8:49,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,28.8,63.7
335,8:29,8:49,3. Lauren Kate Barnes,OL Reign,Passes accurate,1st half,28.8,63.7
336,8:30,8:50,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,37.6,53.2
337,8:32,8:52,20. Rumi Utsugi,OL Reign,Passes accurate,1st half,33.2,56.0
338,8:32,8:52,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,33.2,56.0
339,8:33,8:53,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,24.4,57.5
340,8:34,8:54,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,22.7,55.5
341,8:34,8:54,3. Lauren Kate Barnes,OL Reign,Passes accurate,1st half,22.7,55.5
342,8:36,8:56,1. Lydia Grace Yilkari Williams,OL Reign,Positional attacks,1st half,9.4,40.5
343,8:40,9:00,1. Lydia Grace Yilkari Williams,OL Reign,Passes accurate,1st half,14.7,36.9
344,8:40,9:00,1. Lydia Grace Yilkari Williams,OL Reign,Positional attacks,1st half,14.7,36.9
345,8:42,9:02,7. Stephanie-Elise Catley,OL Reign,Positional attacks,1st half,48.3,63.0
346,8:45,9:05,7. Stephanie-Elise Catley,OL Reign,Positional attacks,1st half,54.2,62.0
347,8:45,9:05,7. Stephanie-Elise Catley,OL Reign,Passes accurate,1st half,54.2,62.0
348,8:46,9:06,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,47.2,58.2
349,8:46,9:06,20. Rumi Utsugi,OL Reign,Passes accurate,1st half,47.2,58.2
350,8:47,9:07,15. Megan Anna Rapinoe,OL Reign,Lost balls,1st half,75.8,66.3
351,8:47,9:07,15. Megan Anna Rapinoe,OL Reign,Positional attacks,1st half,75.8,66.3
352,8:48,9:08,15. Megan Anna Rapinoe,OL Reign,Positional attacks,1st half,75.2,65.8
353,8:48,9:08,15. Megan Anna Rapinoe,OL Reign,Fouls,1st half,75.2,65.8
354,9:05,9:25,15. Ellie Madison Carpenter,Portland Thorns,Passes accurate,1st half,36.5,2.4
355,9:08,9:28,16. Emily Ann Sonnett,Portland Thorns,Passes accurate,1st half,31.9,11.3
356,9:09,9:29,10. Lindsey Michelle Horan,Portland Thorns,Passes accurate,1st half,35.5,23.9
357,9:11,9:31,4. Emily Townsend Menges,Portland Thorns,Passes (inaccurate),1st half,20.8,29.0
358,9:28,9:48,7. Stephanie-Elise Catley,OL Reign,Passes accurate,1st half,55.2,68.0
359,9:28,9:48,7. Stephanie-Elise Catley,OL Reign,Positional attacks,1st half,55.2,68.0
360,9:29,9:49,15. Megan Anna Rapinoe,OL Reign,Passes accurate,1st half,63.6,64.2
361,9:29,9:49,15. Megan Anna Rapinoe,OL Reign,Positional attacks,1st half,63.6,64.2
362,9:30,9:50,7. Stephanie-Elise Catley,OL Reign,Positional attacks,1st half,58.4,62.0
363,9:31,9:51,7. Stephanie-Elise Catley,OL Reign,Passes accurate,1st half,60.1,60.6
364,9:31,9:51,7. Stephanie-Elise Catley,OL Reign,Positional attacks,1st half,60.1,60.6
365,9:32,9:52,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,55.2,58.4
366,9:34,9:54,20. Rumi Utsugi,OL Reign,Passes (inaccurate),1st half,56.9,63.9
367,9:34,9:54,20. Rumi Utsugi,OL Reign,Positional attacks,1st half,56.9,63.9
368,9:34,9:54,20. Rumi Utsugi,OL Reign,Lost balls,1st half,66.2,58.4
369,9:35,9:55,30. Celeste Anais Boureille,Portland Thorns,Interceptions,1st half,38.8,9.6
370,9:35,9:55,30. Celeste Anais Boureille,Portland Thorns,Positional attacks,1st half,38.8,9.6
371,9:36,9:56,30. Celeste Anais Boureille,Portland Thorns,Passes accurate,1st half,44.5,10.1
372,9:36,9:56,30. Celeste Anais Boureille,Portland Thorns,Counter-attacks,1st half,44.5,10.1
373,9:37,9:57,9. Caitlin Jade Foord,Portland Thorns,Passes accurate,1st half,59.6,13.9
374,9:37,9:57,9. Caitlin Jade Foord,Portland Thorns,Counter-attacks,1st half,59.6,13.9
375,9:38,9:58,12. Christine Margaret Sinclair,Portland Thorns,Counter-attacks,1st half,56.1,7.2
376,9:40,10:00,12. Christine Margaret Sinclair,Portland Thorns,Passes accurate,1st half,54.2,10.3
377,9:40,10:00,12. Christine Margaret Sinclair,Portland Thorns,Counter-attacks,1st half,54.2,10.3
378,9:41,10:01,17. Tobin Powell Powell Heath,Portland Thorns,Lost balls,1st half,71.4,23.0
379,9:41,10:01,4. Megan Leigh Oyster,OL Reign,Counter-attacks,1st half,33.6,45.0
380,9:41,10:01,17. Tobin Powell Powell Heath,Portland Thorns,Challenges (lost),1st half,71.4,23.0
381,9:41,10:01,4. Megan Leigh Oyster,OL Reign,Challenges (won),1st half,33.6,45.0
382,9:43,10:03,4. Megan Leigh Oyster,OL Reign,Counter-attacks,1st half,36.1,45.3
383,9:43,10:03,4. Megan Leigh Oyster,OL Reign,Passes accurate,1st half,36.1,45.3
384,9:43,10:03,6. Alexandra Linsley Long Batista,OL Reign,Counter-attacks,1st half,39.3,44.3
385,9:47,10:07,6. Alexandra Linsley Long Batista,OL Reign,Passes accurate,1st half,46.2,34.5
386,9:47,10:07,6. Alexandra Linsley Long Batista,OL Reign,Counter-attacks,1st half,46.2,34.5
387,9:48,10:08,22. Jasmyne Spencer,OL Reign,Dribbling,1st half,48.3,21.3
388,9:48,10:08,22. Jasmyne Spencer,OL Reign,Counter-attacks,1st half,48.3,21.3
389,9:53,10:13,22. Jasmyne Spencer,OL Reign,Lost balls,1st half,67.0,33.5
390,9:53,10:13,22. Jasmyne Spencer,OL Reign,Challenges (lost),1st half,67.0,33.5
391,9:53,10:13,30. Celeste Anais Boureille,Portland Thorns,Challenges (won),1st half,38.0,34.5
392,9:53,10:13,30. Celeste Anais Boureille,Portland Thorns,Tackles (Successful actions),1st half,38.0,34.5
393,9:53,10:13,30. Celeste Anais Boureille,Portland Thorns,Counter-attacks,1st half,38.0,34.5
394,9:54,10:14,12. Christine Margaret Sinclair,Portland Thorns,Picking-ups,1st half,41.8,34.5
395,9:54,10:14,12. Christine Margaret Sinclair,Portland Thorns,Counter-attacks,1st half,41.8,34.5
396,9:55,10:15,12. Christine Margaret Sinclair,Portland Thorns,Passes accurate,1st half,39.7,40.0
397,9:55,10:15,12. Christine Margaret Sinclair,Portland Thorns,Counter-attacks,1st half,39.7,40.0
398,9:57,10:17,9. Caitlin Jade Foord,Portland Thorns,Counter-attacks,1st half,46.0,49.3
399,9:57,10:17,9. Caitlin Jade Foord,Portland Thorns,Dribbling,1st half,46.0,49.3
400,9:57,10:17,9. Caitlin Jade Foord,Portland Thorns,Counter-attacks,1st half,46.0,49.3
401,10:01,10:21,9. Caitlin Jade Foord,Portland Thorns,Passes (inaccurate),1st half,78.5,45.5
402,10:01,10:21,9. Caitlin Jade Foord,Portland Thorns,Counter-attacks,1st half,78.5,45.5
403,10:01,10:21,9. Caitlin Jade Foord,Portland Thorns,Lost balls,1st half,79.8,44.8
404,10:02,10:22,20. Rumi Utsugi,OL Reign,Counter-attacks,1st half,25.2,23.2
405,10:02,10:22,20. Rumi Utsugi,OL Reign,Interceptions,1st half,25.2,23.2
406,10:03,10:23,4. Megan Leigh Oyster,OL Reign,Picking-ups,1st half,15.5,22.3
407,10:03,10:23,4. Megan Leigh Oyster,OL Reign,Positional attacks,1st half,15.5,22.3
408,10:05,10:25,4. Megan Leigh Oyster,OL Reign,Passes accurate,1st half,13.7,17.2
409,10:05,10:25,4. Megan Leigh Oyster,OL Reign,Positional attacks,1st half,13.7,17.2
410,10:06,10:26,8. Theresa Eslund,OL Reign,Challenges (won),1st half,26.2,5.5
411,10:06,10:26,8. Theresa Eslund,OL Reign,Positional attacks,1st half,26.2,5.5
412,10:06,10:26,25. Meghan Elizabeth Klingenberg,Portland Thorns,Challenges (lost),1st half,78.8,62.5
413,10:10,10:30,8. Theresa Eslund,OL Reign,Passes accurate,1st half,26.5,1.9
414,10:10,10:30,8. Theresa Eslund,OL Reign,Positional attacks,1st half,26.5,1.9
415,10:11,10:31,22. Jasmyne Spencer,OL Reign,Positional attacks,1st half,45.4,5.5
416,10:11,10:31,22. Jasmyne Spencer,OL Reign,Dribbles (Successful actions),1st half,45.4,5.5
417,10:11,10:31,30. Celeste Anais Boureille,Portland Thorns,Challenges (lost),1st half,59.6,62.5
418,10:11,10:31,30. Celeste Anais Boureille,Portland Thorns,Tackles (Unsuccessful actions),1st half,59.6,62.5
419,10:12,10:32,30. Celeste Anais Boureille,Portland Thorns,Fouls,1st half,58.8,62.7
420,10:12,10:32,30. Celeste Anais Boureille,Portland Thorns,Positional attacks,1st half,58.8,62.7
421,10:35,10:55,4. Megan Leigh Oyster,OL Reign,Positional attacks,1st half,46.6,6.0
422,10:35,10:55,4. Megan Leigh Oyster,OL Reign,Passes accurate,1st half,46.6,6.0
423,10:36,10:56,10. Jessica Anne Fishlock,OL Reign,Positional attacks,1st half,69.3,10.8
424,10:38,10:58,10. Jessica Anne Fishlock,OL Reign,Positional attacks,1st half,75.4,8.6
425,10:38,10:58,10. Jessica Anne Fishlock,OL Reign,Passes accurate,1st half,75.4,8.6
426,10:39,10:59,25. Meghan Elizabeth Klingenberg,Portland Thorns,Positional attacks,1st half,23.5,62.3
427,10:39,10:59,22. Jasmyne Spencer,OL Reign,Lost balls,1st half,81.5,5.7
428,10:39,10:59,22. Jasmyne Spencer,OL Reign,Challenges (lost),1st half,81.5,5.7
429,10:39,10:59,25. Meghan Elizabeth Klingenberg,Portland Thorns,Challenges (won),1st half,23.5,62.3
430,10:41,11:01,25. Meghan Elizabeth Klingenberg,Portland Thorns,Dribbling,1st half,27.5,63.0
431,10:43,11:03,25. Meghan Elizabeth Klingenberg,Portland Thorns,Lost balls,1st half,58.4,63.0
432,10:43,11:03,25. Meghan Elizabeth Klingenberg,Portland Thorns,Passes (inaccurate),1st half,38.2,66.1
433,10:45,11:05,4. Megan Leigh Oyster,OL Reign,Picking-ups,1st half,46.6,5.0
434,10:48,11:08,4. Megan Leigh Oyster,OL Reign,Positional attacks,1st half,52.5,2.2
435,10:48,11:08,4. Megan Leigh Oyster,OL Reign,Passes accurate,1st half,52.5,2.2
436,10:50,11:10,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,35.1,14.6
437,10:51,11:11,3. Lauren Kate Barnes,OL Reign,Passes accurate,1st half,35.9,18.4
438,10:51,11:11,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,35.9,18.4
439,10:52,11:12,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,1st half,40.9,27.3
440,10:56,11:16,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,1st half,44.9,38.8
441,10:56,11:16,6. Alexandra Linsley Long Batista,OL Reign,Passes accurate,1st half,44.9,38.8
442,10:58,11:18,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,37.4,29.9
443,10:58,11:18,3. Lauren Kate Barnes,OL Reign,Passes accurate,1st half,37.4,29.9
444,10:59,11:19,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,1st half,47.7,30.6
445,11:00,11:20,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,1st half,48.9,28.5
446,11:00,11:20,6. Alexandra Linsley Long Batista,OL Reign,Passes accurate,1st half,48.9,28.5
447,11:04,11:24,8. Theresa Eslund,OL Reign,Passes into the penalty box,1st half,85.5,1.7
448,11:04,11:24,8. Theresa Eslund,OL Reign,Positional attacks,1st half,85.5,1.7
449,11:04,11:24,8. Theresa Eslund,OL Reign,Passes accurate,1st half,85.5,1.7
450,11:07,11:27,10. Lindsey Michelle Horan,Portland Thorns,Challenges (won),1st half,8.0,52.9
451,11:07,11:27,10. Lindsey Michelle Horan,Portland Thorns,Positional attacks,1st half,8.0,52.9
452,11:07,11:27,22. Jasmyne Spencer,OL Reign,Challenges (lost),1st half,97.0,15.1
453,11:46,12:06,7. Stephanie-Elise Catley,OL Reign,Corner attacks,1st half,105.0,0.0
454,11:46,12:06,7. Stephanie-Elise Catley,OL Reign,Passes accurate,1st half,105.0,0.0
455,11:47,12:07,8. Theresa Eslund,OL Reign,Corner attacks,1st half,89.0,3.1
456,11:50,12:10,12. Christine Margaret Sinclair,Portland Thorns,Corner attacks,1st half,10.7,28.3
457,11:50,12:10,12. Christine Margaret Sinclair,Portland Thorns,Interceptions,1st half,10.7,28.3
458,11:52,12:12,20. Rumi Utsugi,OL Reign,Shots,1st half,86.9,35.9
459,11:52,12:12,20. Rumi Utsugi,OL Reign,Picking-ups (in opp. half),1st half,86.9,35.9
460,11:52,12:12,20. Rumi Utsugi,OL Reign,Picking-ups,1st half,86.9,35.9
461,11:52,12:12,20. Rumi Utsugi,OL Reign,Corner attacks,1st half,86.9,35.9
462,11:52,12:12,20. Rumi Utsugi,OL Reign,Corner attacks,1st half,86.9,35.9
463,11:52,12:12,12. Christine Margaret Sinclair,Portland Thorns,Interceptions,1st half,16.2,32.1
464,11:52,12:12,12. Christine Margaret Sinclair,Portland Thorns,Corner attacks,1st half,16.2,32.1
465,11:54,12:14,12. Christine Margaret Sinclair,Portland Thorns,Corner attacks,1st half,21.0,35.9
466,11:56,12:16,3. Lauren Kate Barnes,OL Reign,Picking-ups (in opp. half),1st half,57.8,33.3
467,11:56,12:16,3. Lauren Kate Barnes,OL Reign,Picking-ups,1st half,57.8,33.3
468,11:56,12:16,3. Lauren Kate Barnes,OL Reign,Corner attacks,1st half,57.8,33.3
469,11:56,12:16,3. Lauren Kate Barnes,OL Reign,Passes accurate,1st half,57.8,33.3
470,11:56,12:16,3. Lauren Kate Barnes,OL Reign,Corner attacks,1st half,57.8,33.3
471,12:01,12:21,10. Jessica Anne Fishlock,OL Reign,Corner attacks,1st half,94.3,1.4
472,12:01,12:21,10. Jessica Anne Fishlock,OL Reign,Lost balls,1st half,97.0,1.9
473,12:01,12:21,10. Jessica Anne Fishlock,OL Reign,Dribbles (Unsuccessful actions),1st half,97.0,1.9
474,12:01,12:21,10. Jessica Anne Fishlock,OL Reign,Challenges (lost),1st half,97.0,1.9
475,12:01,12:21,25. Meghan Elizabeth Klingenberg,Portland Thorns,Challenges (won),1st half,8.0,66.1
476,12:01,12:21,25. Meghan Elizabeth Klingenberg,Portland Thorns,Tackles (Successful actions),1st half,8.0,66.1
477,12:01,12:21,10. Jessica Anne Fishlock,OL Reign,Corner attacks,1st half,97.0,1.9
478,12:05,12:25,25. Meghan Elizabeth Klingenberg,Portland Thorns,Passes accurate,1st half,1.5,65.1
479,12:09,12:29,17. Tobin Powell Powell Heath,Portland Thorns,Passes accurate,1st half,5.9,65.8
480,12:10,12:30,25. Meghan Elizabeth Klingenberg,Portland Thorns,Lost balls (in opp. half),1st half,30.4,67.0
481,12:10,12:30,25. Meghan Elizabeth Klingenberg,Portland Thorns,Passes (inaccurate),1st half,0.8,63.2
482,12:10,12:30,25. Meghan Elizabeth Klingenberg,Portland Thorns,Lost balls,1st half,30.4,67.0
483,12:13,12:33,4. Megan Leigh Oyster,OL Reign,Passes accurate,1st half,74.6,1.0
484,12:13,12:33,4. Megan Leigh Oyster,OL Reign,Picking-ups,1st half,74.6,1.0
485,12:13,12:33,4. Megan Leigh Oyster,OL Reign,Positional attacks,1st half,74.6,1.0
486,12:13,12:33,4. Megan Leigh Oyster,OL Reign,Picking-ups (in opp. half),1st half,74.6,1.0
487,12:14,12:34,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,1st half,85.1,4.5
488,12:17,12:37,6. Alexandra Linsley Long Batista,OL Reign,Challenges (lost),1st half,88.6,0.7
489,12:17,12:37,6. Alexandra Linsley Long Batista,OL Reign,Lost balls,1st half,88.6,0.7
490,12:17,12:37,10. Lindsey Michelle Horan,Portland Thorns,Challenges (won),1st half,16.4,67.3
491,12:17,12:37,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,1st half,88.6,0.7
492,12:17,12:37,10. Lindsey Michelle Horan,Portland Thorns,Tackles (Successful actions),1st half,16.4,67.3
493,12:17,12:37,6. Alexandra Linsley Long Batista,OL Reign,Dribbles (Unsuccessful actions),1st half,88.6,0.7
494,12:19,12:39,6. Alexandra Linsley Long Batista,OL Reign,Fouls,1st half,86.7,2.4
495,12:19,12:39,6. Alexandra Linsley Long Batista,OL Reign,Positional attacks,1st half,86.7,2.4
496,12:59,13:19,24. Adrianna Nichole Franch,Portland Thorns,Passes (inaccurate),1st half,17.9,62.5
497,12:59,13:19,24. Adrianna Nichole Franch,Portland Thorns,Lost balls,1st half,70.8,62.7
498,13:02,13:22,8. Theresa Eslund,OL Reign,Passes accurate,1st half,34.2,5.3
499,13:02,13:22,8. Theresa Eslund,OL Reign,Positional attacks,1st half,34.2,5.3
500,13:02,13:22,8. Theresa Eslund,OL Reign,Interceptions,1st half,34.2,5.3
501,13:02,13:22,22. Jasmyne Spencer,OL Reign,Positional attacks,1st half,46.2,4.1
502,13:04,13:24,22. Jasmyne Spencer,OL Reign,Positional attacks,1st half,42.4,3.1
503,13:04,13:24,22. Jasmyne Spencer,OL Reign,Passes accurate,1st half,42.4,3.1
504,13:05,13:25,4. Megan Leigh Oyster,OL Reign,Positional attacks,1st half,28.1,2.6
505,13:05,13:25,4. Megan Leigh Oyster,OL Reign,Passes (inaccurate),1st half,28.1,2.6
506,13:08,13:28,16. Emily Ann Sonnett,Portland Thorns,Positional attacks,1st half,35.1,51.0
507,13:08,13:28,16. Emily Ann Sonnett,Portland Thorns,Picking-ups,1st half,35.1,51.0
508,13:10,13:30,16. Emily Ann Sonnett,Portland Thorns,Positional attacks,1st half,34.9,45.7
509,13:10,13:30,16. Emily Ann Sonnett,Portland Thorns,Passes (inaccurate),1st half,34.9,45.7
510,13:12,13:32,3. Lauren Kate Barnes,OL Reign,Interceptions,1st half,32.8,38.3
511,13:12,13:32,3. Lauren Kate Barnes,OL Reign,Positional attacks,1st half,32.8,38.3
512,13:15,13:35,7. Stephanie-Elise Catley,OL Reign,Positional attacks,1st half,47.0,53.4
513,13:15,13:35,7. Stephanie-Elise Catley,OL Reign,Picking-ups,1st half,47.0,53.4
514,13:16,13:36,7. Stephanie-Elise Catley,OL Reign,Passes (inaccurate),1st half,48.5,56.7
515,13:16,13:36,7. Stephanie-Elise Catley,OL Reign,Positional attacks,1st half,48.5,56.7
