,raw_event_ID,start_time,end_time,player_ID,team,half,start_pos_x,start_pos_y,successful,receiver,end_pos_x,end_pos_y,cross,cross_blocked
270,1360,35:44,36:04,135,OL Reign,1st half,69.3,59.1,1,8.0,39.1,56.0,0,0
271,1362,35:48,36:08,8,OL Reign,1st half,39.1,56.0,1,243.0,26.2,40.7,0,0
272,1365,35:50,36:10,243,OL Reign,1st half,26.2,41.2,1,8.0,30.0,55.8,0,0
273,1367,35:56,36:16,8,OL Reign,1st half,40.5,55.5,1,72.0,67.6,52.0,0,0
274,1370,36:01,36:21,72,OL Reign,1st half,55.7,47.4,1,135.0,50.2,38.3,0,0
275,1374,36:03,36:23,135,OL Reign,1st half,55.2,44.8,1,233.0,58.4,58.2,0,0
276,1376,36:05,36:25,233,OL Reign,1st half,60.3,56.0,1,219.0,84.8,31.1,0,0
277,1380,36:07,36:27,219,OL Reign,1st half,84.8,31.1,1,166.0,95.1,15.6,0,0
278,1384,36:10,36:30,166,OL Reign,1st half,95.1,15.6,1,219.0,92.8,29.7,0,0
279,1387,36:13,36:33,219,OL Reign,1st half,91.1,29.0,1,135.0,82.5,22.5,0,0
280,1406,36:49,37:09,192,OL Reign,1st half,105.0,68.0,1,172.0,101.8,34.0,0,0
281,1417,37:11,37:31,75,Portland Thorns,1st half,4.8,34.0,1,94.0,48.7,61.1,0,0
282,1425,37:14,37:34,89,Portland Thorns,1st half,55.0,66.3,1,121.0,48.1,66.6,0,0
283,1431,37:18,37:38,121,Portland Thorns,1st half,46.2,67.0,1,150.0,58.8,60.3,0,0
284,1434,37:19,37:39,150,Portland Thorns,1st half,33.8,65.6,0,135.0,58.8,60.3,0,0
285,1440,37:23,37:43,8,OL Reign,1st half,34.2,17.2,1,233.0,46.8,22.0,0,0
286,1443,37:27,37:47,233,OL Reign,1st half,51.0,21.3,1,166.0,56.1,4.8,0,0
287,1445,37:30,37:50,166,OL Reign,1st half,55.7,6.7,1,135.0,47.7,14.6,0,0
288,1448,37:32,37:52,135,OL Reign,1st half,47.9,16.8,1,233.0,50.2,36.6,0,0
289,1451,37:35,37:55,233,OL Reign,1st half,50.2,38.5,1,8.0,46.6,53.6,0,0
290,1455,37:38,37:58,8,OL Reign,1st half,55.4,59.1,1,72.0,65.3,50.0,0,0
291,1462,37:43,38:03,72,OL Reign,1st half,74.3,61.3,1,31.0,89.7,65.8,0,0
292,1465,37:45,38:05,31,OL Reign,1st half,87.6,65.6,1,72.0,75.6,62.0,0,0
293,1469,37:49,38:09,72,OL Reign,1st half,72.7,59.1,0,150.0,89.2,35.2,0,0
294,1478,37:53,38:13,219,OL Reign,1st half,87.6,20.6,1,166.0,93.9,14.8,0,0
295,1479,37:54,38:14,166,OL Reign,1st half,93.9,14.8,1,192.0,0.0,0.0,1,0
296,1496,37:59,38:19,30,Portland Thorns,1st half,1.0,18.9,0,72.0,27.9,14.4,0,0
297,1502,38:03,38:23,72,OL Reign,1st half,76.7,67.0,0,30.0,41.6,60.8,0,0
298,1504,38:34,38:54,30,Portland Thorns,1st half,39.9,0.0,0,233.0,63.4,7.2,0,0
299,1506,38:36,38:56,233,OL Reign,1st half,41.6,60.8,1,72.0,48.7,57.7,0,0
300,1509,38:37,38:57,72,OL Reign,1st half,48.7,57.7,1,228.0,56.7,62.7,0,0
301,1511,38:39,38:59,228,OL Reign,1st half,56.7,62.7,0,30.0,29.8,63.2,0,0
302,1513,38:44,39:04,30,Portland Thorns,1st half,55.0,0.0,0,31.0,75.2,4.8,0,0
303,1516,38:45,39:05,31,OL Reign,1st half,29.8,63.2,1,135.0,30.2,55.3,0,0
304,1519,38:46,39:06,135,OL Reign,1st half,30.2,55.3,1,192.0,40.5,58.4,0,0
305,1526,38:48,39:08,192,OL Reign,1st half,40.5,58.4,1,219.0,35.3,39.0,0,0
306,1530,38:51,39:11,219,OL Reign,1st half,38.2,31.6,1,166.0,34.0,11.3,0,0
307,1532,38:54,39:14,166,OL Reign,1st half,33.6,12.9,1,135.0,32.3,21.5,0,0
308,1536,38:56,39:16,135,OL Reign,1st half,35.3,22.3,0,16.0,44.7,30.2,0,0
309,1547,39:48,40:08,89,Portland Thorns,1st half,73.1,22.0,1,217.0,95.8,36.6,0,0
310,1561,39:54,40:14,190,Portland Thorns,1st half,92.0,51.5,0,243.0,101.2,38.8,0,0
311,1569,41:21,41:41,243,OL Reign,1st half,6.9,29.7,1,72.0,48.5,29.2,0,0
312,1572,41:24,41:44,16,Portland Thorns,1st half,56.5,38.8,1,74.0,71.0,32.3,0,0
313,1579,41:27,41:47,74,Portland Thorns,1st half,72.7,28.7,1,190.0,72.4,18.0,0,0
314,1589,41:32,41:52,190,Portland Thorns,1st half,70.3,16.5,1,213.0,76.4,22.5,0,0
315,1595,41:34,41:54,213,Portland Thorns,1st half,78.5,24.4,1,190.0,91.6,13.2,0,0
316,1601,41:37,41:57,190,Portland Thorns,1st half,98.9,9.6,0,172.0,97.7,52.7,1,0
317,1604,41:45,42:05,94,Portland Thorns,1st half,92.0,66.1,1,16.0,81.5,50.0,0,0
318,1609,41:47,42:07,16,Portland Thorns,1st half,85.5,51.2,1,89.0,97.7,52.7,0,0
319,1613,41:50,42:10,89,Portland Thorns,1st half,97.7,52.7,0,172.0,7.3,15.3,1,1
320,1615,41:51,42:11,219,OL Reign,1st half,9.7,15.6,0,150.0,51.0,2.9,0,0
321,1620,41:56,42:16,150,Portland Thorns,1st half,54.0,65.1,1,121.0,56.9,58.2,0,0
322,1624,42:00,42:20,121,Portland Thorns,1st half,65.1,54.6,1,94.0,63.4,62.3,0,0
323,1625,42:02,42:22,94,Portland Thorns,1st half,63.4,62.3,1,89.0,73.9,67.0,0,0
324,1628,42:07,42:27,89,Portland Thorns,1st half,78.5,66.8,1,94.0,70.8,63.5,0,0
325,1633,42:09,42:29,94,Portland Thorns,1st half,72.7,59.9,0,243.0,101.2,34.2,0,0
326,1637,42:23,42:43,243,OL Reign,1st half,14.9,35.9,1,192.0,63.2,61.1,0,0
327,1645,42:28,43:18,94,Portland Thorns,1st half,85.9,37.1,1,89.0,100.8,41.7,0,0
328,1649,42:34,42:54,30,Portland Thorns,1st half,36.5,0.0,1,213.0,59.4,9.6,0,0
329,1650,42:34,42:54,213,Portland Thorns,1st half,59.4,9.6,1,74.0,67.6,15.8,0,0
330,1659,42:39,42:59,74,Portland Thorns,1st half,62.6,21.1,1,94.0,71.6,38.5,0,0
331,1676,44:02,44:22,31,OL Reign,1st half,97.0,68.0,1,228.0,96.0,55.3,0,0
332,1679,44:03,44:23,228,OL Reign,1st half,102.5,56.7,0,16.0,96.0,55.3,0,0
333,1680,44:04,44:24,16,Portland Thorns,1st half,9.0,12.7,1,30.0,4.0,8.4,0,0
334,1683,44:05,44:25,30,Portland Thorns,1st half,4.0,8.4,1,74.0,25.4,15.6,0,0
335,1688,44:36,44:56,75,Portland Thorns,1st half,25.8,17.7,1,89.0,90.5,38.3,0,0
336,1692,44:41,45:01,89,Portland Thorns,1st half,86.3,48.1,0,172.0,90.5,38.3,0,0
337,1695,44:44,45:04,172,OL Reign,1st half,19.3,27.8,1,228.0,44.7,31.4,0,0
338,1708,44:50,45:10,94,Portland Thorns,1st half,72.0,12.0,1,74.0,82.5,14.4,0,0
339,1733,45:07,45:27,190,Portland Thorns,1st half,97.7,12.2,0,166.0,97.0,68.0,1,0
340,1734,45:35,45:55,166,OL Reign,1st half,8.0,0.0,1,219.0,17.4,1.4,0,0
341,1738,45:36,45:56,89,Portland Thorns,1st half,87.6,66.6,1,74.0,96.6,58.2,0,0
342,1750,45:43,46:03,172,OL Reign,1st half,13.9,5.0,0,150.0,47.0,0.2,0,0
343,1754,45:46,46:06,150,Portland Thorns,1st half,58.0,67.8,1,121.0,68.9,67.3,0,0
344,1756,45:47,46:07,121,Portland Thorns,1st half,68.9,67.3,1,16.0,68.9,61.1,0,0
345,1758,45:48,46:08,16,Portland Thorns,1st half,68.9,61.1,0,219.0,68.5,64.9,0,0
346,1762,46:02,46:22,166,OL Reign,1st half,33.6,0.0,1,219.0,47.9,3.1,0,0
347,1769,46:05,46:25,16,Portland Thorns,1st half,60.7,62.7,1,89.0,72.0,66.3,0,0
348,1777,46:18,46:38,121,Portland Thorns,1st half,69.1,68.0,1,213.0,74.8,62.7,0,0
349,1780,46:19,46:39,213,Portland Thorns,1st half,71.8,63.5,1,121.0,68.2,67.3,0,0
350,1782,46:20,46:40,121,Portland Thorns,1st half,68.2,67.3,0,135.0,71.4,64.2,0,0
351,1788,46:23,46:43,121,Portland Thorns,1st half,73.7,65.6,1,213.0,77.3,60.1,0,0
352,1792,46:25,46:45,213,Portland Thorns,1st half,76.0,59.1,1,94.0,67.8,53.6,0,0
353,1794,46:27,46:47,94,Portland Thorns,1st half,67.8,50.8,1,30.0,72.4,15.3,0,0
354,1797,46:32,46:52,30,Portland Thorns,1st half,80.8,11.3,0,192.0,24.2,56.7,1,1
355,1804,46:48,47:08,243,OL Reign,1st half,15.8,35.2,1,192.0,54.0,57.2,0,0
356,1805,46:51,47:11,192,OL Reign,1st half,54.0,57.2,1,72.0,62.4,50.8,0,0
357,1809,46:53,47:13,16,Portland Thorns,1st half,42.6,17.2,1,217.0,72.0,18.9,0,0
358,1815,45:00,45:18,217,Portland Thorns,2nd half,32.6,22.3,0,8.0,72.0,18.9,0,0
359,1816,45:00,45:14,74,Portland Thorns,2nd half,52.5,33.8,1,94.0,39.1,36.4,0,0
360,1817,45:00,45:15,94,Portland Thorns,2nd half,39.1,36.4,1,30.0,49.6,6.9,0,0
361,1819,45:01,45:21,8,OL Reign,2nd half,33.0,49.1,1,192.0,46.6,59.6,0,0
362,1821,45:03,45:23,192,OL Reign,2nd half,46.6,59.6,0,30.0,55.4,61.1,0,0
363,1826,45:04,45:24,30,Portland Thorns,2nd half,49.6,6.9,0,192.0,52.1,3.6,0,0
364,1832,45:06,45:26,192,OL Reign,2nd half,52.9,64.4,1,72.0,58.2,60.3,0,0
365,1833,45:06,45:26,72,OL Reign,2nd half,58.2,60.3,0,30.0,71.4,66.1,0,0
366,1837,45:09,45:29,30,Portland Thorns,2nd half,33.6,1.9,1,217.0,16.2,3.8,0,0
367,1839,45:12,45:32,217,Portland Thorns,2nd half,16.2,3.8,0,233.0,47.7,5.0,0,0
368,1843,45:14,45:34,233,OL Reign,2nd half,57.3,63.0,1,135.0,54.2,40.5,0,0
369,1848,45:19,45:39,135,OL Reign,2nd half,48.1,42.6,1,172.0,30.7,35.9,0,0
370,1850,45:21,45:41,172,OL Reign,2nd half,30.7,35.9,1,8.0,27.9,55.3,0,0
371,1853,45:24,45:44,8,OL Reign,2nd half,32.5,57.9,1,192.0,58.2,61.1,0,0
372,1855,45:27,45:47,192,OL Reign,2nd half,55.7,59.1,1,233.0,47.0,58.2,0,0
373,1857,45:28,45:48,233,OL Reign,2nd half,47.0,58.2,0,150.0,94.7,50.0,0,0
374,1865,46:01,46:21,192,OL Reign,2nd half,105.0,68.0,1,135.0,102.3,28.5,0,0
375,1872,46:26,46:46,75,Portland Thorns,2nd half,5.0,39.7,0,172.0,71.4,51.7,0,0
376,1875,46:31,46:51,172,OL Reign,2nd half,33.6,16.3,1,233.0,40.3,20.4,0,0
377,1882,47:29,47:49,89,Portland Thorns,2nd half,73.1,57.9,1,217.0,94.7,35.4,0,0
378,1887,47:31,47:51,217,Portland Thorns,2nd half,94.7,35.4,0,243.0,99.8,32.6,0,0
379,1890,47:52,48:12,243,OL Reign,2nd half,5.2,35.4,1,166.0,35.3,6.5,0,0
380,1898,48:00,48:20,121,Portland Thorns,2nd half,62.6,68.0,0,172.0,84.8,65.8,0,0
381,1900,48:02,48:22,172,OL Reign,2nd half,20.2,2.2,0,16.0,43.3,13.2,0,0
382,1907,48:04,48:24,16,Portland Thorns,2nd half,61.7,54.8,1,94.0,64.5,60.1,0,0
383,1909,48:06,48:26,94,Portland Thorns,2nd half,64.7,59.9,1,121.0,64.3,66.1,0,0
384,1912,48:08,48:28,121,Portland Thorns,2nd half,70.1,65.8,0,135.0,75.2,61.3,0,0
385,1917,48:10,48:30,135,OL Reign,2nd half,30.2,1.9,0,16.0,40.7,8.6,0,0
386,1925,48:14,48:34,213,Portland Thorns,2nd half,69.5,63.2,1,89.0,80.6,63.7,0,0
387,1930,48:37,48:57,89,Portland Thorns,2nd half,77.1,61.5,1,217.0,89.9,36.9,0,0
388,1940,48:59,49:19,243,OL Reign,2nd half,5.0,32.8,0,94.0,43.0,15.6,0,0
389,1944,49:01,49:21,94,Portland Thorns,2nd half,62.0,52.4,1,89.0,74.1,54.1,0,0
390,1946,49:03,49:23,89,Portland Thorns,2nd half,74.1,54.1,0,166.0,82.3,68.0,0,0
391,1947,49:14,49:34,166,OL Reign,2nd half,22.7,0.0,1,228.0,46.4,7.9,0,0
392,1951,49:17,49:37,228,OL Reign,2nd half,47.0,7.7,1,219.0,46.6,3.1,0,0
393,1963,50:26,50:46,192,OL Reign,2nd half,76.7,7.4,0,150.0,94.7,25.1,0,0
394,1968,50:54,51:14,31,OL Reign,2nd half,105.0,0.0,0,75.0,102.1,34.7,0,0
395,1976,51:04,51:24,75,Portland Thorns,2nd half,11.6,34.7,0,8.0,67.0,41.7,0,0
396,1978,51:07,51:27,8,OL Reign,2nd half,38.0,26.3,1,219.0,60.5,18.7,0,0
397,1980,51:09,51:29,219,OL Reign,2nd half,60.5,18.7,1,228.0,70.8,23.2,0,0
398,1983,51:11,51:31,228,OL Reign,2nd half,70.8,23.2,0,217.0,73.3,33.0,0,0
399,1985,51:12,51:32,217,Portland Thorns,2nd half,31.7,35.0,1,30.0,30.4,21.5,0,0
400,2001,51:54,52:14,31,OL Reign,2nd half,105.0,0.0,1,192.0,100.0,36.6,0,0
401,2007,52:27,52:47,192,OL Reign,2nd half,105.0,68.0,0,89.0,91.3,48.4,0,0
402,2018,52:35,52:55,89,Portland Thorns,2nd half,44.5,16.8,0,8.0,69.9,28.3,0,0
403,2022,52:38,52:58,8,OL Reign,2nd half,36.5,41.9,0,121.0,70.1,55.5,0,0
404,2025,52:41,53:01,121,Portland Thorns,2nd half,34.9,12.5,1,39.0,44.3,14.8,0,0
405,2029,52:43,53:03,39,Portland Thorns,2nd half,43.7,15.8,1,16.0,42.6,22.5,0,0
406,2031,52:45,53:05,16,Portland Thorns,2nd half,44.5,24.7,1,94.0,46.2,49.1,0,0
407,2035,52:49,53:09,94,Portland Thorns,2nd half,45.8,46.0,1,39.0,58.2,0.5,0,0
408,2039,52:58,53:18,39,Portland Thorns,2nd half,76.9,5.3,1,30.0,94.3,4.1,0,0
409,2047,53:34,53:54,89,Portland Thorns,2nd half,105.0,0.0,1,16.0,102.3,26.3,0,0
410,2052,53:37,53:57,228,OL Reign,2nd half,2.5,41.4,1,219.0,11.6,52.4,0,0
411,2056,53:40,54:00,219,OL Reign,2nd half,9.9,53.4,0,121.0,11.3,53.6,0,0
412,2060,53:42,54:02,121,Portland Thorns,2nd half,100.2,5.3,1,89.0,93.2,4.5,0,0
413,2068,54:47,55:07,89,Portland Thorns,2nd half,89.2,6.0,1,94.0,97.9,31.6,0,0
414,2075,55:10,55:30,243,OL Reign,2nd half,6.9,36.6,1,192.0,47.5,55.1,0,0
415,2083,55:13,55:33,16,Portland Thorns,2nd half,57.5,12.9,1,39.0,61.3,0.5,0,0
416,2086,55:17,55:37,39,Portland Thorns,2nd half,63.4,3.1,0,233.0,69.5,10.3,0,0
417,2089,55:19,55:39,233,OL Reign,2nd half,35.5,57.7,1,192.0,44.7,64.2,0,0
418,2101,56:00,56:20,8,OL Reign,2nd half,54.8,65.6,1,72.0,79.4,50.5,0,0
419,2102,56:02,56:22,72,OL Reign,2nd half,79.4,50.5,1,192.0,84.0,53.4,0,0
420,2118,56:07,56:27,94,Portland Thorns,2nd half,19.3,23.2,1,213.0,29.8,28.7,0,0
421,2133,57:09,57:29,75,Portland Thorns,2nd half,3.6,39.7,1,150.0,10.5,61.5,0,0
422,2134,57:11,57:31,150,Portland Thorns,2nd half,10.5,61.5,1,121.0,39.5,67.0,0,0
423,2142,57:16,57:36,219,OL Reign,2nd half,61.3,4.5,1,135.0,57.5,12.7,0,0
424,2144,57:18,57:38,135,OL Reign,2nd half,58.0,16.0,1,233.0,68.5,27.1,0,0
425,2147,57:21,57:41,233,OL Reign,2nd half,70.3,30.2,0,30.0,82.7,45.0,0,0
426,2155,57:27,57:47,30,Portland Thorns,2nd half,40.3,9.8,1,74.0,60.9,14.8,0,0
427,2165,57:56,58:16,217,Portland Thorns,2nd half,61.1,15.3,1,94.0,95.8,35.0,0,0
428,2172,58:00,58:20,89,Portland Thorns,2nd half,91.1,30.4,0,233.0,91.1,30.4,0,0
429,2180,58:03,58:23,192,OL Reign,2nd half,14.5,50.8,1,166.0,6.5,53.9,0,0
430,2185,58:04,58:24,166,OL Reign,2nd half,6.5,53.9,0,16.0,37.2,55.1,0,0
431,2189,58:07,58:27,16,Portland Thorns,2nd half,70.3,10.3,1,39.0,84.2,11.3,0,0
432,2197,58:12,58:32,8,OL Reign,2nd half,8.4,52.4,0,16.0,41.4,59.6,0,0
433,2201,58:14,58:34,16,Portland Thorns,2nd half,63.6,8.4,0,233.0,74.8,13.9,0,0
434,2211,58:18,58:38,31,OL Reign,2nd half,28.6,61.5,1,192.0,35.3,62.5,0,0
435,2215,58:22,58:42,192,OL Reign,2nd half,29.0,52.0,1,166.0,33.0,20.1,0,0
436,2218,58:32,58:52,166,OL Reign,2nd half,68.7,2.6,1,219.0,81.9,2.9,0,0
437,2225,58:39,58:59,166,OL Reign,2nd half,79.4,0.0,0,150.0,96.0,9.1,0,0
438,2228,58:44,59:04,150,Portland Thorns,2nd half,12.6,64.2,1,213.0,15.1,65.6,0,0
439,2229,58:48,59:08,213,Portland Thorns,2nd half,15.1,65.6,1,121.0,5.7,66.3,0,0
440,2230,58:49,59:09,121,Portland Thorns,2nd half,5.7,66.3,0,172.0,34.7,62.7,0,0
441,2240,58:54,59:14,172,OL Reign,2nd half,81.5,9.6,0,121.0,94.1,7.9,0,0
442,2242,58:55,59:15,121,Portland Thorns,2nd half,10.9,60.1,0,172.0,16.8,60.3,0,0
443,2252,60:11,60:31,75,Portland Thorns,2nd half,10.9,58.7,1,94.0,65.3,51.0,0,0
444,2257,60:14,60:34,135,OL Reign,2nd half,39.7,17.0,1,192.0,49.6,23.5,0,0
445,2262,60:16,60:36,192,OL Reign,2nd half,49.6,23.5,0,75.0,63.0,36.4,0,0
446,2267,60:53,61:13,75,Portland Thorns,2nd half,42.0,31.6,1,94.0,89.5,36.6,0,0
447,2279,61:30,61:50,243,OL Reign,2nd half,17.4,29.0,0,94.0,55.0,8.9,0,0
448,2281,61:33,61:53,94,Portland Thorns,2nd half,50.0,59.1,0,172.0,75.0,55.1,0,0
449,2287,61:37,61:57,172,OL Reign,2nd half,30.0,10.5,1,166.0,39.5,4.3,0,0
450,2290,61:39,61:59,166,OL Reign,2nd half,42.0,3.1,0,150.0,73.7,10.8,0,0
451,2293,61:43,62:03,150,Portland Thorns,2nd half,26.0,64.2,0,219.0,29.0,64.9,0,0
452,2302,61:50,62:10,72,OL Reign,2nd half,79.0,6.5,1,166.0,76.0,2.6,0,0
453,2304,61:52,62:12,166,OL Reign,2nd half,74.8,2.9,1,135.0,60.7,7.9,0,0
454,2308,61:55,62:15,135,OL Reign,2nd half,58.2,11.3,1,172.0,37.4,8.4,0,0
455,2310,61:58,62:18,172,OL Reign,2nd half,34.9,12.7,1,243.0,17.9,32.1,0,0
456,2314,62:02,62:22,243,OL Reign,2nd half,18.1,31.1,0,16.0,53.8,30.9,0,0
457,2318,62:06,62:26,16,Portland Thorns,2nd half,56.5,37.4,1,74.0,76.7,38.5,0,0
458,2321,62:07,62:27,74,Portland Thorns,2nd half,76.7,38.5,1,213.0,75.4,47.4,0,0
459,2323,62:08,62:28,213,Portland Thorns,2nd half,75.4,47.4,1,89.0,104.4,58.7,0,0
460,2330,62:16,62:36,172,OL Reign,2nd half,3.2,6.0,0,150.0,44.7,11.5,0,0
461,2336,62:18,62:38,150,Portland Thorns,2nd half,60.3,56.5,0,166.0,79.2,68.0,0,0
462,2337,62:35,62:55,166,OL Reign,2nd half,25.8,0.0,1,219.0,37.0,4.3,0,0
463,2341,62:38,62:58,213,Portland Thorns,2nd half,70.6,57.0,1,89.0,74.3,65.4,0,0
464,2346,62:39,62:59,89,Portland Thorns,2nd half,77.3,64.6,1,74.0,82.1,59.4,0,0
465,2353,62:43,63:03,233,OL Reign,2nd half,27.3,22.5,1,31.0,27.9,55.8,0,0
466,2354,62:48,63:08,31,OL Reign,2nd half,27.9,55.8,1,8.0,26.9,52.4,0,0
467,2355,62:51,63:11,8,OL Reign,2nd half,26.9,52.4,1,31.0,39.7,67.0,0,0
468,2356,62:52,63:12,31,OL Reign,2nd half,39.7,67.0,1,192.0,48.5,64.6,0,0
469,2357,62:53,63:13,192,OL Reign,2nd half,48.5,64.6,1,31.0,36.5,35.2,0,0
470,2360,62:55,63:15,31,OL Reign,2nd half,39.5,61.1,0,89.0,36.5,35.2,0,0
471,2364,62:59,63:19,89,Portland Thorns,2nd half,67.8,29.2,1,94.0,71.4,38.8,0,0
472,2367,63:02,63:22,94,Portland Thorns,2nd half,74.6,45.0,0,172.0,99.5,52.7,0,0
473,2370,63:07,63:27,172,OL Reign,2nd half,5.5,15.3,0,89.0,41.4,5.3,0,0
474,2384,63:59,64:19,89,Portland Thorns,2nd half,63.8,62.7,1,94.0,90.1,29.5,0,0
475,2395,64:27,64:47,192,OL Reign,2nd half,54.6,60.3,1,228.0,71.8,63.7,0,0
476,2403,64:31,64:51,228,OL Reign,2nd half,72.4,61.5,0,150.0,95.8,54.4,0,0
477,2407,64:35,64:55,150,Portland Thorns,2nd half,8.6,3.1,0,31.0,34.4,1.9,0,0
478,2411,64:46,65:06,30,Portland Thorns,2nd half,32.6,0.0,1,39.0,46.0,2.9,0,0
479,2413,64:48,65:08,39,Portland Thorns,2nd half,46.0,2.9,1,74.0,58.2,5.7,0,0
480,2422,64:50,65:10,74,Portland Thorns,2nd half,58.2,6.2,1,213.0,51.2,7.2,0,0
481,2424,64:51,65:11,213,Portland Thorns,2nd half,51.2,7.2,0,233.0,54.0,6.2,0,0
482,2429,65:19,65:39,217,Portland Thorns,2nd half,49.3,9.6,1,74.0,83.4,27.5,0,0
483,2433,65:22,65:42,74,Portland Thorns,2nd half,83.4,27.5,0,135.0,90.7,31.4,0,0
484,2440,65:30,65:50,217,Portland Thorns,2nd half,58.0,4.5,1,94.0,87.6,32.3,0,0
485,2443,65:32,65:52,94,Portland Thorns,2nd half,87.6,32.3,0,172.0,87.6,32.3,0,0
486,2451,66:02,66:22,243,OL Reign,2nd half,4.8,35.9,1,233.0,45.2,57.7,0,0
487,2455,66:05,66:25,16,Portland Thorns,2nd half,59.8,10.3,0,233.0,59.8,10.3,0,0
488,2472,66:10,66:30,172,OL Reign,2nd half,30.2,41.9,1,8.0,23.3,48.4,0,0
489,2479,66:13,66:33,39,Portland Thorns,2nd half,82.3,16.0,0,243.0,91.6,28.5,0,0
490,2488,67:08,67:28,243,OL Reign,2nd half,13.4,39.5,0,39.0,53.5,63.7,0,0
491,2490,67:21,67:41,192,OL Reign,2nd half,53.8,68.0,1,172.0,34.0,45.5,0,0
492,2493,67:25,67:45,172,OL Reign,2nd half,37.2,40.5,1,192.0,84.2,60.6,0,0
493,2501,67:45,68:05,192,OL Reign,2nd half,84.2,60.3,0,217.0,96.0,40.5,1,0
494,2506,67:48,68:08,89,Portland Thorns,2nd half,24.6,35.0,1,94.0,31.5,28.7,0,0
495,2511,67:51,68:11,94,Portland Thorns,2nd half,38.6,29.2,1,213.0,52.7,22.0,0,0
496,2517,67:57,68:17,213,Portland Thorns,2nd half,75.8,12.2,1,94.0,90.3,31.6,0,0
497,2530,69:00,69:20,192,OL Reign,2nd half,44.5,54.1,1,72.0,50.0,53.6,0,0
498,2532,69:05,69:25,72,OL Reign,2nd half,59.6,59.9,1,192.0,65.9,64.9,0,0
499,2539,69:08,69:28,192,OL Reign,2nd half,73.5,64.9,0,75.0,102.1,34.7,1,0
500,2543,69:13,69:33,75,Portland Thorns,2nd half,14.3,38.8,1,121.0,39.3,61.8,0,0
501,2544,69:18,69:38,121,Portland Thorns,2nd half,39.3,61.8,0,166.0,46.2,68.0,0,0
502,2545,69:39,69:59,166,OL Reign,2nd half,58.8,0.0,0,94.0,76.7,6.5,0,0
503,2550,69:41,70:01,94,Portland Thorns,2nd half,28.3,61.5,0,72.0,26.0,46.5,0,0
504,2556,69:43,70:03,72,OL Reign,2nd half,71.8,13.9,0,217.0,79.0,21.5,0,0
505,2559,69:46,70:06,217,Portland Thorns,2nd half,27.1,38.8,1,74.0,69.3,29.5,0,0
506,2566,69:52,70:12,135,OL Reign,2nd half,36.1,28.7,1,172.0,50.2,5.0,0,0
507,2569,69:54,70:14,172,OL Reign,2nd half,20.6,23.7,0,121.0,50.2,5.0,0,0
508,2573,69:56,70:16,121,Portland Thorns,2nd half,54.8,63.0,1,94.0,57.1,56.5,0,0
509,2576,70:00,70:20,94,Portland Thorns,2nd half,58.4,53.4,0,243.0,98.7,46.7,0,0
510,2581,70:11,70:31,243,OL Reign,2nd half,11.1,38.1,1,233.0,27.9,39.3,0,0
511,2582,70:14,70:34,233,OL Reign,2nd half,27.9,39.3,1,135.0,16.4,32.1,0,0
512,2583,70:21,70:41,135,OL Reign,2nd half,16.4,32.1,1,243.0,6.3,36.4,0,0
513,2584,70:25,70:45,243,OL Reign,2nd half,6.3,36.4,1,31.0,45.6,59.9,0,0
514,2589,70:28,70:48,39,Portland Thorns,2nd half,59.4,8.1,1,16.0,68.0,12.9,0,0
515,2599,70:34,70:54,16,Portland Thorns,2nd half,65.1,17.2,1,74.0,91.1,16.3,0,0
516,2605,71:05,71:25,30,Portland Thorns,2nd half,89.2,0.0,1,94.0,98.3,18.0,0,0
517,2612,71:07,71:27,72,OL Reign,2nd half,6.7,50.0,1,192.0,14.7,49.3,0,0
518,2614,71:10,71:30,192,OL Reign,2nd half,14.7,49.3,1,219.0,39.1,10.3,0,0
519,2615,71:15,71:35,219,OL Reign,2nd half,39.1,10.3,0,150.0,70.8,5.3,0,0
520,2618,71:20,71:40,150,Portland Thorns,2nd half,29.8,59.1,1,217.0,29.0,41.7,0,0
521,2622,71:23,71:43,217,Portland Thorns,2nd half,30.2,35.4,0,31.0,72.9,18.9,0,0
522,2624,71:26,71:46,31,OL Reign,2nd half,32.1,49.1,0,94.0,49.3,39.7,0,0
523,2630,71:30,71:50,135,OL Reign,2nd half,35.5,42.6,0,94.0,36.8,42.1,0,0
524,2641,71:32,71:52,172,OL Reign,2nd half,25.0,34.2,1,31.0,29.2,53.6,0,0
525,2643,71:36,71:56,31,OL Reign,2nd half,31.1,63.5,1,192.0,66.4,67.0,0,0
526,2651,71:44,72:04,30,Portland Thorns,2nd half,21.4,2.4,1,217.0,10.9,9.1,0,0
527,2652,71:45,72:05,217,Portland Thorns,2nd half,10.9,9.1,1,16.0,31.9,12.5,0,0
528,2665,73:04,73:24,30,Portland Thorns,2nd half,33.2,0.0,1,39.0,47.2,2.2,0,0
529,2666,73:05,73:25,39,Portland Thorns,2nd half,47.2,2.2,1,16.0,48.3,11.3,0,0
530,2667,73:07,73:27,16,Portland Thorns,2nd half,48.3,11.3,0,135.0,56.3,12.0,0,0
531,2676,73:14,73:34,135,OL Reign,2nd half,56.7,52.2,0,30.0,71.0,68.0,0,0
532,2678,73:25,73:45,30,Portland Thorns,2nd half,34.0,0.0,1,39.0,47.0,3.4,0,0
533,2680,73:26,73:46,39,Portland Thorns,2nd half,47.0,3.4,0,31.0,56.3,6.7,0,0
