,start_time,end_time,player_ID,team,action,half,pos_x,pos_y
2083,49:20,49:40,Crystal Alyssia Dunn,North Carolina Courage,Positional attacks,1st half,98.5,28.5
2084,49:21,49:41,Alyssa Naeher,Chicago Red Stars,Errors,1st half,7.1,42.6
2085,49:21,49:41,Julie Beth Ertz,Chicago Red Stars,Errors leading to goal,1st half,7.1,42.6
2086,49:21,49:41,Julie Beth Ertz,Chicago Red Stars,Errors,1st half,7.1,42.6
2087,49:21,49:41,Alyssa Naeher,Chicago Red Stars,Errors leading to goal,1st half,7.1,42.6
2088,49:21,49:41,Crystal Alyssia Dunn,North Carolina Courage,Positional attacks,1st half,97.9,25.4
2089,50:19,50:39,Casey Short,Chicago Red Stars,Positional attacks,1st half,67.4,56.0
2090,50:19,50:39,Casey Short,Chicago Red Stars,Passes accurate,1st half,67.4,56.0
2091,50:20,50:40,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,1st half,75.4,60.1
2092,50:22,50:42,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,1st half,69.9,61.8
2093,50:22,50:42,Yuki Ogimi-Nagasato,Chicago Red Stars,Passes accurate,1st half,69.9,61.8
2094,50:23,50:43,Morgan Gautrat,Chicago Red Stars,Positional attacks,1st half,64.5,63.2
2095,50:23,50:43,Morgan Gautrat,Chicago Red Stars,Dribbling,1st half,64.5,63.2
2096,50:28,50:48,Morgan Gautrat,Chicago Red Stars,Positional attacks,1st half,75.0,35.9
2097,50:28,50:48,Morgan Gautrat,Chicago Red Stars,Passes accurate,1st half,75.0,35.9
2098,50:31,50:51,Sarah Gorden,Chicago Red Stars,Positional attacks,1st half,83.6,7.9
2099,50:31,50:51,Sarah Gorden,Chicago Red Stars,Dribbling,1st half,83.6,7.9
2100,50:35,50:55,Sarah Gorden,Chicago Red Stars,Positional attacks,1st half,92.2,16.8
2101,50:35,50:55,Sarah Gorden,Chicago Red Stars,Crosses (accurate),1st half,92.2,16.8
2102,50:35,50:55,Sarah Gorden,Chicago Red Stars,Passes into the penalty box,1st half,92.2,16.8
2103,50:35,50:55,Sarah Gorden,Chicago Red Stars,Passes accurate,1st half,92.2,16.8
2104,50:35,50:55,Sarah Gorden,Chicago Red Stars,Positional attacks,1st half,92.2,16.8
2105,50:36,50:56,Samantha Kerr,Chicago Red Stars,Passes accurate,1st half,94.7,35.7
2106,50:36,50:56,Samantha Kerr,Chicago Red Stars,Passes into the penalty box,1st half,94.7,35.7
2107,50:36,50:56,Samantha Kerr,Chicago Red Stars,Positional attacks,1st half,94.7,35.7
2108,50:37,50:57,Samantha Mewis,North Carolina Courage,Positional attacks,1st half,10.1,34.2
2109,50:37,50:57,Vanessa Sue Di Bernardo,Chicago Red Stars,Shots,1st half,90.9,33.0
2110,50:37,50:57,Vanessa Sue Di Bernardo,Chicago Red Stars,Positional attacks,1st half,90.9,33.0
2111,50:37,50:57,Samantha Mewis,North Carolina Courage,Interceptions,1st half,10.1,34.2
2112,50:40,51:00,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,1st half,99.8,42.1
2113,50:40,51:00,Yuki Ogimi-Nagasato,Chicago Red Stars,Passes into the penalty box,1st half,99.8,42.1
2114,50:40,51:00,Yuki Ogimi-Nagasato,Chicago Red Stars,Picking-ups (in opp. half),1st half,99.8,42.1
2115,50:40,51:00,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,1st half,99.8,42.1
2116,50:40,51:00,Yuki Ogimi-Nagasato,Chicago Red Stars,Passes accurate,1st half,99.8,42.1
2117,50:40,51:00,Yuki Ogimi-Nagasato,Chicago Red Stars,Picking-ups,1st half,99.8,42.1
2118,50:42,51:02,Samantha Kerr,Chicago Red Stars,Positional attacks,1st half,93.0,51.2
2119,50:43,51:03,Samantha Kerr,Chicago Red Stars,Positional attacks,1st half,91.6,50.5
2120,50:43,51:03,Samantha Kerr,Chicago Red Stars,Passes accurate,1st half,91.6,50.5
2121,50:43,51:03,Samantha Kerr,Chicago Red Stars,Passes into the penalty box,1st half,91.6,50.5
2122,50:44,51:04,Yuki Ogimi-Nagasato,Chicago Red Stars,Lost balls,1st half,92.0,46.7
2123,50:44,51:04,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,1st half,98.5,48.6
2124,50:44,51:04,Yuki Ogimi-Nagasato,Chicago Red Stars,Passes into the penalty box,1st half,98.5,48.6
2125,50:44,51:04,Yuki Ogimi-Nagasato,Chicago Red Stars,Passes (inaccurate),1st half,98.5,48.6
2126,50:45,51:05,Samantha Mewis,North Carolina Courage,Positional attacks,1st half,13.0,21.3
2127,50:45,51:05,Samantha Mewis,North Carolina Courage,Picking-ups,1st half,13.0,21.3
2128,50:57,51:17,Casey Short,Chicago Red Stars,Passes accurate,1st half,68.5,68.0
2129,50:57,51:17,Casey Short,Chicago Red Stars,Positional attacks,1st half,68.5,68.0
2130,50:58,51:18,Morgan Gautrat,Chicago Red Stars,Positional attacks,1st half,74.3,67.3
2131,51:01,51:21,Morgan Gautrat,Chicago Red Stars,Lost balls,1st half,62.2,65.4
2132,51:01,51:21,Morgan Gautrat,Chicago Red Stars,Passes (inaccurate),1st half,73.3,65.8
2133,51:01,51:21,Morgan Gautrat,Chicago Red Stars,Positional attacks,1st half,73.3,65.8
2134,51:02,51:22,Jessica Marie McDonald,North Carolina Courage,Counter-attacks,1st half,42.8,2.6
2135,51:02,51:22,Jessica Marie McDonald,North Carolina Courage,Positional attacks,1st half,42.8,2.6
2136,51:02,51:22,Jessica Marie McDonald,North Carolina Courage,Picking-ups,1st half,42.8,2.6
2137,51:02,51:22,Jessica Marie McDonald,North Carolina Courage,Dribbling,1st half,42.8,2.6
2138,51:06,51:26,Jessica Marie McDonald,North Carolina Courage,Counter-attacks,1st half,62.8,6.9
2139,51:06,51:26,Jessica Marie McDonald,North Carolina Courage,Dribbles (Unsuccessful actions),1st half,62.8,6.9
2140,51:06,51:26,Jessica Marie McDonald,North Carolina Courage,Challenges (lost),1st half,62.8,6.9
2141,51:06,51:26,Casey Short,Chicago Red Stars,Tackles (Successful actions),1st half,42.2,61.1
2142,51:06,51:26,Casey Short,Chicago Red Stars,Challenges (won),1st half,42.2,61.1
2143,51:07,51:27,Kathleen Camille Naughton,Chicago Red Stars,Picking-ups,1st half,30.5,57.2
2144,51:07,51:27,Kathleen Camille Naughton,Chicago Red Stars,Counter-attacks,1st half,30.5,57.2
2145,45:00,45:17,Abby Dahlkemper,North Carolina Courage,Passes accurate,2nd half,33.8,32.8
2146,45:00,45:17,Abby Dahlkemper,North Carolina Courage,Positional attacks,2nd half,33.8,32.8
2147,45:00,45:15,Denise O'Sullivan,North Carolina Courage,Positional attacks,2nd half,47.7,31.8
2148,45:00,45:15,Debinha,North Carolina Courage,Positional attacks,2nd half,50.6,33.5
2149,45:00,45:14,Denise O'Sullivan,North Carolina Courage,Positional attacks,2nd half,52.5,33.8
2150,45:00,45:15,Debinha,North Carolina Courage,Passes accurate,2nd half,50.6,33.5
2151,45:00,45:15,Denise O'Sullivan,North Carolina Courage,Passes accurate,2nd half,47.7,31.8
2152,45:00,45:14,Denise O'Sullivan,North Carolina Courage,Passes accurate,2nd half,52.5,33.8
2153,45:00,45:20,Samantha Mewis,North Carolina Courage,Air challenges (lost),2nd half,69.1,44.3
2154,45:00,45:20,Samantha Mewis,North Carolina Courage,Lost balls,2nd half,69.1,44.3
2155,45:00,45:20,Morgan Gautrat,Chicago Red Stars,Challenges (won),2nd half,35.9,23.7
2156,45:00,45:20,Samantha Mewis,North Carolina Courage,Challenges (lost),2nd half,69.1,44.3
2157,45:00,45:20,Morgan Gautrat,Chicago Red Stars,Positional attacks,2nd half,35.9,23.7
2158,45:00,45:20,Morgan Gautrat,Chicago Red Stars,Air challenges (won),2nd half,35.9,23.7
2159,45:03,45:23,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,2nd half,41.8,14.4
2160,45:03,45:23,Katie Johnson Carreon,Chicago Red Stars,Picking-ups,2nd half,41.8,14.4
2161,45:04,45:24,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,2nd half,35.1,18.0
2162,45:04,45:24,Katie Johnson Carreon,Chicago Red Stars,Passes accurate,2nd half,35.1,18.0
2164,45:06,45:26,Julie Beth Ertz,Chicago Red Stars,Positional attacks,2nd half,24.8,24.4
2165,45:06,45:26,Julie Beth Ertz,Chicago Red Stars,Passes accurate,2nd half,24.8,24.4
2166,45:09,45:29,Casey Short,Chicago Red Stars,Positional attacks,2nd half,41.6,57.9
2167,45:11,45:31,Casey Short,Chicago Red Stars,Passes accurate,2nd half,46.2,59.1
2168,45:11,45:31,Casey Short,Chicago Red Stars,Positional attacks,2nd half,46.2,59.1
2169,45:13,45:33,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,2nd half,67.0,62.5
2170,45:14,45:34,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,2nd half,59.8,61.8
2171,45:14,45:34,Yuki Ogimi-Nagasato,Chicago Red Stars,Passes accurate,2nd half,59.8,61.8
2172,45:15,45:35,Danielle Colaprico,Chicago Red Stars,Positional attacks,2nd half,57.3,51.7
2173,45:16,45:36,Danielle Colaprico,Chicago Red Stars,Positional attacks,2nd half,62.2,53.9
2174,45:16,45:36,Danielle Colaprico,Chicago Red Stars,Passes accurate,2nd half,62.2,53.9
2175,45:17,45:37,Vanessa Sue Di Bernardo,Chicago Red Stars,Positional attacks,2nd half,73.7,46.5
2176,45:18,45:38,Vanessa Sue Di Bernardo,Chicago Red Stars,Positional attacks,2nd half,69.5,53.6
2177,45:18,45:38,Vanessa Sue Di Bernardo,Chicago Red Stars,Passes (inaccurate),2nd half,69.5,53.6
2178,45:20,45:40,Heather Ann OReilly,North Carolina Courage,Positional attacks,2nd half,21.4,9.8
2179,45:20,45:40,Heather Ann OReilly,North Carolina Courage,Interceptions,2nd half,21.4,9.8
2180,45:22,45:42,Heather Ann OReilly,North Carolina Courage,Positional attacks,2nd half,24.6,8.9
2181,45:22,45:42,Heather Ann OReilly,North Carolina Courage,Passes (inaccurate),2nd half,24.6,8.9
2182,45:22,45:42,Yuki Ogimi-Nagasato,Chicago Red Stars,Interceptions (in opp. half),2nd half,80.0,62.5
2183,45:22,45:42,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,2nd half,80.0,62.5
2184,45:22,45:42,Yuki Ogimi-Nagasato,Chicago Red Stars,Interceptions,2nd half,80.0,62.5
2185,45:23,45:43,Heather Ann OReilly,North Carolina Courage,Positional attacks,2nd half,20.2,5.5
2186,45:23,45:43,Heather Ann OReilly,North Carolina Courage,Positional attacks,2nd half,20.2,5.5
2187,45:23,45:43,Heather Ann OReilly,North Carolina Courage,Passes (inaccurate),2nd half,20.2,5.5
2188,45:23,45:43,Heather Ann OReilly,North Carolina Courage,Picking-ups,2nd half,20.2,5.5
2189,45:24,45:44,Yuki Ogimi-Nagasato,Chicago Red Stars,Lost balls,2nd half,80.0,63.2
2190,45:24,45:44,Yuki Ogimi-Nagasato,Chicago Red Stars,Interceptions (in opp. half),2nd half,80.0,63.2
2191,45:24,45:44,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,2nd half,80.0,63.2
2192,45:24,45:44,Yuki Ogimi-Nagasato,Chicago Red Stars,Interceptions,2nd half,80.0,63.2
2193,45:32,45:52,Kathleen Camille Naughton,Chicago Red Stars,Positional attacks,2nd half,72.2,68.0
2194,45:32,45:52,Heather Ann OReilly,North Carolina Courage,Passes accurate,2nd half,32.8,0.0
2195,45:32,45:52,Heather Ann OReilly,North Carolina Courage,Positional attacks,2nd half,32.8,0.0
2196,45:34,45:54,Debinha,North Carolina Courage,Passes accurate,2nd half,38.2,6.9
2197,45:34,45:54,Debinha,North Carolina Courage,Positional attacks,2nd half,38.2,6.9
2198,45:36,45:56,Lynn Williams,North Carolina Courage,Positional attacks,2nd half,43.5,4.5
2199,45:36,45:56,Lynn Williams,North Carolina Courage,Dribbling,2nd half,43.5,4.5
2200,45:41,46:01,Lynn Williams,North Carolina Courage,Positional attacks,2nd half,47.0,3.4
2201,45:41,46:01,Lynn Williams,North Carolina Courage,Lost balls,2nd half,87.6,8.9
2202,45:41,46:01,Lynn Williams,North Carolina Courage,Passes (inaccurate),2nd half,47.0,3.4
2203,45:46,46:06,Julie Beth Ertz,Chicago Red Stars,Picking-ups,2nd half,17.4,59.1
2204,45:46,46:06,Julie Beth Ertz,Chicago Red Stars,Positional attacks,2nd half,17.4,59.1
2205,45:53,46:13,Julie Beth Ertz,Chicago Red Stars,Passes accurate,2nd half,23.7,39.0
2206,45:53,46:13,Julie Beth Ertz,Chicago Red Stars,Positional attacks,2nd half,23.7,39.0
2207,45:56,46:16,Denise O'Sullivan,North Carolina Courage,Challenges (lost),2nd half,48.1,61.3
2208,45:56,46:16,Sarah Gorden,Chicago Red Stars,Dribbles (Successful actions),2nd half,56.9,6.7
2209,45:56,46:16,Sarah Gorden,Chicago Red Stars,Positional attacks,2nd half,56.9,6.7
2210,45:56,46:16,Denise O'Sullivan,North Carolina Courage,Tackles (Unsuccessful actions),2nd half,48.1,61.3
2211,45:59,46:19,Sarah Gorden,Chicago Red Stars,Positional attacks,2nd half,58.2,9.1
2212,45:59,46:19,Sarah Gorden,Chicago Red Stars,Passes accurate,2nd half,58.2,9.1
2213,46:00,46:20,Samantha Kerr,Chicago Red Stars,Positional attacks,2nd half,74.8,26.1
2214,46:01,46:21,Samantha Kerr,Chicago Red Stars,Positional attacks,2nd half,74.1,30.6
2215,46:01,46:21,Samantha Kerr,Chicago Red Stars,Passes accurate,2nd half,74.1,30.6
2216,46:02,46:22,Vanessa Sue Di Bernardo,Chicago Red Stars,Positional attacks,2nd half,76.7,40.2
2217,46:04,46:24,Vanessa Sue Di Bernardo,Chicago Red Stars,Passes into the penalty box,2nd half,79.4,42.9
2218,46:04,46:24,Vanessa Sue Di Bernardo,Chicago Red Stars,Positional attacks,2nd half,79.4,42.9
2219,46:04,46:24,Vanessa Sue Di Bernardo,Chicago Red Stars,Extra attacking pass,2nd half,79.4,42.9
2220,46:04,46:24,Vanessa Sue Di Bernardo,Chicago Red Stars,Passes accurate,2nd half,79.4,42.9
2221,46:04,46:24,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,2nd half,98.1,47.4
2222,46:06,46:26,Abby Dahlkemper,North Carolina Courage,Positional attacks,2nd half,6.7,21.5
2223,46:06,46:26,Yuki Ogimi-Nagasato,Chicago Red Stars,Challenges (lost),2nd half,98.3,46.5
2224,46:06,46:26,Abby Dahlkemper,North Carolina Courage,Challenges (won),2nd half,6.7,21.5
2225,46:08,46:28,Abby Dahlkemper,North Carolina Courage,Positional attacks,2nd half,2.1,22.0
2226,46:33,46:53,Vanessa Sue Di Bernardo,Chicago Red Stars,Passes accurate,2nd half,105.0,68.0
2227,46:33,46:53,Vanessa Sue Di Bernardo,Chicago Red Stars,Corner attacks,2nd half,105.0,68.0
2228,46:34,46:54,Yuki Ogimi-Nagasato,Chicago Red Stars,Corner attacks,2nd half,100.2,57.0
2229,46:34,46:54,Yuki Ogimi-Nagasato,Chicago Red Stars,Passes (inaccurate),2nd half,100.2,57.0
2230,46:34,46:54,Yuki Ogimi-Nagasato,Chicago Red Stars,Lost balls,2nd half,90.1,59.4
2231,46:36,46:56,Crystal Alyssia Dunn,North Carolina Courage,Dribbling,2nd half,14.9,8.6
2232,46:36,46:56,Crystal Alyssia Dunn,North Carolina Courage,Corner attacks,2nd half,14.9,8.6
2233,46:36,46:56,Crystal Alyssia Dunn,North Carolina Courage,Interceptions,2nd half,14.9,8.6
2234,46:37,46:57,Vanessa Sue Di Bernardo,Chicago Red Stars,Fouls,2nd half,82.5,59.1
2235,47:23,47:43,Abby Dahlkemper,North Carolina Courage,Passes accurate,2nd half,20.2,13.9
2236,47:23,47:43,Abby Dahlkemper,North Carolina Courage,Positional attacks,2nd half,20.2,13.9
2237,47:23,47:43,Stephanie Labbe,North Carolina Courage,Positional attacks,2nd half,12.6,26.6
2238,47:25,47:45,Stephanie Labbe,North Carolina Courage,Passes (inaccurate),2nd half,14.1,25.4
2239,47:25,47:45,Stephanie Labbe,North Carolina Courage,Positional attacks,2nd half,14.1,25.4
2240,47:27,47:47,Danielle Colaprico,Chicago Red Stars,Positional attacks,2nd half,58.4,54.6
2241,47:27,47:47,Danielle Colaprico,Chicago Red Stars,Positional attacks,2nd half,58.4,54.6
2242,47:27,47:47,Danielle Colaprico,Chicago Red Stars,Picking-ups (in opp. half),2nd half,58.4,54.6
2243,47:27,47:47,Danielle Colaprico,Chicago Red Stars,Passes (inaccurate),2nd half,58.4,54.6
2244,47:27,47:47,Danielle Colaprico,Chicago Red Stars,Picking-ups,2nd half,58.4,54.6
2245,47:29,47:49,Samantha Mewis,North Carolina Courage,Passes (inaccurate),2nd half,35.1,19.2
2246,47:29,47:49,Samantha Mewis,North Carolina Courage,Positional attacks,2nd half,35.1,19.2
2247,47:29,47:49,Samantha Mewis,North Carolina Courage,Lost balls,2nd half,50.0,27.1
2248,47:29,47:49,Samantha Mewis,North Carolina Courage,Positional attacks,2nd half,35.1,19.2
2249,47:29,47:49,Samantha Mewis,North Carolina Courage,Interceptions,2nd half,35.1,19.2
2250,47:29,47:49,Samantha Mewis,North Carolina Courage,Lost balls (in opp. half),2nd half,50.0,27.1
2251,47:31,47:51,Morgan Gautrat,Chicago Red Stars,Passes accurate,2nd half,55.0,40.9
2252,47:31,47:51,Morgan Gautrat,Chicago Red Stars,Positional attacks,2nd half,55.0,40.9
2253,47:31,47:51,Morgan Gautrat,Chicago Red Stars,Positional attacks,2nd half,55.0,40.9
2254,47:31,47:51,Morgan Gautrat,Chicago Red Stars,Picking-ups,2nd half,55.0,40.9
2255,47:31,47:51,Morgan Gautrat,Chicago Red Stars,Picking-ups (in opp. half),2nd half,55.0,40.9
2256,47:32,47:52,Danielle Colaprico,Chicago Red Stars,Positional attacks,2nd half,57.8,51.7
2257,47:32,47:52,Danielle Colaprico,Chicago Red Stars,Passes accurate,2nd half,57.8,51.2
2258,47:32,47:52,Danielle Colaprico,Chicago Red Stars,Positional attacks,2nd half,57.8,51.2
2259,47:33,47:53,Vanessa Sue Di Bernardo,Chicago Red Stars,Positional attacks,2nd half,63.0,47.6
2260,47:33,47:53,Vanessa Sue Di Bernardo,Chicago Red Stars,Passes accurate,2nd half,63.0,47.6
2261,47:34,47:54,Casey Short,Chicago Red Stars,Positional attacks,2nd half,57.5,62.7
2262,47:36,47:56,Casey Short,Chicago Red Stars,Passes accurate,2nd half,61.1,62.3
2263,47:36,47:56,Casey Short,Chicago Red Stars,Positional attacks,2nd half,61.1,62.3
2264,47:37,47:57,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,2nd half,71.2,52.9
2265,47:39,47:59,Yuki Ogimi-Nagasato,Chicago Red Stars,Passes accurate,2nd half,68.2,47.9
2266,47:39,47:59,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,2nd half,68.2,47.9
2267,47:41,48:01,Sarah Gorden,Chicago Red Stars,Positional attacks,2nd half,70.6,20.4
2268,47:43,48:03,Sarah Gorden,Chicago Red Stars,Passes accurate,2nd half,76.0,20.4
2269,47:43,48:03,Sarah Gorden,Chicago Red Stars,Positional attacks,2nd half,76.0,20.4
2270,47:44,48:04,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,2nd half,83.6,23.2
2271,47:44,48:04,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,2nd half,84.8,23.9
2272,47:44,48:04,Katie Johnson Carreon,Chicago Red Stars,Passes into the penalty box,2nd half,84.8,23.9
2273,47:44,48:04,Katie Johnson Carreon,Chicago Red Stars,Passes (inaccurate),2nd half,84.8,23.9
2274,47:44,48:04,Katie Johnson Carreon,Chicago Red Stars,Lost balls,2nd half,102.9,48.6
2275,48:10,48:30,Stephanie Labbe,North Carolina Courage,Positional attacks,2nd half,5.5,29.5
2276,48:10,48:30,Stephanie Labbe,North Carolina Courage,Goal kicks,2nd half,5.5,29.5
2277,48:10,48:30,Stephanie Labbe,North Carolina Courage,Passes accurate,2nd half,5.5,29.5
2278,48:13,48:33,Jessica Marie McDonald,North Carolina Courage,Positional attacks,2nd half,46.8,9.3
2279,48:13,48:33,Jessica Marie McDonald,North Carolina Courage,Passes accurate,2nd half,46.8,9.3
2280,48:15,48:35,Lynn Williams,North Carolina Courage,Positional attacks,2nd half,59.8,19.6
2281,48:15,48:35,Morgan Gautrat,Chicago Red Stars,Positional attacks,2nd half,44.5,51.7
2282,48:15,48:35,Lynn Williams,North Carolina Courage,Challenges (lost),2nd half,60.5,16.3
2283,48:15,48:35,Morgan Gautrat,Chicago Red Stars,Tackles (Successful actions),2nd half,44.5,51.7
2284,48:15,48:35,Lynn Williams,North Carolina Courage,Lost balls,2nd half,60.5,16.3
2285,48:15,48:35,Morgan Gautrat,Chicago Red Stars,Challenges (won),2nd half,44.5,51.7
2286,48:17,48:37,Julie Beth Ertz,Chicago Red Stars,Picking-ups,2nd half,41.6,45.3
2287,48:17,48:37,Julie Beth Ertz,Chicago Red Stars,Counter-attacks,2nd half,41.6,45.3
2288,48:17,48:37,Julie Beth Ertz,Chicago Red Stars,Counter-attacks,2nd half,41.6,45.3
2289,48:17,48:37,Julie Beth Ertz,Chicago Red Stars,Dribbling,2nd half,41.6,45.3
2290,48:22,48:42,Julie Beth Ertz,Chicago Red Stars,Passes into the penalty box,2nd half,64.5,51.7
2291,48:22,48:42,Julie Beth Ertz,Chicago Red Stars,Passes (inaccurate),2nd half,64.5,51.7
2292,48:22,48:42,Julie Beth Ertz,Chicago Red Stars,Lost balls,2nd half,93.4,33.0
2293,48:22,48:42,Julie Beth Ertz,Chicago Red Stars,Counter-attacks,2nd half,64.5,51.7
2294,48:24,48:44,Stephanie Labbe,North Carolina Courage,Counter-attacks,2nd half,8.4,34.7
2295,48:25,48:45,Stephanie Labbe,North Carolina Courage,Counter-attacks,2nd half,11.6,35.0
2296,48:25,48:45,Stephanie Labbe,North Carolina Courage,Interceptions,2nd half,11.6,35.0
2297,48:39,48:59,Stephanie Labbe,North Carolina Courage,Positional attacks,2nd half,13.0,30.2
2298,48:39,48:59,Stephanie Labbe,North Carolina Courage,Passes accurate,2nd half,13.0,30.2
2299,48:40,49:00,Jessica Marie McDonald,North Carolina Courage,Positional attacks,2nd half,51.2,15.3
2300,48:40,49:00,Jessica Marie McDonald,North Carolina Courage,Passes (inaccurate),2nd half,51.2,15.3
2301,48:42,49:02,Julie Beth Ertz,Chicago Red Stars,Positional attacks,2nd half,37.0,43.6
2302,48:42,49:02,Julie Beth Ertz,Chicago Red Stars,Passes (inaccurate),2nd half,37.0,43.6
2303,48:42,49:02,Julie Beth Ertz,Chicago Red Stars,Picking-ups,2nd half,37.0,43.6
2304,48:42,49:02,Julie Beth Ertz,Chicago Red Stars,Positional attacks,2nd half,37.0,43.6
2305,48:44,49:04,Denise O'Sullivan,North Carolina Courage,Positional attacks,2nd half,37.0,26.3
2306,48:44,49:04,Denise O'Sullivan,North Carolina Courage,Picking-ups,2nd half,37.0,26.3
2307,48:45,49:05,Denise O'Sullivan,North Carolina Courage,Passes accurate,2nd half,38.6,29.5
2308,48:45,49:05,Denise O'Sullivan,North Carolina Courage,Positional attacks,2nd half,38.6,29.5
2309,48:50,49:10,Jaelene Mckenzie Daniels,North Carolina Courage,Positional attacks,2nd half,55.7,66.3
2310,48:51,49:11,Jaelene Mckenzie Daniels,North Carolina Courage,Positional attacks,2nd half,56.5,65.4
2311,48:51,49:11,Jaelene Mckenzie Daniels,North Carolina Courage,Passes accurate,2nd half,56.5,65.4
2312,48:53,49:13,Debinha,North Carolina Courage,Dribbling,2nd half,62.6,53.4
2313,48:53,49:13,Debinha,North Carolina Courage,Positional attacks,2nd half,62.6,53.4
2314,48:53,49:13,Debinha,North Carolina Courage,Positional attacks,2nd half,62.6,53.4
2315,48:59,49:19,Debinha,North Carolina Courage,Positional attacks,2nd half,80.0,21.8
2316,48:59,49:19,Debinha,North Carolina Courage,Passes accurate,2nd half,80.0,21.8
2317,49:03,49:23,Jessica Marie McDonald,North Carolina Courage,Positional attacks,2nd half,103.9,8.4
2318,49:03,49:23,Jessica Marie McDonald,North Carolina Courage,Passes accurate,2nd half,103.9,8.4
2319,49:03,49:23,Jessica Marie McDonald,North Carolina Courage,Passes into the penalty box,2nd half,103.9,8.4
2320,49:03,49:23,Jessica Marie McDonald,North Carolina Courage,Positional attacks,2nd half,103.9,8.4
2321,49:03,49:23,Jessica Marie McDonald,North Carolina Courage,Crosses (accurate),2nd half,103.9,8.4
2322,49:04,49:24,Lynn Williams,North Carolina Courage,Shots,2nd half,97.9,32.1
2323,49:04,49:24,Julie Beth Ertz,Chicago Red Stars,Air challenges (lost),2nd half,7.1,35.9
2324,49:04,49:24,Lynn Williams,North Carolina Courage,Air challenges (won),2nd half,97.9,32.1
2325,49:04,49:24,Julie Beth Ertz,Chicago Red Stars,Challenges (lost),2nd half,7.1,35.9
2326,49:04,49:24,Lynn Williams,North Carolina Courage,Challenges (won),2nd half,97.9,32.1
2327,49:04,49:24,Lynn Williams,North Carolina Courage,Positional attacks,2nd half,97.9,32.1
2328,49:04,49:24,Lynn Williams,North Carolina Courage,Wide shot,2nd half,97.9,32.1
2329,49:04,49:24,Alyssa Naeher,Chicago Red Stars,Wide shot (Goalkeepers),2nd half,7.1,35.9
2330,49:04,49:24,Lynn Williams,North Carolina Courage,Positional attacks,2nd half,97.9,32.1
2331,49:34,49:54,Alyssa Naeher,Chicago Red Stars,Positional attacks,2nd half,5.7,36.6
2332,49:34,49:54,Alyssa Naeher,Chicago Red Stars,Passes accurate,2nd half,5.7,36.6
2333,49:34,49:54,Alyssa Naeher,Chicago Red Stars,Goal kicks,2nd half,5.7,36.6
2334,49:37,49:57,Samantha Kerr,Chicago Red Stars,Passes accurate,2nd half,53.1,36.4
2335,49:37,49:57,Samantha Kerr,Chicago Red Stars,Positional attacks,2nd half,53.1,36.4
2336,49:39,49:59,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,2nd half,63.0,40.7
2337,49:39,49:59,Yuki Ogimi-Nagasato,Chicago Red Stars,Positional attacks,2nd half,62.8,40.5
2338,49:39,49:59,Yuki Ogimi-Nagasato,Chicago Red Stars,Passes accurate,2nd half,62.8,40.5
2339,49:40,50:00,Samantha Kerr,Chicago Red Stars,Positional attacks,2nd half,57.8,30.4
2340,49:40,50:00,Samantha Kerr,Chicago Red Stars,Dribbling,2nd half,57.8,30.4
2341,49:40,50:00,Samantha Kerr,Chicago Red Stars,Positional attacks,2nd half,57.8,30.4
2342,49:43,50:03,Samantha Kerr,Chicago Red Stars,Passes accurate,2nd half,78.8,24.4
2343,49:43,50:03,Samantha Kerr,Chicago Red Stars,Positional attacks,2nd half,78.8,24.4
2344,49:45,50:05,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,2nd half,89.2,7.7
2345,49:46,50:06,Jaelene Mckenzie Daniels,North Carolina Courage,Challenges (lost),2nd half,11.1,58.9
2346,49:46,50:06,Jaelene Mckenzie Daniels,North Carolina Courage,Tackles (Unsuccessful actions),2nd half,11.1,58.9
2347,49:46,50:06,Katie Johnson Carreon,Chicago Red Stars,Dribbles (Successful actions),2nd half,93.9,9.1
2348,49:46,50:06,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,2nd half,93.9,9.1
2349,49:47,50:07,Katie Johnson Carreon,Chicago Red Stars,Passes (inaccurate),2nd half,93.0,17.5
2350,49:47,50:07,Katie Johnson Carreon,Chicago Red Stars,Passes into the penalty box,2nd half,93.0,17.5
2351,49:47,50:07,Katie Johnson Carreon,Chicago Red Stars,Positional attacks,2nd half,93.0,17.5
